BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t5404,56259.79386649883,0.0001340194291199026,-0.0005542635323505223,1237.7848870924238,-5667.799381216268,5.456480493275646e-7,6.103999460889861e-8,4349.299084766178,-61.54258459833588,-55860.0,7235.12818070393,0.00014104048218817762,-0.0005704804785192647,67.21168181886668,-209.95517972621192,5.425769607402756e-7,6.368336799515066e-8,-4349.299084766178,-61.54258459833588,-2620.0
t5405,54811.61860218722,0.0001365498277649954,-0.0005121814105314115,1072.61156773029,-3323.4490895730905,5.450243081970202e-7,6.103614481495118e-8,5011.0241515897815,-70.90599430081322,-57234.0,7942.0203406656055,0.00014369253936808303,-0.000526451343584997,57.830596644176765,-170.01441496572895,5.425266990664682e-7,6.363169510093118e-8,-5011.0241515897815,-70.90599430081322,-2677.0
t5406,55455.05303967757,0.00014167167960740475,-0.00046834364296652174,1450.9712035972789,-2038.7523073454006,5.455359973229019e-7,6.103746772628921e-8,5623.87698216119,-79.57786185871088,-60136.0,8622.075023935422,0.00015022355050522317,-0.0004788061089360566,78.62896050208406,-104.67095058284181,5.428959387838055e-7,6.361822385331086e-8,-5623.87698216119,-79.57786185871088,-2813.0
t5407,56053.57540253598,0.00014626346542000656,-0.00042990458314675056,2706.292479697567,-1610.8110576183417,5.453902388139466e-7,6.10386726315907e-8,5420.3317194786105,-76.6976963773688,-62220.0,8486.205285795262,0.00015310871847345434,-0.0004477033031373846,143.72658374545082,-116.20446331984002,5.434622897415562e-7,6.359819686519886e-8,-5420.3317194786105,-76.6976963773688,-2940.0
t5408,57160.764019397866,0.00014945786214925897,-0.00040542016402698045,4011.3977113655455,-3197.521894153513,5.429399541851555e-7,6.102669080926208e-8,9161.627346029794,-129.63702948794386,-66681.0,12511.070307316708,0.00015694815376539326,-0.00042007998704651414,223.9016681981384,-144.07030798284538,5.422005042759477e-7,6.331686792601457e-8,-9161.627346029794,-129.63702948794386,-3170.0
t5409,59235.86863734564,0.00015273757522513663,-0.0003837473140680883,4554.668732568455,-3641.071530889173,5.428031039926482e-7,6.102447915515201e-8,12216.247056485301,-172.85989839895217,-71824.0,15884.125957507713,0.0001599206110087756,-0.0003985727907603523,256.5891471371024,-159.74801331476056,5.421502927719837e-7,6.31793358935451e-8,-12216.247056485301,-172.85989839895217,-3419.0
t5410,62323.51522293362,0.0001549350368163049,-0.0003687349525133365,4563.108175373916,-4596.082680787806,5.464000994265627e-7,6.103535561169069e-8,14674.747729877627,-207.64768294973072,-76354.0,18656.657030159862,0.00016286558673630922,-0.00038008172815540413,260.41448502008205,-189.02820279208294,5.422861079159168e-7,6.307764011547152e-8,-14674.747729877627,-207.64768294973072,-3638.0
t5411,65686.32794973321,0.00016024203782908676,-0.00034764484502313017,5398.122623386621,-4810.9480045290165,5.469083800261758e-7,6.103546728883758e-8,15611.289998651162,-220.89975607105754,-81247.0,19805.070325565313,0.00017120459065858855,-0.00035253494888310463,311.7654786009437,-168.74611264884592,5.431685815753454e-7,6.305809724291211e-8,-15611.289998651162,-220.89975607105754,-3895.0
t5412,70120.0470377963,0.00016553399247172556,-0.0003277293570888642,6398.995670062442,-4350.461281644031,5.454540833260687e-7,6.103826581125467e-8,14472.997436333757,-204.79291632819059,-86036.0,18806.337217452143,0.00017293865857786025,-0.00034039820382758567,369.72387409487754,-158.47765570442704,5.440391543423697e-7,6.305645426182667e-8,-14472.997436333757,-204.79291632819059,-4135.0
t5413,73496.12354442239,0.00016439804840496608,-0.00032632182830757305,7178.487380636691,-6187.787446085028,5.427680058883296e-7,6.102142102140876e-8,16459.987193429315,-232.90882138941896,-90285.0,21465.094336002167,0.00017644998352194012,-0.00032757283850346906,384.57281858444617,-570.8621678625088,5.440328387164875e-7,6.287247453975517e-8,-16459.987193429315,-232.90882138941896,-4353.0
t5414,76236.57119766256,0.000170241744190614,-0.0003073526836280856,7561.2065172793,-6259.4754638891445,5.446150731056625e-7,6.103712859906305e-8,16257.786105761792,-230.04767600360807,-93140.0,20982.423771072183,0.0001780351101732877,-0.0003181521373344073,441.6984923091625,-204.24066610295853,5.447892801851197e-7,6.286171016635907e-8,-16257.786105761792,-230.04767600360807,-4502.0
t5415,79057.17295359503,0.00017272054688793458,-0.00029837057391231134,8303.345570861187,-6990.066247859415,5.44321289181654e-7,6.103519373601713e-8,15760.564703046373,-223.01199314750585,-95489.0,20518.747732883145,0.00018041895007386727,-0.0003094322600985665,494.6285840913811,-172.78749922738757,5.448129507193863e-7,6.274482674013506e-8,-15760.564703046373,-223.01199314750585,-4634.0
t5416,79118.49584124263,0.00017776686261040112,-0.0002886325172303084,10326.96937933789,-7026.517924673592,5.43030130630941e-7,6.102208640737196e-8,16486.61694743654,-233.28563238876822,-98243.0,22221.694347222452,0.0001889055170611517,-0.0002934067203528634,510.07816928755,-981.5842004021912,5.448586985073673e-7,6.261100211194534e-8,-16486.61694743654,-233.28563238876822,-4797.0
t5417,81005.77560804163,0.00018195803572574416,-0.0002793163961012647,12458.196610593888,-9210.210125245085,5.428372339715047e-7,6.102247671356198e-8,16487.83665412514,-233.3028912283977,-100079.0,21895.098038513843,0.00019121311282570164,-0.0002862013988088252,639.8824362208663,-662.5379437720737,5.45059264687555e-7,6.253645753450488e-8,-16487.83665412514,-233.3028912283977,-4918.0
t5418,79311.922603207,0.00018534991514202858,-0.000272557599158995,14322.208976746711,-10086.385411568219,5.429681854373256e-7,6.102287816166366e-8,16486.823908260158,-233.28856086832232,-99372.0,22445.295775909875,0.00019440041235445625,-0.0002789720416955893,699.7324202501718,-1278.6270821990893,5.449402812695084e-7,6.253235523929136e-8,-16486.823908260158,-233.28856086832232,-4913.0
t5419,76279.8857316853,0.0001886010305995119,-0.00026687735221251057,12567.282863528646,-9371.003388609368,5.433152502164877e-7,6.10231665163954e-8,14489.891678975173,-205.03196980178714,-93360.0,19047.70018907618,0.00019466805492952084,-0.0002775519265021758,671.40930454483,-227.1537927649506,5.438810219746585e-7,6.268305434940896e-8,-14489.891678975173,-205.03196980178714,-4592.0
t5420,73151.65606669828,0.000193962063630693,-0.00025858151025879217,8814.835133201097,-5918.8340099560255,5.451052179328583e-7,6.103394627341145e-8,11007.858132625135,-155.76119512621474,-86548.0,15369.457717837198,0.00019830386841930979,-0.00027142504096226125,444.54236879554634,-277.61949124155007,5.44464041357685e-7,6.307469202642867e-8,-11007.858132625135,-155.76119512621474,-4217.0
t5421,70062.91773710641,0.00019850934083033513,-0.00025026230055852903,7012.720220729061,-4831.142325996512,5.426277691538628e-7,6.102232857049947e-8,9575.483475052648,-135.49309371835224,-81353.0,13686.04036934524,0.00020653977511901525,-0.00026009804982937256,351.84371180488324,-250.41436570903792,5.434497190473147e-7,6.309568077937137e-8,-9575.483475052648,-135.49309371835224,-3941.0
t5422,65555.28663725626,0.00020236526222982908,-0.0002448614842078716,5540.54036016366,-5629.984516925979,5.458557560502183e-7,6.103424708286057e-8,9793.300848822251,-138.5752095610145,-74786.0,13659.614716964716,0.0002102662025410233,-0.000254584561095584,278.0364174128034,-265.19982272087145,5.4281358046543e-7,6.317725173847187e-8,-9793.300848822251,-138.5752095610145,-3602.0
t5423,61927.37908147174,0.00020684262086447148,-0.00023957700684556344,4180.910458547659,-8888.534026235553,5.455791871941454e-7,6.103597057839327e-8,11100.378091748216,-157.07035254974056,-67810.0,14721.93558796945,0.00021471084559451233,-0.00024913557933861944,209.72450069449997,-266.14125799734114,5.425064435650411e-7,6.331643119718751e-8,-11100.378091748216,-157.07035254974056,-3251.0
t5424,58528.98800485397,0.0002117968882450721,-0.00023416008029501312,3293.0446029516734,-10238.755922981218,5.454628187061749e-7,6.103598076867616e-8,11366.384903094708,-160.83434892819838,-62432.0,14779.044240180296,0.0002194859808507132,-0.0002438361007449871,165.4521464232701,-273.44276190817834,5.424014531660138e-7,6.343613745230804e-8,-11366.384903094708,-160.83434892819838,-2983.0
t5425,56571.91930679826,0.00021704822443789236,-0.00022851078249622124,2081.7607759403118,-9861.761041879221,5.453272055593863e-7,6.103490857011162e-8,10287.20165009833,-145.56390589805906,-58592.0,13542.598644714068,0.00022500447571119204,-0.00023798511639177192,117.56249042003,-299.8316608651794,5.42608347281885e-7,6.356156021193585e-8,-10287.20165009833,-145.56390589805906,-2782.0
t5426,55773.772975735366,0.00022854433402195063,-0.00021747044201288112,1638.7380904735487,-9732.426105575161,5.427620449929675e-7,6.102664364142782e-8,8661.014614675216,-122.55335934099662,-55900.0,11662.108273897593,0.00023688088771738796,-0.00022696831831191738,93.3766431429226,-208.3635942025782,5.429664632675908e-7,6.373604802875082e-8,-8661.014614675216,-122.55335934099662,-2641.0
t5427,48960.32044203889,0.00023018854704093047,-0.0002173180714951783,1403.9220467273335,-1084.2935706883077,5.424348743164883e-7,6.102518763361917e-8,5221.821490017084,-73.88877663187131,-54158.0,7985.661051390556,0.00023844334544557158,-0.0002271108280854529,71.3282799235506,-140.3902999724318,5.428507556745111e-7,6.378518228370333e-8,-5221.821490017084,-73.88877663187131,-2547.0
t5428,49902.23699979408,0.0002356795787875563,-0.0002140321290293637,1263.2625177427647,-1168.3717692309324,5.423492546187744e-7,6.1024566512573e-8,4233.6781957855965,-59.906549019251194,-53915.0,6935.4854971291925,0.00024349370270018662,-0.0002243773908486037,65.93151889281064,-117.92574192074377,5.427573341123632e-7,6.377098090185714e-8,-4233.6781957855965,-59.906549019251194,-2530.0
t5429,50901.20955187605,0.00024315645047443162,-0.00020954790170690687,1080.3306397301662,-1601.8570178337877,5.422748500941783e-7,6.102379027852074e-8,5211.803710419006,-73.74702504976904,-55248.0,7995.626103005077,0.00025060828520211196,-0.00022054993966165557,57.94372603337311,-108.27209918476456,5.427822036204361e-7,6.372909921893892e-8,-5211.803710419006,-73.74702504976904,-2586.0
t5430,52621.364774531365,0.00024820140108277195,-0.0002079594365373395,1427.3574052762633,-1834.7718980828931,5.451919515043929e-7,6.103468278798964e-8,6397.079912357698,-90.51868331289099,-58234.0,9338.588993013342,0.0002562185995800562,-0.00021891335779425017,76.02491559023014,-110.49666753158905,5.426571620665242e-7,6.360024413282563e-8,-6397.079912357698,-90.51868331289099,-2726.0
t5431,52895.270326647995,0.0002609338794347842,-0.0002005381120135876,2632.2040391376495,-1693.666461456916,5.426342884853943e-7,6.102521088470905e-8,6720.371419237757,-95.09325813160835,-60168.0,9726.715586295744,0.0002709954634812894,-0.00020972488751361696,139.41704515195113,-110.5747578243616,5.434131494618285e-7,6.365049568342966e-8,-6720.371419237757,-95.09325813160835,-2845.0
t5432,53915.77154342356,0.0002773874050719979,-0.00019376711970386148,4123.396278394339,-1627.822947049335,5.472912769471554e-7,6.104219699513239e-8,8886.12525921566,-125.73867495684026,-64850.0,12153.680380653695,0.0002798308340282864,-0.00020618011620366058,214.89854958845115,-144.9763953704003,5.433963346613443e-7,6.348693071524998e-8,-8886.12525921566,-125.73867495684026,-3086.0
t5433,60715.89713360682,0.0002819646636269655,-0.00019094649308757777,4169.040376171297,-6388.708301523826,5.43222813510266e-7,6.102692546393449e-8,12031.24788875591,-170.24216016494373,-69991.0,15651.58221658857,0.00029176950636503854,-0.00020130046959423602,242.11155179918433,-187.96165037698458,5.42705773953667e-7,6.328660836466957e-8,-12031.24788875591,-170.24216016494373,-3334.0
t5434,63725.25421596497,0.00029518100371201967,-0.00018735034367595166,4328.982484197602,-6256.578207804114,5.431343191301185e-7,6.102542127265126e-8,13775.171629724107,-194.91868110802702,-74987.0,17715.748887759983,0.0003044119549137405,-0.0001976745182000578,246.02968769898283,-221.76969086237068,5.429466014539083e-7,6.319074502192874e-8,-13775.171629724107,-194.91868110802702,-3575.0
t5435,65629.60009724135,0.00030546398614424104,-0.00018588380232310527,5552.882599875831,-3561.064438529005,5.428106076786735e-7,6.10232811917444e-8,13626.195836814943,-192.810673643122,-80666.0,17837.660486308316,0.00031407686510949445,-0.0001966750398191521,291.2412191676192,-248.08463938281687,5.431810515782884e-7,6.30630977392292e-8,-13626.195836814943,-192.810673643122,-3869.0
t5436,69825.72740420284,0.0003283534647900147,-0.00017822299536877115,6355.204988749849,-4901.732017689139,5.434180959952813e-7,6.102730713689329e-8,16054.124058295172,-227.16585799611187,-86683.0,20642.040985387026,0.00034105507277094703,-0.00018590333316001096,341.70437605119406,-309.289742909962,5.443307072135458e-7,6.306768242180956e-8,-16054.124058295172,-227.16585799611187,-4166.0
t5437,75657.48643575436,0.00034563721633058765,-0.00017524402765661297,7225.699392204486,-5791.979273300944,5.432390237245087e-7,6.102555189365084e-8,15261.692032303697,-215.95294482956908,-91725.0,20049.13934924181,0.00035787294800428647,-0.00018341134602503382,392.59239625415614,-326.13399860230595,5.446713694720907e-7,6.290474660211607e-8,-15261.692032303697,-215.95294482956908,-4422.0
t5438,79421.2811867395,0.00036640360136679675,-0.00017190899942598766,7670.060605099178,-6022.443742658903,5.432210368039338e-7,6.102457194095971e-8,14471.642100597095,-204.77373828812725,-94935.0,19416.339152407632,0.00037714252292376095,-0.00018080385733021322,414.0342293563371,-362.1840015365957,5.445634235880733e-7,6.275171249946832e-8,-14471.642100597095,-204.77373828812725,-4587.0
t5439,81857.78368054666,0.0003920324093612177,-0.00016818739726322008,8439.692607949757,-6400.170740943184,5.431983679070694e-7,6.102423494775547e-8,13800.233715560445,-195.27330963146323,-97111.0,18847.43786929922,0.00040226893715552506,-0.0001776849748983749,453.2651164513898,-400.9228761186839,5.44797716002262e-7,6.268274148345941e-8,-13800.233715560445,-195.27330963146323,-4709.0
t5440,83734.56164539617,0.00042115345109549934,-0.00016541624354555237,10245.904848127375,-8081.141920938437,5.469159999626319e-7,6.102916241684981e-8,14290.07723011253,-202.20459537203374,-99589.0,19483.942736168905,0.00043431382426481057,-0.00017393567243957663,550.96302052435,-482.41959682238314,5.449921248736038e-7,6.258749974333606e-8,-14290.07723011253,-202.20459537203374,-4858.0
t5441,83246.2798062808,0.0004752360436767972,-0.00015740929191319277,12735.305260997713,-7737.430969327683,5.473502346038835e-7,6.103135471090105e-8,13738.642026372858,-194.4017872304871,-101398.0,18876.412116887735,0.0004889611732293816,-0.0001650104318654454,682.6923197306115,-454.65916034348385,5.456665132469545e-7,6.256369006829802e-8,-13738.642026372858,-194.4017872304871,-4977.0
t5442,80508.4353860866,0.0005298070243468563,-0.00015315934888354314,14970.89765305226,-7505.659160488565,5.431074463883337e-7,6.1026516200537e-8,12836.594234315842,-181.63781096010482,-100251.0,17845.63953165254,0.0005422509994472401,-0.000161108032904349,774.3142772074086,-471.08433437453766,5.45153363310194e-7,6.252740848313183e-8,-12836.594234315842,-181.63781096010482,-4949.0
t5443,78089.76860615386,0.000600787331733488,-0.00014922156663083532,13142.060380685503,-7714.34404959809,5.434387651710099e-7,6.102593305089551e-8,11237.529570807807,-159.0110459617498,-94241.0,15917.013762372579,0.0006146532927492321,-0.00015697690281545027,714.2149481869546,-448.67750611131333,5.440277629292755e-7,6.266949632672953e-8,-11237.529570807807,-159.0110459617498,-4627.0
t5444,74667.80517695622,0.0007217121011486023,-0.00014350197533999964,8991.543459610282,-5250.42947816825,5.452031354709123e-7,6.103649154211363e-8,9202.503999334858,-130.21543412803103,-87155.0,13608.582314217954,0.0007318748150674046,-0.00015126055445948116,486.5233791121459,-393.1714069611925,5.446612727947587e-7,6.308914242559078e-8,-9202.503999334858,-130.21543412803103,-4239.0
t5445,71104.8597402774,0.0008827740733830957,-0.00013956118037966,7048.316001310989,-5575.1810768530595,5.421010526068585e-7,6.102028545123658e-8,9589.376829086093,-135.68968467112174,-81700.0,13799.028549270715,0.0009109198579796241,-0.00014626473759346277,381.2520792881747,-368.52519539159414,5.429244947803787e-7,6.299607172556196e-8,-9589.376829086093,-135.68968467112174,-3951.0
t5446,65615.95712791006,0.0013599810603877592,-0.00012864203342516093,5796.139431493536,-5219.9182956714285,5.456650580543136e-7,6.103592171476262e-8,9251.634637958154,-130.91063267149363,-74986.0,13080.238401023247,0.001399138083560676,-0.00013390039194229676,312.4762554621792,-271.2600190280503,5.428775718958886e-7,6.31964918723885e-8,-9251.634637958154,-130.91063267149363,-3608.0
t5447,62821.87889129616,0.003643586656094728,-7.217453080107593e-5,4769.267395219067,-11223.141806960028,5.455935251959152e-7,6.103866040605336e-8,12168.349101390631,-172.18214233625005,-67996.0,15724.689553551154,0.003767770193771738,-7.546952951506766e-5,258.90218299614247,-214.88204339069955,5.425491180429805e-7,6.331966827526596e-8,-12168.349101390631,-172.18214233625005,-3256.0
t5448,60583.52771142883,0.00014388337112727415,-7.024938817288236e-5,3767.3539112890785,-12254.897246975028,5.409637252528445e-7,6.091128802222736e-8,10916.958351853347,-154.47496452582726,-62508.0,14670.696515778347,0.0001520543558421904,-7.369364850258471e-5,204.51060316901604,-665.2989170046865,5.383041233126276e-7,6.331457369470505e-8,-10916.958351853347,-154.47496452582726,-2984.0
t5449,56329.26140619043,5.661868101906139e-5,-650.6300646141906,2369.7405772016286,-8827.080563726357,5.290488430472428e-7,6.064637744827758e-8,9971.073547598655,-162.18604170863378,-58672.0,14279.187848907493,5.9243237541369186e-5,-689.5172042462193,113.95920221727792,-623.1842756994704,5.304292950208427e-7,6.317196247867309e-8,-9971.073547598655,-162.18604170863378,-2785.0
t5450,56055.698669735946,0.0013467289591269783,-991.0569970781962,1609.1966464697095,-7548.001834252369,5.320240224765472e-7,6.065833956280135e-8,7232.206234591342,-160.52559517350022,-55841.0,11384.4481909464,0.0013340835641889419,-956.1530659055035,88.09099409465145,-325.13002887412677,5.301515147276933e-7,6.320998126751744e-8,-7232.206234591342,-160.52559517350022,-2638.0
t5451,56219.72513923565,0.001384987832702308,-831.9977976255093,1297.3821449459515,-4750.443619837007,5.326337421393778e-7,6.067211666283968e-8,2677.1526019718854,-151.41348891530367,-54113.0,6428.335749928837,0.0013696058576888985,-786.5858880529219,70.9140862867366,-187.68573855975723,5.304037020308918e-7,6.333850197466644e-8,-2677.1526019718854,-151.41348891530367,-2545.0
t5452,54028.880503780005,0.0013705949382916737,-743.7986808676507,1196.9391167051858,-3200.2368318847925,5.324682720772499e-7,6.066950561476086e-8,2997.2981551052508,-149.54537879262745,-53784.0,6624.339946116227,0.0013554858106318499,-715.4807283023579,64.98656708949721,-153.45822829227188,5.302814837274325e-7,6.332111688529059e-8,-2997.2981551052508,-149.54537879262745,-2524.0
t5453,51286.707915082916,0.0013301949253812914,-799.3746124176804,1034.1305747664135,-3535.600294282151,5.320303582184078e-7,6.066070634324872e-8,7595.652154217216,-160.26209585647536,-55065.0,11450.418812268252,0.0013241021720633032,-802.8161646920984,54.92430658795076,-208.35193292962163,5.30231727702177e-7,6.327754628687222e-8,-7595.652154217216,-160.26209585647536,-2578.0
t5454,49526.87445963842,0.00032270563664967786,-0.0003365900408162733,1694.8642295879888,-2081.56567390458,5.39810668967194e-7,6.090225765429786e-8,9558.320344512422,-135.2502368174725,-58232.0,12575.79675547737,0.00033335262529455445,-0.0003459678872652392,91.56296210133506,-112.53888741755381,5.380530738924383e-7,6.342686307428336e-8,-9558.320344512422,-135.2502368174725,-2726.0
t5455,47520.849164791696,0.0012731957373831638,-0.00013287606062253044,3172.0341728574103,-0.0020226817311749714,5.440519003633083e-7,6.103393586305712e-8,10088.61831584485,-142.75395172230841,-60300.0,13052.952353294018,0.0012951006350807935,-0.0001375438001260023,172.17490408535767,-0.002196252425924909,5.4220559064234e-7,6.347617126087638e-8,-10088.61831584485,-142.75395172230841,-2851.0
t5456,52435.623551002616,0.00035528232881886846,-0.00017855022455784273,4181.33586984622,-1685.3929428182419,5.433071453770602e-7,6.102183414906349e-8,9466.323164250589,-133.9484753854504,-63934.0,12740.970783063494,0.000368687657430582,-0.0001856507683264788,211.8680072694329,-175.6188589549519,5.431120727403076e-7,6.351561489592005e-8,-9466.323164250589,-133.9484753854504,-3043.0
t5457,59665.840076801156,0.00029110842417330633,-0.00019569620666837065,4010.276404209174,-7738.104334165655,5.428727844773387e-7,6.101879832025095e-8,12647.916673046357,-178.96802352901096,-68032.0,16261.358759445491,0.0003003396620287328,-0.00020477676630113216,230.25841665960286,-242.76455216878674,5.419052294955127e-7,6.327246050282892e-8,-12647.916673046357,-178.96802352901096,-3243.0
t5458,61642.882142168215,0.0002459890211529392,-0.00021875782804238944,4170.628654713145,-7379.159850203763,5.427740822021495e-7,6.101684517792482e-8,14033.798394119958,-198.5782498916149,-71875.0,18124.71603779766,0.0002560175213252903,-0.00022812611652182354,222.32273313896678,-487.0839055303486,5.422816505005709e-7,6.322766582883228e-8,-14033.798394119958,-198.5782498916149,-3429.0
t5459,60435.72803585528,0.00030217348939724737,-0.0001832122741797191,5685.127016490903,-3263.479074417717,5.429342547079765e-7,6.102562718780251e-8,13867.054415858034,-196.21882252790255,-76136.0,17715.066602511826,0.0003122118306391988,-0.00019190282591025347,319.40374976435044,-119.97841227725615,5.427741285177416e-7,6.314007743935924e-8,-13867.054415858034,-196.21882252790255,-3655.0
t5460,67514.41582845134,0.00025995207901151676,-0.00020099264857585653,6092.273466036875,-4582.798658445439,5.427062667116395e-7,6.102393671374432e-8,12289.90653265597,-173.90217998190727,-80770.0,16412.842828124816,0.0002676303501192099,-0.000210651109957852,336.19436590097644,-223.3263589913666,5.430691344152467e-7,6.30515474456535e-8,-12289.90653265597,-173.90217998190727,-3888.0
t5461,74090.90136330064,0.00023418633384164305,-0.00021759774047639936,6648.9563365924705,-6626.160746700034,5.429985572447968e-7,6.102650059788073e-8,11184.826492750504,-158.2652974192106,-84786.0,15486.950567649641,0.0002424795703942884,-0.000227043975563547,374.34198107680237,-266.93547718006175,5.438753740244651e-7,6.307725451093566e-8,-11184.826492750504,-158.2652974192106,-4093.0
t5462,77860.37479080945,0.00020955292009432576,-0.00024046490053051888,6904.9278129242975,-8346.903004531523,5.427228453821604e-7,6.102365575503626e-8,11522.685298447312,-163.04599952139847,-87419.0,16030.91267481425,0.00021812112228150406,-0.00024988804511302744,385.87678195692376,-339.0121281204527,5.434077384688167e-7,6.289605158275455e-8,-11522.685298447312,-163.04599952139847,-4229.0
t5463,78692.07415780182,0.00018908489058227566,-0.0002693421986290381,7896.9418400362465,-7253.181935988858,5.425873372133541e-7,6.102197519324481e-8,11502.684873116345,-162.7629935056978,-90317.0,16168.330748795866,0.00019872062312626299,-0.0002777350076998101,424.34744963478664,-381.4672598947389,5.434236811020381e-7,6.27857544339128e-8,-11502.684873116345,-162.7629935056978,-4383.0
t5464,79517.26898652299,0.00017529424482222396,-0.00030154657485053824,9989.464921988985,-6740.171210263054,5.445239513260941e-7,6.103690988531216e-8,11872.419780618478,-167.99474246137473,-94107.0,16714.90146217293,0.0001827636510598965,-0.0003136665435168866,525.2988628583439,-438.790929194241,5.443497266341929e-7,6.274067193148301e-8,-11872.419780618478,-167.99474246137473,-4593.0
t5465,78900.65774674002,0.00015981911327633247,-0.00035344082215096396,12961.593840754938,-5674.092798575974,5.442878188095715e-7,6.103547753103745e-8,11002.196436676553,-155.68108214033523,-96683.0,15924.395171135924,0.00016717346492206757,-0.0003674239572026612,645.359614084557,-510.1959846199788,5.445669445564612e-7,6.264551655017434e-8,-11002.196436676553,-155.68108214033523,-4746.0
t5466,76719.42558252199,0.00014978375511871342,-0.0004293987599222886,14824.716834060842,-5603.820164056464,5.446496612818082e-7,6.103715326740551e-8,11236.668621909652,-158.99886356344393,-96663.0,16089.398048186973,0.00015720051712041238,-0.0004460969772131586,739.7017838316224,-507.4331946933809,5.450947831073617e-7,6.26909957436786e-8,-11236.668621909652,-158.99886356344393,-4767.0
t5467,74794.6477417129,0.0001342316560720411,-0.0006370670032929624,12521.726739310247,-4392.622349481198,5.430481355635966e-7,6.102313147956566e-8,8439.066835514304,-119.41279826142396,-90928.0,13058.463060696587,0.00014131253793055155,-0.0006580703883524587,612.6577359116477,-534.2278484197095,5.437006744435425e-7,6.277172645814026e-8,-8439.066835514304,-119.41279826142396,-4459.0
t5468,69835.764932239,111.45049473624117,-9.380530578893061e-5,9454.353837076811,-0.0003131124668028161,5.479937920678704e-7,6.110932658374974e-8,5243.82423555905,-74.20011507029714,-84301.0,8972.978952024656,0.995443317897818,-9.886695756082666e-5,513.2505221024285,-0.00035348902611998266,5.473262870054684e-7,6.332057468807924e-8,-5243.82423555905,-74.20011507029714,-4095.0
t5469,73279.5329561171,0.00012038121650152654,-4.331653384948421,6679.844134854031,-4739.913251281144,5.453788325119952e-7,6.103112392824274e-8,4955.089601850898,-70.11452041916594,-79834.0,9123.074851078269,0.00012642966721017172,-0.03895542431350276,324.73639727021293,-496.45377727079955,5.431102045390312e-7,6.308378384298174e-8,-4955.089601850898,-70.11452041916594,-3856.0
t5470,77381.42527245953,0.00012189430331297865,-4.353751483637972,5043.6094314717875,-12959.03087246183,5.455639281099256e-7,6.103403690311651e-8,4812.537481643725,-68.09740791277491,-73942.0,8744.158879728935,0.00012810560670025784,-0.03987744102598466,262.2656766934739,-504.652510223981,5.430316151557274e-7,6.323305354040983e-8,-4812.537481643725,-68.09740791277491,-3553.0
t5471,73722.53586864632,0.00012423298459336856,-4.596476935887691,3794.0278528264853,-14193.568244624917,5.46333826882767e-7,6.104085902800872e-8,4340.427856997801,-61.417056722476275,-67340.0,7920.585053260651,0.000132029712888637,-0.04143536062692674,203.65549108099106,-438.93727117477675,5.433774955106548e-7,6.342561821355125e-8,-4340.427856997801,-61.417056722476275,-3222.0
t5472,66230.02953170698,0.00012446931960773117,-4.760556239048646,2935.4795880115407,-11560.678558529367,5.43069847613375e-7,6.102750247806853e-8,5029.250533457474,-71.16389758721353,-62291.0,8360.040391345206,0.0001318664897510323,-0.043895865446745085,159.55092045085792,-377.96921977203,5.432630325508594e-7,6.35615409162402e-8,-5029.250533457474,-71.16389758721353,-2970.0
t5473,58100.50545753732,0.0001236770682962043,-5.222259861267108,2155.390707180897,-7017.302776675642,5.466453104533128e-7,6.10409042881964e-8,6008.666894028136,-85.02263909382512,-58876.0,9139.99313181641,0.0001314541523398697,-0.046476018011031586,118.03078614262228,-287.26540178635605,5.433041395493475e-7,6.366371908185142e-8,-6008.666894028136,-85.02263909382512,-2792.0
t5474,54708.166432495425,0.0001231760465202156,-5.608770590130931,1661.278456063486,-4744.518777460848,5.463434610290828e-7,6.104198515574376e-8,5399.480713293215,-76.40265463875183,-56670.0,8345.026085676669,0.00013070318036168059,-0.04965748518822884,90.8693889207637,-208.55992585160735,5.431710890428548e-7,6.373288449485496e-8,-5399.480713293215,-76.40265463875183,-2675.0
t5475,52754.060358707975,0.00012207368158635728,-6.159677885991785,1277.9935428528138,-3362.614781565409,5.463759871660339e-7,6.104403968778072e-8,4987.870030476465,-70.5783634790846,-55314.0,7824.689006183792,0.00012943450569825277,-0.0534812012308051,69.31093192396935,-165.9198295135881,5.433645484077664e-7,6.38232370856504e-8,-4987.870030476465,-70.5783634790846,-2599.0
t5476,52073.50861043991,0.00012287606351224208,-6.615403783290686,1223.9378177690844,-2341.8836316317334,5.469919583483032e-7,6.105356729488364e-8,4440.717667104353,-62.83615753720016,-55068.0,7196.59058180612,0.00013081987464172041,-0.05738462040850927,66.65154124204841,-114.79488767646689,5.436768881061042e-7,6.390818225230179e-8,-4440.717667104353,-62.83615753720016,-2582.0
