Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x1382,195.9928750276023,0.0,160.59616850087815,0.0,35.39670652672416,0.0
x1383,195.9928750290208,0.0,160.59616850204046,0.0,35.396706526980346,0.0
x1384,195.9928750263846,0.0,160.59616849988035,0.0,35.39670652650424,0.0
x1385,195.9928750212063,0.0,160.59616849563727,0.0,35.39670652556902,0.0
x1386,195.99287280303784,0.0,160.59616667807447,0.0,35.39670612496335,0.0
x1387,19.598904817594747,0.0,16.059303278631145,0.0,3.5396015389635993,0.0
x1388,195.99286805195868,0.0,160.59616278504976,0.0,35.396705266908924,0.0
x1389,195.99286815330262,0.0,160.59616286809077,0.0,35.396705285211844,0.0
x1390,195.99287223541847,0.0,160.5961662129683,0.0,35.396706022450154,0.0
x1391,195.9928728684728,0.0,160.59616673169177,0.0,35.396706136781035,0.0
x1392,195.99287642504376,0.0,160.59616964593886,0.0,35.39670677910489,0.0
x1393,195.99287642439234,0.0,160.59616964540507,0.0,35.39670677898724,0.0
x1394,195.99287642460754,0.0,160.59616964558143,0.0,35.39670677902611,0.0
x1395,195.99287642514562,0.0,160.59616964602233,0.0,35.396706779123285,0.0
x1396,195.99287642364203,0.0,160.5961696447903,0.0,35.39670677885174,0.0
x1397,195.99287642227426,0.0,160.59616964366955,0.0,35.39670677860472,0.0
x1398,195.9928764122651,0.0,160.59616963546807,0.0,35.39670677679704,0.0
x1399,195.99287643560854,0.0,160.59616965459563,0.0,35.39670678101291,0.0
x1400,195.99287643569764,0.0,160.59616965466864,0.0,35.396706781029,0.0
x1401,195.9928764354284,0.0,160.596169654448,0.0,35.396706780980374,0.0
x1402,195.9928764348155,0.0,160.59616965394582,0.0,35.39670678086969,0.0
x1403,195.99287643459132,0.0,160.5961696537621,0.0,35.3967067808292,0.0
x1404,195.99287643512645,0.0,160.5961696542006,0.0,35.39670678092585,0.0
x1405,195.99287643445982,0.0,160.59616965365436,0.0,35.396706780805445,0.0
x1406,195.99287643433902,0.0,160.59616965355536,0.0,35.39670678078363,0.0
x1407,195.99287643499227,0.0,160.59616965409066,0.0,35.39670678090161,0.0
x1408,195.99287643451805,0.0,160.59616965370208,0.0,35.39670678081597,0.0
x1409,195.99287643502223,0.0,160.5961696541152,0.0,35.39670678090702,0.0
x1410,195.99287643577182,0.0,160.5961696547294,0.0,35.3967067810424,0.0
x1411,195.99287643388587,0.0,160.5961696531841,0.0,35.39670678070179,0.0
x1412,195.9928764354366,0.0,160.59616965445474,0.0,35.39670678098186,0.0
x1413,195.99287643608167,0.0,160.5961696549833,0.0,35.39670678109836,0.0
x1414,195.9928764355214,0.0,160.5961696545242,0.0,35.39670678099717,0.0
x1415,195.99287643560467,0.0,160.59616965459244,0.0,35.39670678101221,0.0
x1416,195.9928764360645,0.0,160.59616965496923,0.0,35.39670678109526,0.0
x1417,195.99287039934305,0.0,160.59616470849178,0.0,35.39670569085125,0.0
x1418,195.9928764358368,0.0,160.59616965478264,0.0,35.39670678105413,0.0
x1419,195.99287643639536,0.0,160.59616965524035,0.0,35.39670678115501,0.0
x1420,195.99287643576352,0.0,160.59616965472262,0.0,35.396706781040905,0.0
x1421,195.99287643557196,0.0,160.59616965456564,0.0,35.3967067810063,0.0
x1422,195.9928764361961,0.0,160.59616965507706,0.0,35.39670678111902,0.0
x1423,195.99287639958143,0.0,160.5961696250751,0.0,35.39670677450634,0.0
x1424,195.99287639635764,0.0,160.5961696224335,0.0,35.39670677392412,0.0
x1425,195.99287643552134,0.0,160.59616965452418,0.0,35.396706780997164,0.0
x1426,195.99287643462063,0.0,160.59616965378612,0.0,35.39670678083449,0.0
x1427,195.99287643463742,0.0,160.59616965379988,0.0,35.396706780837526,0.0
x1428,195.99287639935415,0.0,160.59616962488886,0.0,35.396706774465294,0.0
x1429,195.99287643490183,0.0,160.59616965401653,0.0,35.396706780885275,0.0
x1430,195.9928764350816,0.0,160.59616965416384,0.0,35.39670678091775,0.0
x1431,195.99287643551273,0.0,160.5961696545171,0.0,35.39670678099561,0.0
x1432,195.99287643493278,0.0,160.5961696540419,0.0,35.39670678089087,0.0
x1433,195.99287643491354,0.0,160.59616965402614,0.0,35.39670678088739,0.0
x1434,195.99287643558165,0.0,160.5961696545736,0.0,35.39670678100806,0.0
x1435,195.99287643529928,0.0,160.59616965434222,0.0,35.396706780957054,0.0
x1436,195.99287643529152,0.0,160.59616965433588,0.0,35.39670678095566,0.0
x1437,195.99287639545534,0.0,160.59616962169417,0.0,35.39670677376116,0.0
x1438,195.99287641110917,0.0,160.5961696345209,0.0,35.396706776588275,0.0
x1439,195.9928764134302,0.0,160.59616963642273,0.0,35.39670677700746,0.0
x1440,195.99287641473813,0.0,160.59616963749446,0.0,35.39670677724367,0.0
x1441,195.99287641378092,0.0,160.59616963671013,0.0,35.3967067770708,0.0
x1442,195.99287641310542,0.0,160.59616963615662,0.0,35.396706776948804,0.0
x1443,195.9928764127109,0.0,160.59616963583335,0.0,35.39670677687755,0.0
x1444,195.99287641049517,0.0,160.59616963401777,0.0,35.39670677647739,0.0
x1445,195.9928764078547,0.0,160.5961696318542,0.0,35.396706776000514,0.0
x1446,195.99287640467222,0.0,160.59616962924645,0.0,35.39670677542575,0.0
x1447,195.99287635952984,0.0,160.5961695922569,0.0,35.396706767272946,0.0
x1448,19.59935057854854,0.0,16.05966853426218,0.0,3.539682044286358,0.0
x1449,195.99287638631634,0.0,160.5961696142057,0.0,35.39670677211064,0.0
x1450,195.99287639495833,0.0,160.59616962128692,0.0,35.396706773671404,0.0
x1451,195.99287639810586,0.0,160.59616962386602,0.0,35.39670677423985,0.0
x1452,195.99287640008714,0.0,160.59616962548947,0.0,35.396706774597675,0.0
x1453,195.99287639989612,0.0,160.59616962533292,0.0,35.39670677456317,0.0
x1454,195.9928763985743,0.0,160.59616962424985,0.0,35.39670677432445,0.0
x1455,195.99287278356545,0.0,160.59616666211883,0.0,35.3967061214466,0.0
x1456,195.99287275673885,0.0,160.5961666401372,0.0,35.39670611660166,0.0
x1457,195.9928726993831,0.0,160.59616659314,0.0,35.396706106243094,0.0
x1458,195.99286697636578,0.0,160.59616190371108,0.0,35.39670507265468,0.0
x1459,18.18866315063781,0.0,14.903754086643023,0.0,3.2849090639947884,0.0
x1460,18.188663028183868,0.0,14.903753986304507,0.0,3.2849090418793607,0.0
x1461,195.99287238381243,0.0,160.596166334562,0.0,35.396706049250405,0.0
x1462,195.99287272953126,0.0,160.59616661784332,0.0,35.39670611168791,0.0
x1463,195.99287278480054,0.0,160.59616666313087,0.0,35.39670612166966,0.0
x1464,195.99287281420808,0.0,160.59616668722737,0.0,35.396706126980725,0.0
x1465,195.99287282787324,0.0,160.59616669842455,0.0,35.396706129448674,0.0
x1466,195.99287283731118,0.0,160.596166706158,0.0,35.39670613115319,0.0
x1467,195.9928728451399,0.0,160.59616671257285,0.0,35.396706132567076,0.0
x1468,195.9928728494531,0.0,160.59616671610706,0.0,35.39670613334604,0.0
x1469,195.9928728535708,0.0,160.59616671948106,0.0,35.396706134089705,0.0
x1470,195.99287285725717,0.0,160.5961667225017,0.0,35.39670613475547,0.0
x1471,195.99287155192556,0.0,160.59616565291557,0.0,35.396705899009966,0.0
x1472,195.99287155403397,0.0,160.59616565464322,0.0,35.396705899390746,0.0
x1473,195.99287642147434,0.0,160.5961696430141,0.0,35.39670677846025,0.0
x1474,195.9928764206533,0.0,160.59616964234132,0.0,35.39670677831196,0.0
x1475,195.99287642083598,0.0,160.59616964249102,0.0,35.39670677834496,0.0
x1476,195.9928764214547,0.0,160.596169642998,0.0,35.396706778456696,0.0
x1477,195.99287642075757,0.0,160.5961696424268,0.0,35.396706778330795,0.0
x1478,195.99287642063493,0.0,160.59616964232626,0.0,35.39670677830865,0.0
x1479,195.99287642143773,0.0,160.59616964298408,0.0,35.396706778453634,0.0
x1480,195.99287641996938,0.0,160.59616964178093,0.0,35.396706778188445,0.0
x1481,195.99287641748904,0.0,160.59616963974855,0.0,35.39670677774049,0.0
x1482,195.99287640526103,0.0,160.59616962972893,0.0,35.39670677553209,0.0
x1483,195.99287353372628,0.0,160.59616727679912,0.0,35.396706256927146,0.0
x1484,195.9928528424368,0.0,160.59615032239805,0.0,35.39670252003875,0.0
x1485,195.99285180129158,0.0,160.59614946928573,0.0,35.39670233200583,0.0
x1486,195.99285222442168,0.0,160.5961498159977,0.0,35.39670240842398,0.0
x1487,195.9928523023742,0.0,160.5961498798718,0.0,35.39670242250236,0.0
x1488,195.99285227503188,0.0,160.5961498574676,0.0,35.396702417564285,0.0
x1489,195.99285227646473,0.0,160.59614985864167,0.0,35.39670241782306,0.0
x1490,195.99285230243603,0.0,160.59614987992248,0.0,35.39670242251353,0.0
x1491,195.9928523576994,0.0,160.5961499252052,0.0,35.3967024324942,0.0
x1492,195.99285235655844,0.0,160.5961499242703,0.0,35.396702432288144,0.0
x1493,195.99286817760955,0.0,160.59616288800783,0.0,35.39670528960172,0.0
x1494,195.99286817436268,0.0,160.59616288534735,0.0,35.39670528901533,0.0
x1495,195.99286816796328,0.0,160.5961628801037,0.0,35.39670528785959,0.0
x1496,195.99286816122876,0.0,160.59616287458545,0.0,35.39670528664332,0.0
x1497,195.99287641955138,0.0,160.59616964143842,0.0,35.39670677811296,0.0
x1498,195.9928764166364,0.0,160.5961696390499,0.0,35.3967067775865,0.0
x1499,195.99287641333044,0.0,160.596169636341,0.0,35.39670677698944,0.0
x1500,195.99287641175727,0.0,160.59616963505195,0.0,35.39670677670532,0.0
x1501,195.9928764081712,0.0,160.59616963211354,0.0,35.39670677605768,0.0
x1502,195.99287640663343,0.0,160.59616963085347,0.0,35.39670677577995,0.0
x1503,195.99287640328598,0.0,160.59616962811057,0.0,35.39670677517539,0.0
x1504,195.99287639651033,0.0,160.59616962255862,0.0,35.39670677395169,0.0
x1505,195.99287638622388,0.0,160.59616961412993,0.0,35.39670677209394,0.0
x1506,195.99287636310092,0.0,160.59616959518303,0.0,35.396706767917884,0.0
x1507,195.99287231425998,0.0,160.5961662775709,0.0,35.39670603668909,0.0
x1508,18.188511648442596,0.0,14.90362994604828,0.0,3.2848817023943147,0.0
x1509,195.99287232305923,0.0,160.59616628478096,0.0,35.39670603827825,0.0
x1510,195.99287270714055,0.0,160.59616659949643,0.0,35.39670610764411,0.0
x1511,195.9928727696536,0.0,160.5961666507195,0.0,35.39670611893409,0.0
x1512,195.99287279924312,0.0,160.5961666749651,0.0,35.39670612427802,0.0
x1513,195.99287281472797,0.0,160.59616668765335,0.0,35.396706127074616,0.0
x1514,195.99287282552066,0.0,160.59616669649685,0.0,35.3967061290238,0.0
x1515,195.99287283389802,0.0,160.59616670336123,0.0,35.396706130536764,0.0
x1516,195.99287283823895,0.0,160.5961667069182,0.0,35.39670613132074,0.0
x1517,195.99287284239804,0.0,160.59616671032614,0.0,35.396706132071884,0.0
x1518,195.99287284514472,0.0,160.59616671257677,0.0,35.396706132567935,0.0
x1519,195.99287284683643,0.0,160.59616671396296,0.0,35.39670613287347,0.0
x1520,195.99287284840003,0.0,160.59616671524415,0.0,35.39670613315585,0.0
x1521,195.99287641631958,0.0,160.5961696387903,0.0,35.39670677752928,0.0
x1522,195.9928764159263,0.0,160.59616963846804,0.0,35.396706777458256,0.0
x1523,195.99287641616255,0.0,160.59616963866162,0.0,35.396706777500924,0.0
x1524,195.99287641674613,0.0,160.5961696391398,0.0,35.39670677760632,0.0
x1525,195.99287641450314,0.0,160.5961696373019,0.0,35.39670677720123,0.0
x1526,195.99287727810275,0.0,160.59617034493368,0.0,35.39670693316906,0.0
x1527,195.9928772783881,0.0,160.5961703451675,0.0,35.39670693322059,0.0
x1528,195.99287727736672,0.0,160.5961703443306,0.0,35.39670693303613,0.0
x1529,195.99287727649457,0.0,160.59617034361594,0.0,35.396706932878615,0.0
x1530,195.99287727478395,0.0,160.59617034221426,0.0,35.39670693256967,0.0
x1531,195.9928763927659,0.0,160.59616961949047,0.0,35.39670677327545,0.0
x1532,195.9928764352395,0.0,160.59616965429325,0.0,35.39670678094626,0.0
x1533,195.99287643580706,0.0,160.59616965475828,0.0,35.39670678104876,0.0
x1534,195.99287643518355,0.0,160.59616965424738,0.0,35.39670678093616,0.0
x1535,195.9928764352101,0.0,160.59616965426915,0.0,35.39670678094095,0.0
x1536,195.99287643582872,0.0,160.59616965477605,0.0,35.39670678105268,0.0
x1537,195.99287643524892,0.0,160.59616965430095,0.0,35.396706780947966,0.0
x1538,195.99287643525025,0.0,160.59616965430203,0.0,35.3967067809482,0.0
x1539,195.99287643585268,0.0,160.5961696547957,0.0,35.396706781057006,0.0
x1540,195.9928764352892,0.0,160.59616965433395,0.0,35.396706780955235,0.0
x1541,195.99287643512213,0.0,160.59616965419707,0.0,35.396706780925065,0.0
x1542,195.99287643576292,0.0,160.59616965472213,0.0,35.39670678104079,0.0
x1543,195.99287643519042,0.0,160.59616965425303,0.0,35.3967067809374,0.0
x1544,195.99287643492602,0.0,160.59616965403637,0.0,35.396706780889645,0.0
x1545,195.99287643539628,0.0,160.5961696544217,0.0,35.396706780974576,0.0
x1546,195.9928772425016,0.0,160.59617031576218,0.0,35.39670692673942,0.0
x1547,195.9928772915295,0.0,160.59617035593556,0.0,35.396706935593954,0.0
x1548,195.992877292005,0.0,160.5961703563252,0.0,35.39670693567983,0.0
x1549,195.9928772915337,0.0,160.59617035593897,0.0,35.39670693559471,0.0
x1550,195.99287729156254,0.0,160.5961703559626,0.0,35.39670693559992,0.0
x1551,195.99287729197206,0.0,160.59617035629816,0.0,35.39670693567388,0.0
x1552,195.9928772915427,0.0,160.59617035594636,0.0,35.396706935596335,0.0
x1553,195.99287728895538,0.0,160.59617035382632,0.0,35.39670693512906,0.0
x1554,195.9928764353291,0.0,160.59616965436663,0.0,35.39670678096244,0.0
x1555,195.99287643486184,0.0,160.59616965398376,0.0,35.396706780878056,0.0
x1556,195.99287643512133,0.0,160.59616965419642,0.0,35.39670678092492,0.0
x1557,195.99287643577298,0.0,160.59616965473037,0.0,35.39670678104261,0.0
x1558,195.9928764352238,0.0,160.59616965428035,0.0,35.396706780943425,0.0
x1559,195.99287643526696,0.0,160.59616965431573,0.0,35.39670678095122,0.0
x1560,195.9928764359463,0.0,160.59616965487237,0.0,35.39670678107391,0.0
x1561,195.99287643516237,0.0,160.59616965423004,0.0,35.39670678093233,0.0
x1562,195.99287643511303,0.0,160.5961696541896,0.0,35.39670678092342,0.0
x1563,195.9928764356979,0.0,160.59616965466884,0.0,35.396706781029046,0.0
x1564,195.99287643513944,0.0,160.59616965421125,0.0,35.39670678092819,0.0
x1565,195.99287643528436,0.0,160.59616965433,0.0,35.39670678095436,0.0
x1566,195.99287643595653,0.0,160.59616965488075,0.0,35.39670678107576,0.0
x1567,195.99287643550142,0.0,160.59616965450783,0.0,35.39670678099356,0.0
x1568,195.99287643434434,0.0,160.59616965355974,0.0,35.3967067807846,0.0
x1569,195.9928763729981,0.0,160.59616960329274,0.0,35.39670676970534,0.0
x1570,195.99287721518058,0.0,160.5961702933754,0.0,35.39670692180519,0.0
x1571,195.99287726786147,0.0,160.596170336542,0.0,35.39670693131946,0.0
x1572,195.99287726958212,0.0,160.5961703379519,0.0,35.39670693163021,0.0
x1573,195.99287726962535,0.0,160.59617033798733,0.0,35.39670693163802,0.0
x1574,195.99287726983175,0.0,160.59617033815644,0.0,35.3967069316753,0.0
x1575,195.99287727026024,0.0,160.59617033850756,0.0,35.39670693175268,0.0
x1576,195.99287640285263,0.0,160.5961696277555,0.0,35.39670677509712,0.0
x1577,195.9928764024151,0.0,160.596169627397,0.0,35.39670677501811,0.0
x1578,195.99287640215147,0.0,160.59616962718096,0.0,35.3967067749705,0.0
x1579,195.99287640044605,0.0,160.59616962578355,0.0,35.3967067746625,0.0
x1580,195.99287639942347,0.0,160.59616962494565,0.0,35.39670677447781,0.0
x1581,195.99287639813014,0.0,160.59616962388588,0.0,35.39670677424424,0.0
x1582,195.99287639541902,0.0,160.59616962166442,0.0,35.3967067737546,0.0
x1583,195.99287639290515,0.0,160.59616961960455,0.0,35.39670677330059,0.0
x1584,195.99287639010637,0.0,160.59616961731123,0.0,35.39670677279513,0.0
x1585,195.99287638525047,0.0,160.59616961333234,0.0,35.39670677191814,0.0
x1586,195.99287637986953,0.0,160.5961696089232,0.0,35.39670677094633,0.0
x1587,195.9928763726365,0.0,160.59616960299647,0.0,35.39670676964003,0.0
x1588,195.99287636064807,0.0,160.59616959317316,0.0,35.3967067674749,0.0
x1589,195.9928763425729,0.0,160.59616957836244,0.0,35.39670676421049,0.0
x1590,195.99287630209676,0.0,160.59616954519632,0.0,35.396706756900414,0.0
x1591,195.99287602399752,0.0,160.5961693173224,0.0,35.39670670667513,0.0
x1592,18.188136795018956,0.0,14.903322791905165,0.0,3.2848140031137913,0.0
x1593,195.99287515901574,0.0,160.59616860855803,0.0,35.39670655045769,0.0
x1594,195.992876302686,0.0,160.59616954567915,0.0,35.39670675700683,0.0
x1595,195.9928763419085,0.0,160.596169577818,0.0,35.396706764090496,0.0
x1596,195.9928763614993,0.0,160.59616959387066,0.0,35.396706767628636,0.0
x1597,195.99287637243796,0.0,160.59616960283378,0.0,35.39670676960417,0.0
x1598,195.99287637969712,0.0,160.5961696087819,0.0,35.396706770915195,0.0
x1599,195.99287638584977,0.0,160.59616961382338,0.0,35.39670677202638,0.0
x1600,195.99287638960234,0.0,160.59616961689824,0.0,35.3967067727041,0.0
x1601,195.992876392647,0.0,160.596169619393,0.0,35.39670677325397,0.0
x1602,195.99287639590108,0.0,160.59616962205942,0.0,35.396706773841665,0.0
x1603,195.99287639755718,0.0,160.59616962341642,0.0,35.39670677414076,0.0
x1604,195.9928763994492,0.0,160.5961696249667,0.0,35.39670677448246,0.0
x1605,195.9928764014668,0.0,160.59616962661994,0.0,35.39670677484684,0.0
x1606,195.99287640194615,0.0,160.59616962701273,0.0,35.39670677493341,0.0
x1607,195.9928764028369,0.0,160.59616962774263,0.0,35.39670677509429,0.0
x1608,195.99287640414974,0.0,160.59616962881833,0.0,35.39670677533139,0.0
x1609,195.99287640405632,0.0,160.5961696287418,0.0,35.39670677531451,0.0
x1610,195.9928764041,0.0,160.59616962877757,0.0,35.39670677532241,0.0
x1611,195.99287640437723,0.0,160.59616962900475,0.0,35.39670677537247,0.0
x1612,195.99287640306855,0.0,160.59616962793243,0.0,35.396706775136124,0.0
x1613,195.99287640147344,0.0,160.59616962662537,0.0,35.39670677484804,0.0
x1614,195.99287639778424,0.0,160.59616962360246,0.0,35.396706774181766,0.0
x1615,195.99287637359905,0.0,160.59616960378517,0.0,35.396706769813875,0.0
x1616,195.9928764344404,0.0,160.59616965363844,0.0,35.39670678080194,0.0
x1617,195.99287643651172,0.0,160.59616965533567,0.0,35.39670678117603,0.0
x1618,195.99287643591146,0.0,160.59616965484383,0.0,35.396706781067614,0.0
x1619,195.99287643602062,0.0,160.59616965493328,0.0,35.39670678108733,0.0
x1620,195.99287643704335,0.0,160.5961696557713,0.0,35.39670678127204,0.0
x1621,195.99287643649805,0.0,160.59616965532447,0.0,35.396706781173556,0.0
x1622,195.99287643694703,0.0,160.5961696556924,0.0,35.39670678125464,0.0
x1623,195.99287643843724,0.0,160.59616965691345,0.0,35.39670678152378,0.0
x1624,195.99287643926175,0.0,160.59616965758906,0.0,35.396706781672684,0.0
x1625,195.99286933837556,0.0,160.59616383913715,0.0,35.39670549923839,0.0
x1626,195.99286828873397,0.0,160.59616297906294,0.0,35.39670530967101,0.0
x1627,195.99286828715415,0.0,160.59616297776844,0.0,35.396705309385695,0.0
x1628,195.99286829190078,0.0,160.5961629816578,0.0,35.39670531024294,0.0
x1629,195.99286829501256,0.0,160.5961629842076,0.0,35.39670531080494,0.0
x1630,195.99286829597636,0.0,160.59616298499736,0.0,35.39670531097901,0.0
x1631,195.99286829683433,0.0,160.59616298570037,0.0,35.39670531113396,0.0
x1632,195.99286829962935,0.0,160.5961629879906,0.0,35.39670531163874,0.0
x1633,195.9928683002487,0.0,160.5961629884981,0.0,35.396705311750594,0.0
x1634,195.992868301065,0.0,160.59616298916694,0.0,35.39670531189802,0.0
x1635,195.99286830372782,0.0,160.59616299134888,0.0,35.396705312378934,0.0
x1636,195.9928683042482,0.0,160.5961629917753,0.0,35.39670531247292,0.0
x1637,195.99286830521876,0.0,160.59616299257056,0.0,35.3967053126482,0.0
x1638,195.99286830758473,0.0,160.59616299450923,0.0,35.3967053130755,0.0
x1639,195.99286830758302,0.0,160.59616299450784,0.0,35.396705313075195,0.0
x1640,195.99286830658272,0.0,160.59616299368818,0.0,35.39670531289453,0.0
x1641,195.99286831044626,0.0,160.59616299685396,0.0,35.3967053135923,0.0
x1642,195.9928683109225,0.0,160.59616299724416,0.0,35.396705313678304,0.0
x1643,195.99286831196417,0.0,160.59616299809772,0.0,35.396705313866434,0.0
x1644,195.99286831440773,0.0,160.59616300009998,0.0,35.396705314307745,0.0
x1645,195.99286831489545,0.0,160.59616300049962,0.0,35.39670531439583,0.0
x1646,195.99286831591004,0.0,160.59616300133095,0.0,35.396705314579066,0.0
x1647,195.99286831787666,0.0,160.5961630029424,0.0,35.396705314934245,0.0
x1648,195.99286831802186,0.0,160.59616300306138,0.0,35.396705314960464,0.0
x1649,195.99286830085592,0.0,160.59616298899564,0.0,35.396705311860266,0.0
x1650,195.9927521813154,0.0,160.59606784087717,0.0,35.396684340438235,0.0
x1651,195.99275214687705,0.0,160.59606781265845,0.0,35.39668433421859,0.0
x1652,195.99275208745277,0.0,160.59606776396632,0.0,35.396684323486454,0.0
x1653,195.9927492594599,0.0,160.59606544671465,0.0,35.396683812745266,0.0
x1654,195.99275100283515,0.0,160.59606687523282,0.0,35.396684127602335,0.0
x1655,195.99275119090638,0.0,160.596067029338,0.0,35.39668416156837,0.0
x1656,195.9927512952248,0.0,160.5960671148163,0.0,35.396684180408485,0.0
x1657,195.99275138572628,0.0,160.59606718897302,0.0,35.396684196753235,0.0
x1658,195.99286191873506,0.0,160.59615775949862,0.0,35.39670415923643,0.0
x1659,195.9928619200344,0.0,160.5961577605633,0.0,35.39670415947109,0.0
x1660,195.99286191939328,0.0,160.59615776003798,0.0,35.3967041593553,0.0
x1661,195.99286191880827,0.0,160.59615775955862,0.0,35.39670415924965,0.0
x1662,195.9928619179684,0.0,160.59615775887045,0.0,35.39670415909797,0.0
x1663,195.99286191443667,0.0,160.59615775597655,0.0,35.39670415846013,0.0
x1664,195.9928619120699,0.0,160.59615775403722,0.0,35.39670415803269,0.0
x1665,195.99286830148517,0.0,160.59616298951127,0.0,35.39670531197391,0.0
x1666,195.99286829694984,0.0,160.59616298579502,0.0,35.39670531115482,0.0
x1667,195.99286829509106,0.0,160.59616298427193,0.0,35.396705310819115,0.0
x1668,195.99287292005397,0.0,160.59616677395726,0.0,35.3967061460967,0.0
x1669,195.99287291654224,0.0,160.59616677107977,0.0,35.396706145462474,0.0
x1670,195.9928729151285,0.0,160.59616676992133,0.0,35.39670614520715,0.0
x1671,195.99287291382325,0.0,160.59616676885182,0.0,35.39670614497142,0.0
x1672,195.99287291091653,0.0,160.59616676647008,0.0,35.39670614444646,0.0
x1673,195.9928729068722,0.0,160.59616676315616,0.0,35.396706143716045,0.0
x1674,195.99287290523156,0.0,160.59616676181182,0.0,35.39670614341975,0.0
x1675,195.9928682513642,0.0,160.59616294844224,0.0,35.39670530292196,0.0
x1676,18.20924553984592,0.0,14.920619255057694,0.0,3.288626284788226,0.0
x1677,195.99287272657156,0.0,160.59616661541816,0.0,35.396706111153385,0.0
x1678,195.99287281251037,0.0,160.59616668583624,0.0,35.39670612667411,0.0
x1679,195.99287282415196,0.0,160.59616669537536,0.0,35.39670612877661,0.0
x1680,195.99287641092928,0.0,160.5961696343735,0.0,35.39670677655579,0.0
x1681,195.99287640933315,0.0,160.5961696330656,0.0,35.39670677626752,0.0
x1682,195.99287640958354,0.0,160.5961696332708,0.0,35.39670677631275,0.0
x1683,195.99287641030355,0.0,160.59616963386077,0.0,35.39670677644278,0.0
x1684,195.99287640939832,0.0,160.59616963311902,0.0,35.396706776279295,0.0
x1685,195.99287640917146,0.0,160.5961696329331,0.0,35.39670677623832,0.0
x1686,195.9928764091882,0.0,160.59616963294687,0.0,35.396706776241345,0.0
x1687,195.9928764079142,0.0,160.59616963190294,0.0,35.39670677601126,0.0
x1688,195.99287640648524,0.0,160.59616963073205,0.0,35.39670677575318,0.0
x1689,195.9928764063271,0.0,160.59616963060247,0.0,35.396706775724624,0.0
x1690,195.9928764043009,0.0,160.5961696289422,0.0,35.39670677535869,0.0
x1691,195.99287640184926,0.0,160.59616962693335,0.0,35.39670677491591,0.0
x1692,195.992876399882,0.0,160.59616962532135,0.0,35.39670677456063,0.0
x1693,195.99287639639937,0.0,160.5961696224677,0.0,35.396706773931655,0.0
x1694,195.99287639254413,0.0,160.59616961930874,0.0,35.396706773235394,0.0
x1695,195.9928763878336,0.0,160.59616961544896,0.0,35.39670677238466,0.0
x1696,195.99287637864597,0.0,160.59616960792061,0.0,35.39670677072536,0.0
x1697,195.9928763644793,0.0,160.59616959631245,0.0,35.39670676816682,0.0
x1698,195.99287633138852,0.0,160.59616956919794,0.0,35.39670676219056,0.0
x1699,195.99286110771206,0.0,160.596157094948,0.0,35.39670401276405,0.0
x1700,18.188219438565543,0.0,14.903390509861397,0.0,3.284828928704145,0.0
x1701,195.992871924433,0.0,160.59616595814742,0.0,35.39670596628555,0.0
x1702,195.99287632048086,0.0,160.59616956026022,0.0,35.39670676022062,0.0
x1703,195.99287635435692,0.0,160.5961695880182,0.0,35.3967067663387,0.0
x1704,195.992876370196,0.0,160.59616960099672,0.0,35.39670676919927,0.0
x1705,195.99287637791417,0.0,160.59616960732097,0.0,35.39670677059319,0.0
x1706,195.99287638282175,0.0,160.59616961134222,0.0,35.39670677147951,0.0
x1707,195.9928763867946,0.0,160.59616961459756,0.0,35.396706772197014,0.0
x1708,195.99287638794576,0.0,160.59616961554084,0.0,35.39670677240492,0.0
x1709,195.99287638841002,0.0,160.59616961592124,0.0,35.39670677248876,0.0
x1710,195.9928685492165,0.0,160.59616319250182,0.0,35.39670535671468,0.0
x1711,195.9928637821914,0.0,160.59615928641102,0.0,35.396704495780384,0.0
x1712,19.599380419950176,0.0,16.0596929862468,0.0,3.539687433703376,0.0
x1713,195.99286854833898,0.0,160.59616319178278,0.0,35.396705356556204,0.0
x1714,195.99286859823795,0.0,160.59616323266988,0.0,35.39670536556805,0.0
x1715,195.99287639927695,0.0,160.5961696248256,0.0,35.39670677445135,0.0
x1716,195.99287640190525,0.0,160.59616962697922,0.0,35.39670677492603,0.0
x1717,195.99287640271348,0.0,160.59616962764147,0.0,35.39670677507199,0.0
x1718,195.9928764037213,0.0,160.5961696284673,0.0,35.39670677525401,0.0
x1719,195.99287640491664,0.0,160.59616962944673,0.0,35.396706775469895,0.0
x1720,195.99287640401158,0.0,160.59616962870516,0.0,35.39670677530644,0.0
x1721,195.99287640265183,0.0,160.59616962759097,0.0,35.39670677506086,0.0
x1722,195.9928763995839,0.0,160.5961696250771,0.0,35.39670677450679,0.0
x1723,195.992874965276,0.0,160.5961684498081,0.0,35.396706515467905,0.0
x1724,195.99287504770783,0.0,160.59616851735257,0.0,35.39670653035525,0.0
x1725,195.99287643718966,0.0,160.5961696558912,0.0,35.39670678129847,0.0
x1726,195.99287643571515,0.0,160.59616965468297,0.0,35.396706781032165,0.0
x1727,195.9928764355848,0.0,160.5961696545762,0.0,35.396706781008625,0.0
x1728,195.99287643621,0.0,160.59616965508846,0.0,35.39670678112153,0.0
x1729,195.9928764355368,0.0,160.59616965453685,0.0,35.396706780999956,0.0
x1730,195.99287643556562,0.0,160.59616965456044,0.0,35.39670678100516,0.0
