Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x4509,-117.98901387678339,-0.0,-117.98901387678339,0.0
x4510,-117.98901771017698,-0.0,-117.98901771017698,0.0
x4511,-117.98901771468563,-0.0,-117.98901771468563,0.0
x4512,-117.98901771486389,-0.0,-117.98901771486389,0.0
x4513,-117.98901771380292,-0.0,-117.98901771380292,0.0
x4514,-117.98901771347161,-0.0,-117.98901771347161,0.0
x4515,-117.98901771377498,-0.0,-117.98901771377498,0.0
x4516,-117.98901771260972,-0.0,-117.98901771260972,0.0
x4517,-117.98901771241965,-0.0,-117.98901771241965,0.0
x4518,-117.98901771278402,-0.0,-117.98901771278402,0.0
x4519,-117.989017710969,-0.0,-117.989017710969,0.0
x4520,-117.98901771156488,-0.0,-117.98901771156488,0.0
x4521,-117.98901771034791,-0.0,-117.98901771034791,0.0
x4522,-117.98901771057993,-0.0,-117.98901771057993,0.0
x4523,-117.98901458238788,-0.0,-117.98901458238788,0.0
x4524,-117.98901458237462,-0.0,-117.98901458237462,0.0
x4525,-117.98901458298694,-0.0,-117.98901458298694,0.0
x4526,-117.98901458214792,-0.0,-117.98901458214792,0.0
x4527,-117.98901458341149,-0.0,-117.98901458341149,0.0
x4528,-117.98901458378818,-0.0,-117.98901458378818,0.0
x4529,-117.98901458389959,-0.0,-117.98901458389959,0.0
x4530,-117.9890145847211,-0.0,-117.9890145847211,0.0
x4531,-117.98901458391884,-0.0,-117.98901458391884,0.0
x4532,-117.98901458297982,-0.0,-117.98901458297982,0.0
x4533,-117.98901458460459,-0.0,-117.98901458460459,0.0
x4534,-117.98901458388842,-0.0,-117.98901458388842,0.0
x4535,-117.98901458381842,-0.0,-117.98901458381842,0.0
x4536,-117.98901458431993,-0.0,-117.98901458431993,0.0
x4537,-117.98901458454894,-0.0,-117.98901458454894,0.0
x4538,-117.98901770958004,-0.0,-117.98901770958004,0.0
x4539,-117.98901771069467,-0.0,-117.98901771069467,0.0
x4540,-117.98901771005296,-0.0,-117.98901771005296,0.0
x4541,-117.9890177097968,-0.0,-117.9890177097968,0.0
x4542,-117.98901771045622,-0.0,-117.98901771045622,0.0
x4543,-117.98901770978004,-0.0,-117.98901770978004,0.0
x4544,-117.98901770946202,-0.0,-117.98901770946202,0.0
x4545,-117.98901771023216,-0.0,-117.98901771023216,0.0
x4546,-117.989017707609,-0.0,-117.989017707609,0.0
x4547,-117.98901770911867,-0.0,-117.98901770911867,0.0
x4548,-117.98901539700772,-0.0,-117.98901539700772,0.0
x4549,-117.98901539720354,-0.0,-117.98901539720354,0.0
x4550,-117.98901539746102,-0.0,-117.98901539746102,0.0
x4551,-117.98901539838674,-0.0,-117.98901539838674,0.0
x4552,-117.9890153980553,-0.0,-117.9890153980553,0.0
x4553,-117.98901539822839,-0.0,-117.98901539822839,0.0
x4554,-117.98901387143647,-0.0,-117.98901387143647,0.0
x4555,-117.98901387110274,-0.0,-117.98901387110274,0.0
x4556,-117.98901387095397,-0.0,-117.98901387095397,0.0
x4557,-117.98901386979456,-0.0,-117.98901386979456,0.0
x4558,-117.98901386958575,-0.0,-117.98901386958575,0.0
x4559,-117.98901387280408,-0.0,-117.98901387280408,0.0
x4560,-117.98901387379995,-0.0,-117.98901387379995,0.0
x4561,-117.98901387364496,-0.0,-117.98901387364496,0.0
x4562,-117.98901387379452,-0.0,-117.98901387379452,0.0
x4563,-117.98901387483123,-0.0,-117.98901387483123,0.0
x4564,-117.98901387485171,-0.0,-117.98901387485171,0.0
x4565,-117.98901387529696,-0.0,-117.98901387529696,0.0
x4566,-117.98901387599183,-0.0,-117.98901387599183,0.0
x4567,-117.98901387506251,-0.0,-117.98901387506251,0.0
x4568,-117.98901387564452,-0.0,-117.98901387564452,0.0
x4569,-117.98901387662912,-0.0,-117.98901387662912,0.0
x4570,-117.98901387695923,-0.0,-117.98901387695923,0.0
x4571,-117.9890138773081,-0.0,-117.9890138773081,0.0
x4572,-117.98901387824708,-0.0,-117.98901387824708,0.0
x4573,-117.98901387831492,-0.0,-117.98901387831492,0.0
x4574,-117.98901387827702,-0.0,-117.98901387827702,0.0
x4575,-117.98901387900383,-0.0,-117.98901387900383,0.0
x4576,-117.9890138728555,-0.0,-117.9890138728555,0.0
x4577,-117.98882413199213,-0.0,-117.98882413199213,0.0
x4578,-117.98882410077985,-0.0,-117.98882410077985,0.0
x4579,-117.98882408171828,-0.0,-117.98882408171828,0.0
x4580,-117.98882395018538,-0.0,-117.98882395018538,0.0
x4581,-117.98882410344508,-0.0,-117.98882410344508,0.0
x4582,-117.98882413905989,-0.0,-117.98882413905989,0.0
x4583,-117.98882416483214,-0.0,-117.98882416483214,0.0
x4584,-117.98901380761876,-0.0,-117.98901380761876,0.0
x4585,-117.98901387173007,-0.0,-117.98901387173007,0.0
x4586,-117.9890138840789,-0.0,-117.9890138840789,0.0
x4587,-117.9890177170224,-0.0,-117.9890177170224,0.0
x4588,-117.98901771662048,-0.0,-117.98901771662048,0.0
x4589,-117.98901771612975,-0.0,-117.98901771612975,0.0
x4590,-117.98901771603602,-0.0,-117.98901771603602,0.0
x4591,-117.98901771210163,-0.0,-117.98901771210163,0.0
x4592,-117.98901771387963,-0.0,-117.98901771387963,0.0
x4593,-117.9890177141403,-0.0,-117.9890177141403,0.0
x4594,-117.98901771310526,-0.0,-117.98901771310526,0.0
x4595,-117.98901771289212,-0.0,-117.98901771289212,0.0
x4596,-117.98901771336986,-0.0,-117.98901771336986,0.0
x4597,-117.9890177123543,-0.0,-117.9890177123543,0.0
x4598,-117.98901771235786,-0.0,-117.98901771235786,0.0
x4599,-117.9890177124327,-0.0,-117.9890177124327,0.0
x4600,-117.98901229727838,-0.0,-117.98901229727838,0.0
x4601,-117.98901229385007,-0.0,-117.98901229385007,0.0
x4602,-117.98901229450722,-0.0,-117.98901229450722,0.0
x4603,-117.98901229422762,-0.0,-117.98901229422762,0.0
x4604,-117.98901229368802,-0.0,-117.98901229368802,0.0
x4605,-117.9890122934285,-0.0,-117.9890122934285,0.0
x4606,-117.98901229349963,-0.0,-117.98901229349963,0.0
x4607,-117.98901229358064,-0.0,-117.98901229358064,0.0
x4608,-117.98901229405676,-0.0,-117.98901229405676,0.0
x4609,-117.98901229336948,-0.0,-117.98901229336948,0.0
x4610,-117.98901229313708,-0.0,-117.98901229313708,0.0
x4611,-117.9890122930825,-0.0,-117.9890122930825,0.0
x4612,-117.98901229199724,-0.0,-117.98901229199724,0.0
x4613,-117.98901229217269,-0.0,-117.98901229217269,0.0
x4614,-117.98901229322993,-0.0,-117.98901229322993,0.0
x4615,-117.98901229473792,-0.0,-117.98901229473792,0.0
x4616,-117.98901770974472,-0.0,-117.98901770974472,0.0
x4617,-117.98901770898425,-0.0,-117.98901770898425,0.0
x4618,-117.98901770938,-0.0,-117.98901770938,0.0
x4619,-117.98901770929483,-0.0,-117.98901770929483,0.0
x4620,-117.98901770801726,-0.0,-117.98901770801726,0.0
x4621,-117.98901770746208,-0.0,-117.98901770746208,0.0
x4622,-117.98901770753642,-0.0,-117.98901770753642,0.0
x4623,-117.98901770835406,-0.0,-117.98901770835406,0.0
x4624,-117.98901770927202,-0.0,-117.98901770927202,0.0
x4625,-117.98901770928586,-0.0,-117.98901770928586,0.0
x4626,-117.98901770809577,-0.0,-117.98901770809577,0.0
x4627,-117.98901770742495,-0.0,-117.98901770742495,0.0
x4628,-117.98901770782847,-0.0,-117.98901770782847,0.0
x4629,-117.98901770969432,-0.0,-117.98901770969432,0.0
x4630,-117.98901770939224,-0.0,-117.98901770939224,0.0
x4631,-117.98901770804875,-0.0,-117.98901770804875,0.0
x4632,-117.98901770978637,-0.0,-117.98901770978637,0.0
x4633,-117.98901770815003,-0.0,-117.98901770815003,0.0
x4634,-117.98901770921802,-0.0,-117.98901770921802,0.0
x4635,-117.98901770988859,-0.0,-117.98901770988859,0.0
x4636,-117.98901770772092,-0.0,-117.98901770772092,0.0
x4637,-117.98901770776845,-0.0,-117.98901770776845,0.0
x4638,-117.98901457799424,-0.0,-117.98901457799424,0.0
x4639,-117.98901456262178,-0.0,-117.98901456262178,0.0
x4640,-117.98901770908208,-0.0,-117.98901770908208,0.0
x4641,-117.98901770947145,-0.0,-117.98901770947145,0.0
x4642,-117.9890177084825,-0.0,-117.9890177084825,0.0
x4643,-117.98901770844903,-0.0,-117.98901770844903,0.0
x4644,-117.98901770931464,-0.0,-117.98901770931464,0.0
x4645,-117.98901770739205,-0.0,-117.98901770739205,0.0
x4646,-117.98901770846213,-0.0,-117.98901770846213,0.0
x4647,-117.98901770772858,-0.0,-117.98901770772858,0.0
x4648,-117.98901770703816,-0.0,-117.98901770703816,0.0
x4649,-117.98901770708477,-0.0,-117.98901770708477,0.0
x4650,-117.98901770921285,-0.0,-117.98901770921285,0.0
x4651,-117.98901770829958,-0.0,-117.98901770829958,0.0
x4652,-117.98901770717886,-0.0,-117.98901770717886,0.0
x4653,-117.98901770950606,-0.0,-117.98901770950606,0.0
x4654,-117.98901770898023,-0.0,-117.98901770898023,0.0
x4655,-117.98901770900349,-0.0,-117.98901770900349,0.0
x4656,-117.98901770943675,-0.0,-117.98901770943675,0.0
x4657,-117.98901770879641,-0.0,-117.98901770879641,0.0
x4658,-117.98901770881523,-0.0,-117.98901770881523,0.0
x4659,-117.98901770927449,-0.0,-117.98901770927449,0.0
x4660,-117.98901770774182,-0.0,-117.98901770774182,0.0
x4661,-117.98901770842959,-0.0,-117.98901770842959,0.0
x4662,-117.98901770907482,-0.0,-117.98901770907482,0.0
x4663,-117.98901770739646,-0.0,-117.98901770739646,0.0
x4664,-117.98901770814946,-0.0,-117.98901770814946,0.0
x4665,-117.98901770747742,-0.0,-117.98901770747742,0.0
x4666,-117.98901770625318,-0.0,-117.98901770625318,0.0
x4667,-117.98901770639173,-0.0,-117.98901770639173,0.0
x4668,-117.98901770724464,-0.0,-117.98901770724464,0.0
x4669,-117.98901770684245,-0.0,-117.98901770684245,0.0
x4670,-117.98901770829426,-0.0,-117.98901770829426,0.0
x4671,-117.98901770868467,-0.0,-117.98901770868467,0.0
x4672,-117.98901770655287,-0.0,-117.98901770655287,0.0
x4673,-117.9890177084236,-0.0,-117.9890177084236,0.0
x4674,-117.98901770729647,-0.0,-117.98901770729647,0.0
x4675,-117.98901770687151,-0.0,-117.98901770687151,0.0
x4676,-117.98901770703345,-0.0,-117.98901770703345,0.0
x4677,-117.98901770932399,-0.0,-117.98901770932399,0.0
x4678,-117.98901770870609,-0.0,-117.98901770870609,0.0
x4679,-117.98901770870417,-0.0,-117.98901770870417,0.0
x4680,-117.98901770815603,-0.0,-117.98901770815603,0.0
x4681,-117.98901770697032,-0.0,-117.98901770697032,0.0
x4682,-117.98901770837665,-0.0,-117.98901770837665,0.0
x4683,-117.98901770903448,-0.0,-117.98901770903448,0.0
x4684,-117.98901770848022,-0.0,-117.98901770848022,0.0
x4685,-117.9890177085451,-0.0,-117.9890177085451,0.0
x4686,-117.9890177089313,-0.0,-117.9890177089313,0.0
x4687,-117.98901770710184,-0.0,-117.98901770710184,0.0
x4688,-117.98901770796263,-0.0,-117.98901770796263,0.0
x4689,-117.98901770864438,-0.0,-117.98901770864438,0.0
x4690,-117.98901770804532,-0.0,-117.98901770804532,0.0
x4691,-117.98901770790914,-0.0,-117.98901770790914,0.0
x4692,-117.98901770719644,-0.0,-117.98901770719644,0.0
x4693,-117.98901770650012,-0.0,-117.98901770650012,0.0
x4694,-117.9890177065267,-0.0,-117.9890177065267,0.0
x4695,-117.98901770870242,-0.0,-117.98901770870242,0.0
x4696,-117.98901770780853,-0.0,-117.98901770780853,0.0
x4697,-117.98901770601461,-0.0,-117.98901770601461,0.0
x4698,-117.9890177084938,-0.0,-117.9890177084938,0.0
x4699,-117.98901770782601,-0.0,-117.98901770782601,0.0
x4700,-117.98901770708565,-0.0,-117.98901770708565,0.0
x4701,-117.98901770870184,-0.0,-117.98901770870184,0.0
x4702,-117.98901770803577,-0.0,-117.98901770803577,0.0
x4703,-117.98901770818725,-0.0,-117.98901770818725,0.0
x4704,-117.98901770882283,-0.0,-117.98901770882283,0.0
x4705,-117.98901770817972,-0.0,-117.98901770817972,0.0
x4706,-117.98901770799071,-0.0,-117.98901770799071,0.0
x4707,-117.98901804207931,-0.0,-117.98901804207931,0.0
x4708,-117.9890180419992,-0.0,-117.9890180419992,0.0
x4709,-117.98901804169971,-0.0,-117.98901804169971,0.0
x4710,-117.98901804219923,-0.0,-117.98901804219923,0.0
x4711,-117.98901770530998,-0.0,-117.98901770530998,0.0
x4712,-117.98901770643316,-0.0,-117.98901770643316,0.0
x4713,-117.98901770751536,-0.0,-117.98901770751536,0.0
x4714,-117.98901770654847,-0.0,-117.98901770654847,0.0
x4715,-117.98901770646593,-0.0,-117.98901770646593,0.0
x4716,-117.98901770662793,-0.0,-117.98901770662793,0.0
x4717,-117.98901770377722,-0.0,-117.98901770377722,0.0
x4718,-117.9890177054618,-0.0,-117.9890177054618,0.0
x4719,-117.98901770578921,-0.0,-117.98901770578921,0.0
x4720,-117.98901770482478,-0.0,-117.98901770482478,0.0
x4721,-117.98901770438522,-0.0,-117.98901770438522,0.0
x4722,-117.98901770483923,-0.0,-117.98901770483923,0.0
x4723,-117.98901770367016,-0.0,-117.98901770367016,0.0
x4724,-117.98901770263093,-0.0,-117.98901770263093,0.0
x4725,-117.98901770300314,-0.0,-117.98901770300314,0.0
x4726,-117.98901770184949,-0.0,-117.98901770184949,0.0
x4727,-117.98902177667907,-0.0,-117.98902177667907,0.0
x4728,-117.98902177275156,-0.0,-117.98902177275156,0.0
x4729,-117.98902177172106,-0.0,-117.98902177172106,0.0
x4730,-117.98902177164985,-0.0,-117.98902177164985,0.0
x4731,-117.98902177228379,-0.0,-117.98902177228379,0.0
x4732,-117.98902177194552,-0.0,-117.98902177194552,0.0
x4733,-117.98902177218964,-0.0,-117.98902177218964,0.0
x4734,-117.98902169583396,-0.0,-117.98902169583396,0.0
x4735,-117.98901770051373,-0.0,-117.98901770051373,0.0
x4736,-117.98901770158244,-0.0,-117.98901770158244,0.0
x4737,-117.98901770140033,-0.0,-117.98901770140033,0.0
x4738,-117.98901770130567,-0.0,-117.98901770130567,0.0
x4739,-117.98901770189407,-0.0,-117.98901770189407,0.0
x4740,-117.98901770453477,-0.0,-117.98901770453477,0.0
x4741,-117.98901770415985,-0.0,-117.98901770415985,0.0
x4742,-117.98901770449923,-0.0,-117.98901770449923,0.0
x4743,-117.98901770540235,-0.0,-117.98901770540235,0.0
x4744,-117.98901770506565,-0.0,-117.98901770506565,0.0
x4745,-117.98901770525053,-0.0,-117.98901770525053,0.0
x4746,-117.98901770588635,-0.0,-117.98901770588635,0.0
x4747,-117.98901770545149,-0.0,-117.98901770545149,0.0
x4748,-117.98901770435995,-0.0,-117.98901770435995,0.0
x4749,-117.9890177066224,-0.0,-117.9890177066224,0.0
x4750,-117.98901770614259,-0.0,-117.98901770614259,0.0
x4751,-117.98901770688656,-0.0,-117.98901770688656,0.0
x4752,-117.98902049149801,-0.0,-117.98902049149801,0.0
x4753,-117.98902049070857,-0.0,-117.98902049070857,0.0
x4754,-117.98902049059464,-0.0,-117.98902049059464,0.0
x4755,-117.98902049132803,-0.0,-117.98902049132803,0.0
x4756,-117.98901804026858,-0.0,-117.98901804026858,0.0
x4757,-117.98901770645814,-0.0,-117.98901770645814,0.0
x4758,-117.98901770730198,-0.0,-117.98901770730198,0.0
x4759,-117.98901770570534,-0.0,-117.98901770570534,0.0
x4760,-117.98901770547121,-0.0,-117.98901770547121,0.0
x4761,-117.98901770581698,-0.0,-117.98901770581698,0.0
x4762,-117.98901770701208,-0.0,-117.98901770701208,0.0
x4763,-117.98901770722186,-0.0,-117.98901770722186,0.0
x4764,-117.98901770825387,-0.0,-117.98901770825387,0.0
x4765,-117.98901770780634,-0.0,-117.98901770780634,0.0
x4766,-117.9890177077601,-0.0,-117.9890177077601,0.0
x4767,-117.98901770854769,-0.0,-117.98901770854769,0.0
x4768,-117.98901770820864,-0.0,-117.98901770820864,0.0
x4769,-117.9890177083289,-0.0,-117.9890177083289,0.0
x4770,-117.98901770908569,-0.0,-117.98901770908569,0.0
x4771,-117.98901770836041,-0.0,-117.98901770836041,0.0
x4772,-117.98901770749464,-0.0,-117.98901770749464,0.0
x4773,-117.98901770980163,-0.0,-117.98901770980163,0.0
x4774,-117.98901753328047,-0.0,-117.98901753328047,0.0
x4775,-117.98901760373721,-0.0,-117.98901760373721,0.0
x4776,-117.98901761676554,-0.0,-117.98901761676554,0.0
x4777,-117.98901762089136,-0.0,-117.98901762089136,0.0
x4778,-117.98901762284078,-0.0,-117.98901762284078,0.0
x4779,-117.98901762370735,-0.0,-117.98901762370735,0.0
x4780,-117.98901762234942,-0.0,-117.98901762234942,0.0
x4781,-117.98901762099023,-0.0,-117.98901762099023,0.0
x4782,-117.98901761934303,-0.0,-117.98901761934303,0.0
x4783,-117.98901761526936,-0.0,-117.98901761526936,0.0
x4784,-117.98901761254825,-0.0,-117.98901761254825,0.0
x4785,-117.9890176088295,-0.0,-117.9890176088295,0.0
x4786,-117.98901760302222,-0.0,-117.98901760302222,0.0
x4787,-117.98901759720188,-0.0,-117.98901759720188,0.0
x4788,-117.98901759021904,-0.0,-117.98901759021904,0.0
x4789,-117.98901758022427,-0.0,-117.98901758022427,0.0
x4790,-117.98901756907831,-0.0,-117.98901756907831,0.0
x4791,-117.98901755416884,-0.0,-117.98901755416884,0.0
x4792,-117.98901753174405,-0.0,-117.98901753174405,0.0
x4793,-117.98901750208672,-0.0,-117.98901750208672,0.0
x4794,-117.98901744970489,-0.0,-117.98901744970489,0.0
x4795,-117.98901732558039,-0.0,-117.98901732558039,0.0
x4796,-117.98901664450706,-0.0,-117.98901664450706,0.0
x4797,-10.949495656215205,-0.0,-10.949495656215205,0.0
x4798,-117.98901665096382,-0.0,-117.98901665096382,0.0
x4799,-117.98901733500256,-0.0,-117.98901733500256,0.0
x4800,-117.98901745135001,-0.0,-117.98901745135001,0.0
x4801,-117.98901750492372,-0.0,-117.98901750492372,0.0
x4802,-117.98902041486197,-0.0,-117.98902041486197,0.0
x4803,-117.9890204250023,-0.0,-117.9890204250023,0.0
x4804,-117.98902043159711,-0.0,-117.98902043159711,0.0
x4805,-117.9890204372585,-0.0,-117.9890204372585,0.0
x4806,-117.9890175923886,-0.0,-117.9890175923886,0.0
x4807,-117.98901759933324,-0.0,-117.98901759933324,0.0
x4808,-117.98901760591579,-0.0,-117.98901760591579,0.0
x4809,-117.9890176122837,-0.0,-117.9890176122837,0.0
x4810,-117.98901761664958,-0.0,-117.98901761664958,0.0
x4811,-117.989017620494,-0.0,-117.989017620494,0.0
x4812,-117.98901368997355,-0.0,-117.98901368997355,0.0
x4813,-117.98901369530005,-0.0,-117.98901369530005,0.0
x4814,-117.9890137007323,-0.0,-117.9890137007323,0.0
x4815,-117.98901370218297,-0.0,-117.98901370218297,0.0
x4816,-117.98901370236185,-0.0,-117.98901370236185,0.0
x4817,-117.98901369838318,-0.0,-117.98901369838318,0.0
x4818,-117.98901369124462,-0.0,-117.98901369124462,0.0
x4819,-117.98901366219911,-0.0,-117.98901366219911,0.0
x4820,-117.9890135094656,-0.0,-117.9890135094656,0.0
x4821,-117.98901388769143,-0.0,-117.98901388769143,0.0
x4822,-117.98901388664156,-0.0,-117.98901388664156,0.0
x4823,-117.98901388597935,-0.0,-117.98901388597935,0.0
x4824,-117.98901771829031,-0.0,-117.98901771829031,0.0
x4825,-117.98901771728411,-0.0,-117.98901771728411,0.0
x4826,-117.98901805038702,-0.0,-117.98901805038702,0.0
x4827,-117.98901805139624,-0.0,-117.98901805139624,0.0
x4828,-117.98901805086534,-0.0,-117.98901805086534,0.0
x4829,-117.9890180509601,-0.0,-117.9890180509601,0.0
x4830,-117.98901771813888,-0.0,-117.98901771813888,0.0
x4831,-117.989017716245,-0.0,-117.989017716245,0.0
x4832,-117.98901771794498,-0.0,-117.98901771794498,0.0
x4833,-117.98901771933483,-0.0,-117.98901771933483,0.0
x4834,-117.98901771974887,-0.0,-117.98901771974887,0.0
x4835,-117.98901771509954,-0.0,-117.98901771509954,0.0
x4836,-117.98900532680841,-0.0,-117.98900532680841,0.0
x4837,-117.98900532689687,-0.0,-117.98900532689687,0.0
x4838,-117.98900532775245,-0.0,-117.98900532775245,0.0
x4839,-117.98900533038773,-0.0,-117.98900533038773,0.0
x4840,-117.98900532992906,-0.0,-117.98900532992906,0.0
x4841,-117.98900533025427,-0.0,-117.98900533025427,0.0
x4842,-117.98900532971824,-0.0,-117.98900532971824,0.0
x4843,-117.98900532924455,-0.0,-117.98900532924455,0.0
x4844,-117.98900533317679,-0.0,-117.98900533317679,0.0
x4845,-117.98900533185791,-0.0,-117.98900533185791,0.0
x4846,-117.98901772035808,-0.0,-117.98901772035808,0.0
x4847,-117.98901771969187,-0.0,-117.98901771969187,0.0
x4848,-117.989017719267,-0.0,-117.989017719267,0.0
x4849,-117.98901771777031,-0.0,-117.98901771777031,0.0
x4850,-117.98901263442048,-0.0,-117.98901263442048,0.0
x4851,-117.98901263331314,-0.0,-117.98901263331314,0.0
x4852,-117.98901263139808,-0.0,-117.98901263139808,0.0
x4853,-117.98901263064597,-0.0,-117.98901263064597,0.0
x4854,-117.98901262989634,-0.0,-117.98901262989634,0.0
x4855,-117.9890177129037,-0.0,-117.9890177129037,0.0
x4856,-117.98901771304597,-0.0,-117.98901771304597,0.0
x4857,-117.98901771306589,-0.0,-117.98901771306589,0.0
x4858,-117.98901771155438,-0.0,-117.98901771155438,0.0
x4859,-117.98901770841356,-0.0,-117.98901770841356,0.0
x4860,-117.98901771062013,-0.0,-117.98901771062013,0.0
x4861,-117.98901770784914,-0.0,-117.98901770784914,0.0
x4862,-117.98901770916144,-0.0,-117.98901770916144,0.0
x4863,-117.98901770822796,-0.0,-117.98901770822796,0.0
x4864,-117.9890177072707,-0.0,-117.9890177072707,0.0
x4865,-117.98901770838995,-0.0,-117.98901770838995,0.0
x4866,-117.98901770866546,-0.0,-117.98901770866546,0.0
x4867,-117.98901770782679,-0.0,-117.98901770782679,0.0
x4868,-117.98901770657771,-0.0,-117.98901770657771,0.0
x4869,-117.98901770908361,-0.0,-117.98901770908361,0.0
x4870,-117.98901770858501,-0.0,-117.98901770858501,0.0
x4871,-117.98901770832457,-0.0,-117.98901770832457,0.0
x4872,-117.98901770892505,-0.0,-117.98901770892505,0.0
x4873,-117.98901770825394,-0.0,-117.98901770825394,0.0
x4874,-117.98901770832376,-0.0,-117.98901770832376,0.0
x4875,-117.98901770901847,-0.0,-117.98901770901847,0.0
x4876,-117.98901770814172,-0.0,-117.98901770814172,0.0
x4877,-117.9890177081536,-0.0,-117.9890177081536,0.0
x4878,-117.98901770871854,-0.0,-117.98901770871854,0.0
x4879,-117.98901770695115,-0.0,-117.98901770695115,0.0
x4880,-117.98901770769986,-0.0,-117.98901770769986,0.0
x4881,-117.98901770822111,-0.0,-117.98901770822111,0.0
x4882,-117.98901770764829,-0.0,-117.98901770764829,0.0
x4883,-117.98901770775204,-0.0,-117.98901770775204,0.0
x4884,-117.98901770848319,-0.0,-117.98901770848319,0.0
x4885,-117.98901770788204,-0.0,-117.98901770788204,0.0
x4886,-117.9890177077554,-0.0,-117.9890177077554,0.0
x4887,-117.98901770843946,-0.0,-117.98901770843946,0.0
x4888,-117.98901770799318,-0.0,-117.98901770799318,0.0
x4889,-117.98901770799463,-0.0,-117.98901770799463,0.0
x4890,-117.9890177086895,-0.0,-117.9890177086895,0.0
x4891,-117.98901770789968,-0.0,-117.98901770789968,0.0
x4892,-117.9890177062579,-0.0,-117.9890177062579,0.0
x4893,-117.98901770910817,-0.0,-117.98901770910817,0.0
x4894,-117.98901770856833,-0.0,-117.98901770856833,0.0
x4895,-117.98901770849803,-0.0,-117.98901770849803,0.0
x4896,-117.9890177089779,-0.0,-117.9890177089779,0.0
x4897,-117.98901770837095,-0.0,-117.98901770837095,0.0
x4898,-117.98901770888607,-0.0,-117.98901770888607,0.0
x4899,-117.98901770959068,-0.0,-117.98901770959068,0.0
x4900,-117.98901770890755,-0.0,-117.98901770890755,0.0
x4901,-117.98901770851819,-0.0,-117.98901770851819,0.0
x4902,-117.98901770838818,-0.0,-117.98901770838818,0.0
x4903,-117.98901770647541,-0.0,-117.98901770647541,0.0
x4904,-117.98901770706885,-0.0,-117.98901770706885,0.0
x4905,-117.98901770736758,-0.0,-117.98901770736758,0.0
x4906,-117.989017706512,-0.0,-117.989017706512,0.0
x4907,-117.98901770614923,-0.0,-117.98901770614923,0.0
x4908,-117.98901770651067,-0.0,-117.98901770651067,0.0
x4909,-117.98901770552739,-0.0,-117.98901770552739,0.0
x4910,-117.98901770538315,-0.0,-117.98901770538315,0.0
x4911,-117.98901770534151,-0.0,-117.98901770534151,0.0
x4912,-117.98901770422675,-0.0,-117.98901770422675,0.0
x4913,-117.98901770384913,-0.0,-117.98901770384913,0.0
x4914,-117.98901770380056,-0.0,-117.98901770380056,0.0
x4915,-117.98901770249013,-0.0,-117.98901770249013,0.0
x4916,-117.98901770009881,-0.0,-117.98901770009881,0.0
x4917,-117.98901770182886,-0.0,-117.98901770182886,0.0
x4918,-117.98901770028475,-0.0,-117.98901770028475,0.0
x4919,-117.98901770546199,-0.0,-117.98901770546199,0.0
x4920,-117.98902261028907,-0.0,-117.98902261028907,0.0
x4921,-117.98902260614274,-0.0,-117.98902260614274,0.0
x4922,-117.98902260581451,-0.0,-117.98902260581451,0.0
x4923,-117.98902260618733,-0.0,-117.98902260618733,0.0
x4924,-117.98902260575079,-0.0,-117.98902260575079,0.0
x4925,-117.98902260630177,-0.0,-117.98902260630177,0.0
x4926,-117.98902048205939,-0.0,-117.98902048205939,0.0
x4927,-117.98902012445373,-0.0,-117.98902012445373,0.0
x4928,-117.98902075916902,-0.0,-117.98902075916902,0.0
x4929,-117.98902075993222,-0.0,-117.98902075993222,0.0
x4930,-117.98902075989773,-0.0,-117.98902075989773,0.0
x4931,-117.98902048039263,-0.0,-117.98902048039263,0.0
x4932,-117.98902048172438,-0.0,-117.98902048172438,0.0
x4933,-117.98902048150723,-0.0,-117.98902048150723,0.0
x4934,-117.98901770105907,-0.0,-117.98901770105907,0.0
x4935,-117.98901770221441,-0.0,-117.98901770221441,0.0
x4936,-117.98901770186008,-0.0,-117.98901770186008,0.0
x4937,-117.98901770208317,-0.0,-117.98901770208317,0.0
x4938,-117.98901770298028,-0.0,-117.98901770298028,0.0
x4939,-117.98901770258128,-0.0,-117.98901770258128,0.0
x4940,-117.98901770271937,-0.0,-117.98901770271937,0.0
x4941,-117.98901770356855,-0.0,-117.98901770356855,0.0
x4942,-117.98901770295694,-0.0,-117.98901770295694,0.0
x4943,-117.98901770274762,-0.0,-117.98901770274762,0.0
x4944,-117.98902048623324,-0.0,-117.98902048623324,0.0
x4945,-117.98902048705054,-0.0,-117.98902048705054,0.0
x4946,-117.98902048686189,-0.0,-117.98902048686189,0.0
x4947,-117.98902048781251,-0.0,-117.98902048781251,0.0
x4948,-117.98902048773783,-0.0,-117.98902048773783,0.0
x4949,-117.98901802844736,-0.0,-117.98901802844736,0.0
x4950,-117.9890177052764,-0.0,-117.9890177052764,0.0
x4951,-117.98901770483913,-0.0,-117.98901770483913,0.0
x4952,-117.98901770511974,-0.0,-117.98901770511974,0.0
x4953,-117.98901770635386,-0.0,-117.98901770635386,0.0
x4954,-117.98901770621069,-0.0,-117.98901770621069,0.0
x4955,-117.98901770663518,-0.0,-117.98901770663518,0.0
x4956,-117.98901770753002,-0.0,-117.98901770753002,0.0
x4957,-117.9890177072237,-0.0,-117.9890177072237,0.0
x4958,-117.98901770728227,-0.0,-117.98901770728227,0.0
