BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t5240,60662.680978456185,7.398655279143099e-5,-347.6563247437137,3568.5573459130933,-6052.899583543339,4.037006564341766e-7,1.9215208474204726e-8,7181.02518348785,-101.6115075520174,-64612.0,10928.252046379213,6.95500508532095e-5,-338.6828274870252,193.76151100661156,-326.082601233781,3.321932643041873e-7,4.464905980213977e-8,-7181.02518348785,-101.6115075520174,-3073.0
t5241,63289.16767461302,0.00014724642345435352,-0.00012565568334153024,4625.315631669318,-4276.087471509365,4.046214180460158e-7,1.9233852519710155e-8,6380.661523992901,-90.28636159139191,-69642.0,9766.334621342236,0.00013845913898479046,-0.00011893481029419826,257.6048125394119,-146.70520660984917,3.367763969036853e-7,4.2804875276591636e-8,-6380.661523992901,-90.28636159139191,-3316.0
t5242,68524.34566702167,9.47980643955777e-5,-0.00023289024142089944,4602.382760514954,-5881.066180801094,4.038775219540306e-7,1.9236002353351978e-8,7994.054286906881,-113.1158691903869,-74817.0,11945.638795831905,9.016427601963244e-5,-0.00022468460713609314,235.18103400469192,-396.53367040971995,3.401549293467118e-7,4.0980105180427584e-8,-7994.054286906881,-113.1158691903869,-3564.0
t5243,73040.94403218207,9.284164635139813e-5,-0.0001835627978575499,5698.704430621376,-5941.52691103374,4.025164922819704e-7,1.925274737188568e-8,7727.038382387584,-109.3375940926805,-80110.0,11796.897218401367,8.512726643464457e-5,-0.00017401296942196715,310.5899026041608,-323.77346192927786,3.4313853802596546e-7,3.9280146104395036e-8,-7727.038382387584,-109.3375940926805,-3838.0
t5244,74354.17451986855,423.5858067255886,-5.634252892738484e-5,6849.6211033257305,-4105.230139559013,4.0437888849703953e-7,1.9301046306170954e-8,8444.307250062531,-119.48694837433332,-85531.0,12118.293543217174,424.15617187829025,-5.313627367044687e-5,382.5041758061196,-134.67269133985351,3.4798929914184713e-7,3.777232184876712e-8,-8444.307250062531,-119.48694837433332,-4107.0
t5245,77202.0318254819,345.8463884797,-5.733061305138859e-5,7683.199679860878,-3342.063466377304,4.028504952926598e-7,1.930164355774026e-8,8869.476400969912,-125.50309187954345,-90311.0,12954.868989757057,339.59220677773385,-5.503086759059971e-5,402.02634297066265,-227.00490013087892,3.495526749102298e-7,3.57598115991383e-8,-8869.476400969912,-125.50309187954345,-4349.0
t5246,80254.93771376948,287.0676957512248,-5.725091005475612e-5,8101.792945787791,-4349.244350258696,4.015616614656352e-7,1.9297605709692916e-8,9251.755316659785,-130.91233856519528,-93088.0,13547.318458884994,282.90553750666953,-5.477124757356154e-5,424.9106258076146,-248.5545740226198,3.5024737462064503e-7,3.453570276657386e-8,-9251.755316659785,-130.91233856519528,-4493.0
t5247,81110.56389830516,307.0161478390791,-5.917488422193517e-5,9338.273597261088,-4155.378213532303,4.0054224750623613e-7,1.92962468722921e-8,9545.136583677033,-135.0636835239876,-95679.0,13923.440114435509,300.55062835573983,-5.431093880666355e-5,504.9024756166685,-279.62921375550155,3.503975076731297e-7,3.315848936351251e-8,-9545.136583677033,-135.0636835239876,-4634.0
t5248,79091.59033684581,436.0161702245067,-5.968395992894031e-5,11511.602574380158,-2277.2725577581923,3.9953186471287973e-7,1.9296497411494137e-8,9718.584053892,-137.51796528166855,-98009.0,14012.3284908266,417.0052408900544,-5.514035232226753e-5,611.8441638810394,-273.5578563848678,3.508566766312047e-7,3.203013289538397e-8,-9718.584053892,-137.51796528166855,-4774.0
t5249,79159.28466342353,398.20971066173485,-5.6102402606276455e-5,13754.210989222025,-3869.9858237770977,4.0015957297730337e-7,1.930274344675372e-8,10461.835037310899,-148.03496666898022,-99411.0,14783.613875974805,384.30266933756315,-5.0997967193601725e-5,737.6197727033302,-275.6312967524986,3.5207220408702803e-7,3.15824892154532e-8,-10461.835037310899,-148.03496666898022,-4872.0
t5250,79011.90260151026,441.37903696909746,-5.4201818526586034e-5,15443.015100412544,-6025.952051305262,4.00104766529502e-7,1.930277603887294e-8,10828.58902517223,-153.22453554482075,-99196.0,15006.428185419014,425.6105795270207,-5.2617896749219994e-5,835.1796392760646,-244.18025572580325,3.5204551698464554e-7,3.145677813507713e-8,-10828.58902517223,-153.22453554482075,-4888.0
t5251,78335.4759770615,760.740833659797,-4.5602275320638644e-5,13739.458370594852,-6189.371793680267,4.0193559031575954e-7,1.9304189714707888e-8,7511.764173143564,-106.29146378852401,-93749.0,10937.735279228094,769.6182517858999,-4.428553246017598e-5,745.8873482146441,-132.8937346062932,3.5043080974021735e-7,3.339416558109514e-8,-7511.764173143564,-106.29146378852401,-4596.0
t5252,80986.48364808412,0.00012964967204459054,-5.83193077188173e-5,9604.985292037607,-10321.693342104158,4.017785636862256e-7,1.9274688695522475e-8,7024.502398691238,-99.39670980890767,-86899.0,11484.199579154596,0.00012748414789693897,-5.7003960990864694e-5,521.4277770438777,-560.331608751824,3.461892304349065e-7,3.6050213986867407e-8,-7024.502398691238,-99.39670980890767,-4222.0
t5253,80526.64080685716,6.407336702010437e-5,-0.00011773024198392465,7700.545714913376,-11736.069019453298,4.0070548201717604e-7,1.924147088892381e-8,6224.521158557234,-88.07697543904243,-82343.0,10598.761762876566,6.01608236717303e-5,-0.00011395863037271042,418.0363983782877,-637.122998401067,3.417375657562468e-7,3.762179329796525e-8,-6224.521158557234,-88.07697543904243,-3979.0
t5254,79541.48610153227,5.159053035022714e-5,-664.5877745127735,5531.135230631582,-14660.656830830834,4.0097034798664225e-7,1.9214009061540546e-8,6445.515985029397,-91.2040525319049,-75814.0,11813.111293580603,4.8711243079431964e-5,-675.2565693669894,262.39075877695467,-1128.3214419862288,3.374931523634782e-7,4.014677499584549e-8,-6445.515985029397,-91.2040525319049,-3644.0
t5255,75753.7589033903,7.71061580391944e-5,-604.3386793064642,3829.6058107445024,-15416.729935009756,4.036387701235884e-7,1.9214836145840278e-8,5962.9396768074275,-84.3755976614932,-69160.0,10639.294606510392,7.04173405730802e-5,-588.2454263532113,200.24355929001902,-810.601938112558,3.3565903304292246e-7,4.2789349274238175e-8,-5962.9396768074275,-84.3755976614932,-3309.0
t5256,68297.19913925396,8.029043762711036e-5,-557.0387991500414,2941.213682200292,-14314.465911131585,4.0494537553161724e-7,1.9212185846562675e-8,7831.199412866955,-110.81147295876627,-63780.0,11994.30490244601,7.65669484708667e-5,-551.527690334693,161.1183747977354,-511.0733050705741,3.341053875200597e-7,4.4974956441001924e-8,-7831.199412866955,-110.81147295876627,-3040.0
t5257,58642.83201895942,8.083488295283845e-5,-434.16140628213327,2163.3509910608577,-7144.407473955449,4.051292716233958e-7,1.921151542054076e-8,7057.600545692258,-99.86504894912538,-59889.0,10722.82270508338,7.690640984130584e-5,-428.8111527989665,117.32232206479401,-314.0033080433958,3.319243700231757e-7,4.637983011774637e-8,-7057.600545692258,-99.86504894912538,-2840.0
t5258,55067.826860537025,7.755196982660442e-5,-380.22196759560666,1675.9211533761013,-4426.365740774736,4.04554563343402e-7,1.9214629386649568e-8,5572.012223845671,-78.8439742652226,-57155.0,8932.177253895146,7.216714057152728e-5,-369.7341439658758,90.24946146053749,-224.9924715572351,3.292273712865747e-7,4.7194536198293746e-8,-5572.012223845671,-78.8439742652226,-2698.0
t5259,52914.865169959914,7.615280057607487e-5,-360.9301822122064,1313.7257434796156,-3012.274564590131,4.0445809225510777e-7,1.9216076333664955e-8,4801.9948731893355,-67.94822878550336,-55325.0,7983.147669107377,7.05837148817046e-5,-349.7069671007549,70.23194141241312,-164.78138361826626,3.282027318663805e-7,4.767383063847714e-8,-4801.9948731893355,-67.94822878550336,-2601.0
t5260,51581.3179234443,7.447761796477607e-5,-411.9673967998237,1195.3955373319366,-2830.1610224647534,4.042869186941252e-7,1.921671075988826e-8,5794.89507575728,-81.9977666712338,-54969.0,9027.414955695162,6.987831449314699e-5,-406.8180764438527,64.02441823781557,-146.73075864307484,3.27630212192917e-7,4.777320599474146e-8,-5794.89507575728,-81.9977666712338,-2579.0
t5261,55068.38848966122,7.397656940476285e-5,-603.6039132065232,1082.7809421547338,-3363.688528016659,4.047669447544503e-7,1.9214093241845154e-8,4221.063699118674,-59.72805264510021,-56089.0,7678.659063776379,6.973561087510603e-5,-580.4451328042879,57.149837403348464,-188.8440340787909,3.290782550518223e-7,4.755523866885507e-8,-4221.063699118674,-59.72805264510021,-2626.0
t5262,55637.165503021046,0.00013388306223450418,-0.00013233342958316575,1694.5230215949703,-2098.3718091643245,4.0614671338885843e-7,1.923307055471228e-8,3838.8061565275457,-54.31910823857954,-58767.0,6720.34998562663,0.00012553105251823609,-0.00012725848534775818,91.62273970010271,-113.5283509729552,3.314144691624488e-7,4.696251526989244e-8,-3838.8061565275457,-54.31910823857954,-2751.0
t5263,56034.27347122627,0.00013944734627507904,-0.00011573169072204797,2837.9586098861055,-1879.1648908122854,4.074958019134076e-7,1.923832599975943e-8,4258.945604624765,-60.264081250636174,-60935.0,7185.741901336341,0.0001301973499644099,-0.00011421013943866799,155.5324489137261,-80.80059949266176,3.3492559835471597e-7,4.650942639420492e-8,-4258.945604624765,-60.264081250636174,-2881.0
t5264,63599.12361897827,7.862576478879475e-5,-0.00027333194842240813,3862.1060331631215,-5228.384636591633,4.056976007897242e-7,1.9239124280018462e-8,3964.8449495258897,-56.102557134847636,-65889.0,7306.897775833631,7.51305638218193e-5,-0.00025366701430248927,206.82890977810465,-303.67644366012735,3.3611666914592785e-7,4.4330659598005634e-8,-3964.8449495258897,-56.102557134847636,-3133.0
t5265,65950.91554449123,0.00014593861931813207,-8.796290213120442e-5,4737.574743377402,-4749.988061338896,4.0776931908142646e-7,1.9271846465028744e-8,5663.252407037499,-80.13502236311403,-71245.0,9131.04531367433,0.00013917083401929578,-8.44386023231038e-5,262.3432044899567,-177.8661215147239,3.397092220305853e-7,4.2250373828315836e-8,-5663.252407037499,-80.13502236311403,-3392.0
t5266,71592.78979485409,7.624896541997474e-5,-0.00018344665735205664,4864.905886774786,-5839.716678928137,4.06135867684398e-7,1.927358216560847e-8,6740.254965296715,-95.37460858592067,-76971.0,10736.06997887777,7.089332515664914e-5,-0.00017216171422020402,246.9772564595323,-385.0429519841826,3.4347639490217733e-7,4.037052314434782e-8,-6740.254965296715,-95.37460858592067,-3667.0
t5267,73880.95961805465,316.74513199881466,-4.726795680429643e-5,5978.01195059864,-4407.59325568202,4.072562279517693e-7,1.9322938711684177e-8,7404.716949079661,-104.77674553994716,-82945.0,11061.270689804802,318.591138024931,-4.559456145441561e-5,335.1440083987095,-127.73535086163403,3.487523026255415e-7,3.857803542139795e-8,-7404.716949079661,-104.77674553994716,-3973.0
t5268,77823.76001776446,279.42845580545867,-5.358636294457446e-5,6796.151552865631,-4370.170459579469,4.046623538252221e-7,1.931921713447975e-8,8351.463706186642,-118.17321219651178,-88626.0,12427.279106516284,272.50705915017375,-4.722646642116223e-5,359.03431830774076,-216.0103065536349,3.494971427475085e-7,3.609646116386717e-8,-8351.463706186642,-118.17321219651178,-4255.0
t5269,79530.52146315026,314.11768905211767,-4.8906497374995006e-5,8062.399803533062,-2492.956504438743,4.039359482026696e-7,1.9324534139052998e-8,8020.175331297477,-113.48548171169021,-93189.0,12298.95526262429,298.6170055862253,-4.805053564764763e-5,403.13767410501,-265.5635999307487,3.5198096994820767e-7,3.466058727543567e-8,-8020.175331297477,-113.48548171169021,-4488.0
t5270,82354.28552455865,282.46649258026923,-4.7231139216783496e-5,8359.40732791762,-3019.363579346109,4.032190663876823e-7,1.9324306777263227e-8,7682.917605256609,-108.71328489389991,-95424.0,12142.338909323287,270.3141991428049,-4.735199454728852e-5,419.37202006302516,-324.6809065193924,3.528749783912469e-7,3.382578785359189e-8,-7682.917605256609,-108.71328489389991,-4607.0
t5271,85235.45016865905,226.8323515233022,-4.719544715665292e-5,9014.877378375322,-4941.41406070592,4.0220880537723995e-7,1.9318556860887855e-8,7144.7370081689705,-101.09802941988053,-96460.0,11662.211431662108,222.36533116810944,-4.6769060018976536e-5,464.2329679179035,-326.87661735590444,3.5252097312011834e-7,3.307761073248724e-8,-7144.7370081689705,-101.09802941988053,-4675.0
t5272,85015.84922732606,227.84849715460905,-4.678534464578774e-5,11291.71933768683,-6039.897257673179,4.0136396948851147e-7,1.9317886765992585e-8,8009.433959213488,-113.33349127043024,-98260.0,12589.962762923407,222.0990198142563,-4.567473429144869e-5,575.8943948206733,-361.8551905142476,3.528442717868341e-7,3.2171668569200845e-8,-8009.433959213488,-113.33349127043024,-4790.0
t5273,83838.49941541949,246.25673801888155,-4.62554302667468e-5,13639.49644342337,-6573.699775354898,4.023158137800943e-7,1.9325272238098808e-8,8390.175941643613,-118.72099031071268,-99285.0,12884.828193166892,238.34327858013265,-4.470885860124916e-5,739.8509450384829,-363.4044501975703,3.5413715389567605e-7,3.184971599016087e-8,-8390.175941643613,-118.72099031071268,-4872.0
t5274,82049.68354998228,290.7633165677472,-4.313437180562058e-5,15385.908769942736,-6407.668088504435,4.0096627318257917e-7,1.931793084281201e-8,8019.552578310805,-113.47666975847466,-99093.0,12366.698165287497,280.93921018064805,-4.777039149623011e-5,832.1565447342227,-343.28795498804516,3.5261136886977755e-7,3.123907203873701e-8,-8019.552578310805,-113.47666975847466,-4890.0
t5275,79683.79618654908,399.62472209515124,-5.511708720056624e-5,13031.468489807923,-5551.66242080739,4.0303375865151885e-7,1.9316513654306032e-8,5985.448016454262,-84.69409016741713,-93361.0,9959.304598360599,390.56307303844875,-5.1355891711132626e-5,698.3852965986717,-310.4167202358958,3.502171937000159e-7,3.2975315684536314e-8,-5985.448016454262,-84.69409016741713,-4583.0
t5276,79003.53854328848,624.6199252899618,-4.709222272763851e-5,9533.289411354202,-6594.205874322399,4.06196445152373e-7,1.9324163755494504e-8,4029.0674318351635,-57.0113048690571,-86464.0,7429.520590032457,628.1395850056883,-4.637110731923777e-5,491.9578090596435,-200.52789654122796,3.5050302635300494e-7,3.7340199267986517e-8,-4029.0674318351635,-57.0113048690571,-4206.0
t5277,81069.88465533764,191.15857774839995,-3.3408051552537544e-5,7776.077512242788,-11297.178471178266,4.0760499038128105e-7,1.93235012763228e-8,4493.5109706087305,-63.583180913101266,-82088.0,8308.315033365921,201.26250619226113,-3.455778171248027e-5,422.13720208569714,-340.0373750378045,3.4815414923593713e-7,3.850217704361378e-8,-4493.5109706087305,-63.583180913101266,-3971.0
t5278,79898.2019895723,4.676870681403748e-5,-0.00017866967971781486,6008.345066523825,-14059.489621597335,4.061684021541966e-7,1.9272850697677145e-8,4021.228097999464,-56.90037845638923,-75558.0,8413.779580875487,4.59826203901537e-5,-0.0001769070794854192,301.346627276224,-944.0972226975258,3.420143986148051e-7,4.0520307289597934e-8,-4021.228097999464,-56.90037845638923,-3636.0
t5279,75429.43717657009,8.08709037626839e-5,-9.171337765469747e-5,4384.222242322322,-15422.149343417179,4.081592317743501e-7,1.927132727129228e-8,4828.624661677145,-68.3250397637767,-68887.0,8874.466013202467,7.96271968897344e-5,-8.99537093593762e-5,234.35056214904114,-843.5418242023175,3.3902158577749515e-7,4.301738072186416e-8,-4828.624661677145,-68.3250397637767,-3300.0
t5280,65953.39047216129,0.00015776773072741107,-5.528235774243831e-5,3793.234494411621,-10033.431091649141,4.0914731040116774e-7,1.92704442603149e-8,4187.805569039226,-59.257449593235094,-63586.0,7463.506145583004,0.0001542966760943636,-5.4785608343673794e-5,205.91548770170445,-329.1012649517005,3.364131444584373e-7,4.5224046825523005e-8,-4187.805569039226,-59.257449593235094,-3034.0
t5281,60537.70431376555,6.828163428542375e-5,-0.0001063134435121578,2781.8625140961067,-7885.705197016569,4.063132741602735e-7,1.9239691797059442e-8,4688.302012300384,-66.33947449477674,-59793.0,7933.065403911256,6.688556189557194e-5,-0.00010633033411813003,151.01179051283293,-428.09619406780735,3.319460334956904e-7,4.6502996649723314e-8,-4688.302012300384,-66.33947449477674,-2835.0
t5282,56148.662194670746,4.889945203801029e-5,-51.304066226569155,2114.564904440542,-6083.588837877902,4.0426426104039706e-7,1.921378534095443e-8,5384.5326922326385,-76.1911388735681,-57164.0,8561.152247246067,4.784789774014673e-5,-54.502864215037086,95.99793575181127,-367.73239702792426,3.297254864683128e-7,4.725097352943804e-8,-5384.5326922326385,-76.1911388735681,-2698.0
t5283,57358.91237743853,7.249992021612423e-5,-1417.4192002163645,1261.8187698940123,-6533.040986351223,4.0430372511724964e-7,1.9215644822383396e-8,4966.7733124544675,-70.27984366196348,-55300.0,9272.335681872803,6.997549679392575e-5,-1306.1281883396648,67.80435571762862,-327.678919824305,3.286894468635078e-7,4.7764010859346285e-8,-4966.7733124544675,-70.27984366196348,-2599.0
t5284,52473.53414275624,7.550635962739891e-5,-1132.4035243304763,1184.169635265756,-3872.410541456554,4.0505872766793984e-7,1.921304080334919e-8,6653.900250030309,-94.15268968679379,-54922.0,10614.443263946838,7.069683273646312e-5,-1099.964970982066,64.44728652816292,-160.72002116324504,3.293454379011673e-7,4.804532903711347e-8,-6653.900250030309,-94.15268968679379,-2576.0
t5285,51320.41677721458,7.039101203886686e-5,-835.8903225100934,1063.4561832105583,-2842.268785306356,4.0499678412404217e-7,1.9213425790667842e-8,7989.884468271018,-113.05686643426593,-56273.0,11805.61222293811,6.795058480647944e-5,-870.2337275636318,56.688783337444285,-143.06914590118072,3.3036951376533375e-7,4.786752185456955e-8,-7989.884468271018,-113.05686643426593,-2633.0
t5286,53142.261941491575,7.09242940309952e-5,-579.83097726665,1443.0919668812849,-3069.9798812146764,4.053368566152428e-7,1.921143005958494e-8,8521.088339939855,-120.57340117599685,-59019.0,12262.080673392747,6.736633797531678e-5,-619.7132956103571,74.1194729151818,-192.25177615189395,3.3247577276965224e-7,4.7376884291522804e-8,-8521.088339939855,-120.57340117599685,-2762.0
t5287,52496.722002468145,0.0002875448385596068,-9.256084599116995e-5,2993.148336015185,-1049.4841437072866,4.06719067215198e-7,1.9232075802305092e-8,7096.941720032295,-100.42172635785667,-61140.0,10104.528570265513,0.00027021770585047015,-9.092902917515842e-5,157.3506827760394,-74.0942599635447,3.347551462763102e-7,4.6586021194717053e-8,-7096.941720032295,-100.42172635785667,-2890.0
t5288,54904.41920228651,0.00022653184459884367,-0.00010584977160006846,4677.472172704238,-177.4281447984734,4.051068106127901e-7,1.9233885354552095e-8,6573.038292099604,-93.00849294668575,-65595.0,9730.376848479826,0.00021694708049651407,-0.00010031080925008583,228.42905451985922,-79.75074202246188,3.3495858176904346e-7,4.454166390220091e-8,-6573.038292099604,-93.00849294668575,-3120.0
t5289,61273.19737829972,0.0002451800405257323,-8.735771642221739e-5,4105.269715874872,-6304.889225760867,4.051425408252074e-7,1.9234299218271323e-8,11831.74501692687,-167.41919304421825,-70374.0,15509.933444707063,0.0002279985895474742,-8.747142968333246e-5,233.68846347984856,-227.03864607923546,3.379025105049877e-7,4.258906688319785e-8,-11831.74501692687,-167.41919304421825,-3350.0
t5290,66714.96192236943,0.0002121265282646417,-9.695087947560685e-5,4072.0939881436793,-8422.397704199077,4.0305279112437034e-7,1.9233865233171288e-8,12636.437519752026,-178.8055921159923,-74447.0,16630.230004320787,0.00020640215928749718,-9.304061149864335e-5,229.88814724467255,-319.06956132258944,3.385023273729616e-7,4.111008049561989e-8,-12636.437519752026,-178.8055921159923,-3547.0
t5291,67825.99668811957,0.0001936505107335864,-0.00010388445280927888,5235.600310535553,-6585.89934674737,4.018211665356392e-7,1.9234651737651716e-8,12320.455817626405,-174.33445106822222,-78251.0,16649.591151307788,0.00018963587446835638,-9.903637956252813e-5,265.4789852391655,-493.9455077642647,3.4091826229399667e-7,3.976630502194126e-8,-12320.455817626405,-174.33445106822222,-3752.0
t5292,69217.02347143977,251.86719502023183,-6.938428834406566e-5,6498.7903153519355,-5497.490189052727,4.013839423617199e-7,1.924736883287367e-8,12546.355804373938,-177.5309357228961,-82465.0,16393.88102628856,251.69446271157923,-6.700852076276175e-5,368.31030324708087,-148.46804980128528,3.4381859842866306e-7,3.851520935402978e-8,-12546.355804373938,-177.5309357228961,-3964.0
t5293,72084.56658372226,269.34369267961347,-7.45108542528087e-5,7182.921701954581,-4587.2366744439605,3.9958447475705736e-7,1.9243808792504032e-8,11902.736883190306,-168.42372814594873,-86319.0,15984.737296673937,261.09111371429077,-7.14497017806181e-5,383.12872006331185,-227.37271990043575,3.441479811016162e-7,3.6678144468280655e-8,-11902.736883190306,-168.42372814594873,-4162.0
t5294,73474.81964768266,236.62052661924403,-7.469819571287551e-5,7507.479186645487,-3880.0459965606733,3.988313574522827e-7,1.9243492407617156e-8,11652.373540248607,-164.88108681846282,-88465.0,15932.477454138067,227.95822376081,-7.341201448058307e-5,391.1345085041273,-293.43439948592624,3.4480453233073237e-7,3.568108587170149e-8,-11652.373540248607,-164.88108681846282,-4276.0
t5295,76596.23778297559,208.5216541123579,-7.272004442882962e-5,8062.590762499215,-5280.817637377126,3.9805785932737127e-7,1.924227216526196e-8,11266.80268521346,-159.42525920145872,-90338.0,15712.115955968857,202.43174958708983,-7.192799852473648e-5,423.1557155994792,-369.05014599042624,3.4486676737034304e-7,3.453056931354071e-8,-11266.80268521346,-159.42525920145872,-4383.0
t5296,76473.53213431562,196.2708146673682,-7.719148278073935e-5,9999.132469302956,-5455.963481785453,4.086962830483625e-7,1.9251643345901053e-8,12097.882885200082,-171.18504411031302,-92772.0,16631.494399795512,188.4552896008004,-6.953030054454283e-5,523.0399766135799,-375.7366234385561,3.461134258407865e-7,3.358522264072012e-8,-12097.882885200082,-171.18504411031302,-4527.0
t5297,78682.16760398907,191.1524931069924,-7.474264304277248e-5,12492.960371095403,-8362.444270912543,3.9684169232522793e-7,1.924401175333663e-8,12275.031940068311,-173.69170315226313,-94735.0,16886.693904509146,182.87975449182815,-6.935201665234297e-5,638.9576534060968,-437.11589706203256,3.4704160084158615e-7,3.280044111310338e-8,-12275.031940068311,-173.69170315226313,-4649.0
t5298,76390.68113063595,201.74951374319443,-7.622178803923824e-5,14588.399473584697,-7849.122228668245,3.96760296520734e-7,1.9243662454454486e-8,11952.018982788852,-169.12106978103657,-94749.0,16478.700332801298,192.8099956557154,-7.112110066431698e-5,737.904477090547,-445.1536124542605,3.4643410430225293e-7,3.2318167733495674e-8,-11952.018982788852,-169.12106978103657,-4674.0
t5299,71505.60929827577,269.28109064882034,-8.386445670230093e-5,12615.743470999683,-3270.42603355905,4.085933292091878e-7,1.9250444019101903e-8,9057.607199922068,-128.16514306752035,-89725.0,13154.54472767286,260.36805019568453,-8.078406491059325e-5,676.5784244212956,-376.55363582664177,3.4411110734504334e-7,3.388828022360352e-8,-9057.607199922068,-128.16514306752035,-4401.0
t5300,69821.31165012963,367.7127721040442,-7.754263765752038e-5,8657.369119296342,-2496.958053252851,4.0093163108944765e-7,1.9246651073445262e-8,7150.405729696069,-101.17824206751686,-83101.0,10916.880662667963,355.5892011207878,-7.620268687676624e-5,458.80988955752514,-339.51746369258217,3.4286374179743515e-7,3.725468799106456e-8,-7150.405729696069,-101.17824206751686,-4039.0
t5301,71452.57222127738,339.55396093029447,-7.59517858521359e-5,6891.956457589473,-5475.639035798743,4.02182353601117e-7,1.924346546938904e-8,6119.214912493418,-86.58689212258435,-78958.0,9698.166332934636,339.22752835421267,-7.330819392574301e-5,369.285230288362,-298.29032191065323,3.4116009989114124e-7,3.9080811794023594e-8,-6119.214912493418,-86.58689212258435,-3816.0
t5302,71427.2975255132,477.0235741268949,-7.315496942147219e-5,5782.076327263039,-10021.225713605376,4.043595724086774e-7,1.9242284637068252e-8,5769.5924857036325,-81.63973477678532,-73075.0,8941.910953351358,477.2383852807734,-7.005217068097147e-5,300.55347311025685,-273.8307868126571,3.3851525843933534e-7,4.1144343882449964e-8,-5769.5924857036325,-81.63973477678532,-3513.0
t5303,68420.9585641965,390.7619299600526,-6.442588372925303e-5,4622.385021735857,-13057.03565538616,4.0591914234872334e-7,1.9241887711447657e-8,6589.909295519393,-93.24721765170794,-66584.0,9635.21288750938,403.9948489629748,-6.113424574192163e-5,250.92829827954,-326.73224317416873,3.3552233012722087e-7,4.382282913000089e-8,-6589.909295519393,-93.24721765170794,-3187.0
t5304,65432.88819583499,6.665435368758556e-5,-318.5036334740489,3350.527571278395,-12213.908708774794,4.0578788394713343e-7,1.921617961923273e-8,5496.018493040219,-77.76866310643699,-61395.0,9560.38702608803,6.306445987849842e-5,-334.61238182772746,154.72541004071513,-799.9442984893335,3.311572078719898e-7,4.580986716212608e-8,-5496.018493040219,-77.76866310643699,-2929.0
t5305,61520.98175557048,7.559129113300564e-5,-710.1263887821565,2095.4170344097356,-9482.461815813509,4.0525561817633e-7,1.9219024932659325e-8,4377.558917576352,-61.9424600799417,-57481.0,8270.820072881157,7.055939309431047e-5,-677.1199588399963,112.72692259041315,-476.98326983071934,3.2900090167570834e-7,4.7004984190074363e-8,-4377.558917576352,-61.9424600799417,-2728.0
t5306,55043.730170287476,7.881030094089e-5,-448.6069034280784,1662.8252442536887,-5767.993429862081,4.052962558325885e-7,1.9217531928714048e-8,4753.040548704809,-67.25552518427851,-54912.0,8068.0785427460805,7.46018806180891e-5,-434.8053251115387,89.73600617335596,-242.457699712805,3.286997279910474e-7,4.771054854007376e-8,-4753.040548704809,-67.25552518427851,-2593.0
t5307,50688.22747680407,7.87489501488321e-5,-339.84715734887567,1284.7305869770153,-3395.034302374138,4.048365827884255e-7,1.9221156848236707e-8,5309.671687241696,-75.13185582455701,-53201.0,8401.098332641815,7.451530321698417e-5,-332.76684800785176,68.48430709124194,-174.8804677256801,3.2779079948130385e-7,4.8205493540148664e-8,-5309.671687241696,-75.13185582455701,-2502.0
t5308,51562.72389348817,8.077189366043126e-5,-356.1628997025511,1162.0413596547592,-3629.204479656937,4.047959195306252e-7,1.9221741128413423e-8,4601.303598636856,-65.10844739641395,-53014.0,7628.0944822241945,7.624203819720338e-5,-337.58809211718625,63.66749504181775,-134.65346833723885,3.277891300085751e-7,4.828666264853991e-8,-4601.303598636856,-65.10844739641395,-2488.0
t5309,51644.35211766926,7.8686875587142e-5,-253.32375988582828,1072.9012343715679,-1890.9950730588662,4.0508088450867145e-7,1.92194140505619e-8,4108.829951333235,-58.13994535940361,-54369.0,7064.789926118019,7.419478782620038e-5,-243.88468380078166,56.86861926442029,-107.66409410136085,3.2887685689357724e-7,4.809500191908743e-8,-4108.829951333235,-58.13994535940361,-2545.0
t5310,54885.89873572484,7.370338907037592e-5,-226.78851208139596,1395.8983810412499,-1931.3872662123877,4.0534971673263574e-7,1.9218307669170146e-8,3602.8231443323148,-50.97994905652331,-57428.0,6643.693177735254,6.96898782604246e-5,-217.0624919644325,74.31597031296748,-108.16368370557672,3.300058017764054e-7,4.727965892747258e-8,-3602.8231443323148,-50.97994905652331,-2688.0
t5311,55641.58431604844,8.488921694683327e-5,-220.51875237968721,2545.0185735914106,-1929.83421313794,4.0603871776583685e-7,1.920956770532437e-8,3823.437945402379,-54.10164801134259,-59555.0,6930.784210957213,8.093670396363043e-5,-211.06119133033735,136.719241878797,-108.80110139763889,3.3316773737308996e-7,4.717400224923074e-8,-3823.437945402379,-54.10164801134259,-2816.0
t5312,56692.1629302709,7.727024760522822e-5,-238.7742510994869,3839.602906477851,-3011.319970445983,4.0638703072250883e-7,1.9214649202480573e-8,7699.7149004847215,-108.95096728618107,-64567.0,11170.88767547009,7.119044889796816e-5,-235.00419015822072,209.18942603079404,-156.45614785350935,3.327041988540684e-7,4.4801210547687936e-8,-7699.7149004847215,-108.95096728618107,-3071.0
