Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
Zone,1,2,1,2
CO2,CO2 gross,CO2 gross,CO2 net,CO2 net
x4524,-118.2850778861507,-0.0,-118.2850778861507,0.0
x4525,-118.2850778849701,-0.0,-118.2850778849701,0.0
x4526,-118.28507788611955,-0.0,-118.28507788611955,0.0
x4527,-118.28507788899053,-0.0,-118.28507788899053,0.0
x4528,-118.28507788939052,-0.0,-118.28507788939052,0.0
x4529,-118.28507789013806,-0.0,-118.28507789013806,0.0
x4530,-118.28507789159075,-0.0,-118.28507789159075,0.0
x4531,-118.28507789137193,-0.0,-118.28507789137193,0.0
x4532,-118.28507789158158,-0.0,-118.28507789158158,0.0
x4533,-118.28507789126493,-0.0,-118.28507789126493,0.0
x4534,-118.28507789073659,-0.0,-118.28507789073659,0.0
x4535,-118.28507789050852,-0.0,-118.28507789050852,0.0
x4536,-118.2850778906809,-0.0,-118.2850778906809,0.0
x4537,-118.28507789206719,-0.0,-118.28507789206719,0.0
x4538,-118.28507891490173,-0.0,-118.28507891490173,0.0
x4539,-118.28507891401388,-0.0,-118.28507891401388,0.0
x4540,-118.28507891370128,-0.0,-118.28507891370128,0.0
x4541,-118.28507891363923,-0.0,-118.28507891363923,0.0
x4542,-118.28507891347633,-0.0,-118.28507891347633,0.0
x4543,-118.28507891315301,-0.0,-118.28507891315301,0.0
x4544,-118.28507891326944,-0.0,-118.28507891326944,0.0
x4545,-118.28507891321325,-0.0,-118.28507891321325,0.0
x4546,-118.285078913459,-0.0,-118.285078913459,0.0
x4547,-118.28507891308072,-0.0,-118.28507891308072,0.0
x4548,-118.28507812702424,-0.0,-118.28507812702424,0.0
x4549,-118.2850781254764,-0.0,-118.2850781254764,0.0
x4550,-118.2850781251126,-0.0,-118.2850781251126,0.0
x4551,-118.28507812490551,-0.0,-118.28507812490551,0.0
x4552,-118.28507812432467,-0.0,-118.28507812432467,0.0
x4553,-118.2850781233621,-0.0,-118.2850781233621,0.0
x4554,-118.2850776294506,-0.0,-118.2850776294506,0.0
x4555,-118.2850776284272,-0.0,-118.2850776284272,0.0
x4556,-118.28507762762278,-0.0,-118.28507762762278,0.0
x4557,-118.28507760793894,-0.0,-118.28507760793894,0.0
x4558,-118.28507760811644,-0.0,-118.28507760811644,0.0
x4559,-118.28507762757135,-0.0,-118.28507762757135,0.0
x4560,-118.28507762830894,-0.0,-118.28507762830894,0.0
x4561,-118.28507762786691,-0.0,-118.28507762786691,0.0
x4562,-118.28507762826538,-0.0,-118.28507762826538,0.0
x4563,-118.28507762857636,-0.0,-118.28507762857636,0.0
x4564,-118.2850776291503,-0.0,-118.2850776291503,0.0
x4565,-118.28507762916266,-0.0,-118.28507762916266,0.0
x4566,-118.2850776253672,-0.0,-118.2850776253672,0.0
x4567,-118.28507761804954,-0.0,-118.28507761804954,0.0
x4568,-118.28507761718387,-0.0,-118.28507761718387,0.0
x4569,-118.28507761893418,-0.0,-118.28507761893418,0.0
x4570,-118.28507761838293,-0.0,-118.28507761838293,0.0
x4571,-118.28507761894983,-0.0,-118.28507761894983,0.0
x4572,-118.2850776203333,-0.0,-118.2850776203333,0.0
x4573,-118.28507762049676,-0.0,-118.28507762049676,0.0
x4574,-118.28507762106338,-0.0,-118.28507762106338,0.0
x4575,-118.2850776232194,-0.0,-118.2850776232194,0.0
x4576,-118.28507760028653,-0.0,-118.28507760028653,0.0
x4577,-118.28500826538604,-0.0,-118.28500826538604,0.0
x4578,-118.28500819175294,-0.0,-118.28500819175294,0.0
x4579,-118.28500815637517,-0.0,-118.28500815637517,0.0
x4580,-118.2850081106472,-0.0,-118.2850081106472,0.0
x4581,-118.28500811750723,-0.0,-118.28500811750723,0.0
x4582,-118.2850082563476,-0.0,-118.2850082563476,0.0
x4583,-118.2850083508918,-0.0,-118.2850083508918,0.0
x4584,-118.28507767873609,-0.0,-118.28507767873609,0.0
x4585,-118.28507761345786,-0.0,-118.28507761345786,0.0
x4586,-118.28507761722763,-0.0,-118.28507761722763,0.0
x4587,-118.2850789145081,-0.0,-118.2850789145081,0.0
x4588,-118.28507891349948,-0.0,-118.28507891349948,0.0
x4589,-118.28507891369965,-0.0,-118.28507891369965,0.0
x4590,-118.28507891408977,-0.0,-118.28507891408977,0.0
x4591,-118.28507891464506,-0.0,-118.28507891464506,0.0
x4592,-118.28507891433088,-0.0,-118.28507891433088,0.0
x4593,-118.28507891463728,-0.0,-118.28507891463728,0.0
x4594,-118.28507891462615,-0.0,-118.28507891462615,0.0
x4595,-118.28507891468685,-0.0,-118.28507891468685,0.0
x4596,-118.2850789148568,-0.0,-118.2850789148568,0.0
x4597,-118.285078914775,-0.0,-118.285078914775,0.0
x4598,-118.2850789147614,-0.0,-118.2850789147614,0.0
x4599,-118.28507891519176,-0.0,-118.28507891519176,0.0
x4600,-118.28507709515176,-0.0,-118.28507709515176,0.0
x4601,-118.2850770818343,-0.0,-118.2850770818343,0.0
x4602,-118.28507708215498,-0.0,-118.28507708215498,0.0
x4603,-118.28507708129251,-0.0,-118.28507708129251,0.0
x4604,-118.28507708021714,-0.0,-118.28507708021714,0.0
x4605,-118.28507707873528,-0.0,-118.28507707873528,0.0
x4606,-118.285077079697,-0.0,-118.285077079697,0.0
x4607,-118.28507708028206,-0.0,-118.28507708028206,0.0
x4608,-118.28507708089737,-0.0,-118.28507708089737,0.0
x4609,-118.28507708044043,-0.0,-118.28507708044043,0.0
x4610,-118.28507708871089,-0.0,-118.28507708871089,0.0
x4611,-118.28507709671563,-0.0,-118.28507709671563,0.0
x4612,-118.28507709830687,-0.0,-118.28507709830687,0.0
x4613,-118.28507709532762,-0.0,-118.28507709532762,0.0
x4614,-118.28507708811887,-0.0,-118.28507708811887,0.0
x4615,-118.28507708821144,-0.0,-118.28507708821144,0.0
x4616,-118.28507891383829,-0.0,-118.28507891383829,0.0
x4617,-118.2850789138061,-0.0,-118.2850789138061,0.0
x4618,-118.28507891346854,-0.0,-118.28507891346854,0.0
x4619,-118.28507891336162,-0.0,-118.28507891336162,0.0
x4620,-118.28507891379498,-0.0,-118.28507891379498,0.0
x4621,-118.28507891347802,-0.0,-118.28507891347802,0.0
x4622,-118.28507891347083,-0.0,-118.28507891347083,0.0
x4623,-118.28507891356334,-0.0,-118.28507891356334,0.0
x4624,-118.28507891338177,-0.0,-118.28507891338177,0.0
x4625,-118.28507891342954,-0.0,-118.28507891342954,0.0
x4626,-118.2850789136957,-0.0,-118.2850789136957,0.0
x4627,-118.2850789133719,-0.0,-118.2850789133719,0.0
x4628,-118.28507891329183,-0.0,-118.28507891329183,0.0
x4629,-118.28507891223008,-0.0,-118.28507891223008,0.0
x4630,-118.28507891329001,-0.0,-118.28507891329001,0.0
x4631,-118.28507891357575,-0.0,-118.28507891357575,0.0
x4632,-118.28507891352338,-0.0,-118.28507891352338,0.0
x4633,-118.28507891363236,-0.0,-118.28507891363236,0.0
x4634,-118.28507891332659,-0.0,-118.28507891332659,0.0
x4635,-118.28507891340836,-0.0,-118.28507891340836,0.0
x4636,-118.28507891365285,-0.0,-118.28507891365285,0.0
x4637,-118.2850789135033,-0.0,-118.2850789135033,0.0
x4638,-118.28507785654878,-0.0,-118.28507785654878,0.0
x4639,-118.28507784730454,-0.0,-118.28507784730454,0.0
x4640,-118.2850789134367,-0.0,-118.2850789134367,0.0
x4641,-118.2850789135378,-0.0,-118.2850789135378,0.0
x4642,-118.28507891350624,-0.0,-118.28507891350624,0.0
x4643,-118.28507891349965,-0.0,-118.28507891349965,0.0
x4644,-118.28507891352896,-0.0,-118.28507891352896,0.0
x4645,-118.28507891357016,-0.0,-118.28507891357016,0.0
x4646,-118.28507891345177,-0.0,-118.28507891345177,0.0
x4647,-118.28507891381442,-0.0,-118.28507891381442,0.0
x4648,-118.28507891359173,-0.0,-118.28507891359173,0.0
x4649,-118.28507891373155,-0.0,-118.28507891373155,0.0
x4650,-118.2850789134778,-0.0,-118.2850789134778,0.0
x4651,-118.28507891336164,-0.0,-118.28507891336164,0.0
x4652,-118.28507891353124,-0.0,-118.28507891353124,0.0
x4653,-118.28507891192123,-0.0,-118.28507891192123,0.0
x4654,-118.28507891299763,-0.0,-118.28507891299763,0.0
x4655,-118.28507891285169,-0.0,-118.28507891285169,0.0
x4656,-118.28507891277191,-0.0,-118.28507891277191,0.0
x4657,-118.28507891261584,-0.0,-118.28507891261584,0.0
x4658,-118.28507891255293,-0.0,-118.28507891255293,0.0
x4659,-118.28507891254634,-0.0,-118.28507891254634,0.0
x4660,-118.285078912506,-0.0,-118.285078912506,0.0
x4661,-118.28507891242181,-0.0,-118.28507891242181,0.0
x4662,-118.28507891245329,-0.0,-118.28507891245329,0.0
x4663,-118.28507891270102,-0.0,-118.28507891270102,0.0
x4664,-118.28507891247246,-0.0,-118.28507891247246,0.0
x4665,-118.28507891269498,-0.0,-118.28507891269498,0.0
x4666,-118.28507891284195,-0.0,-118.28507891284195,0.0
x4667,-118.28507891286064,-0.0,-118.28507891286064,0.0
x4668,-118.28507891277124,-0.0,-118.28507891277124,0.0
x4669,-118.28507891268403,-0.0,-118.28507891268403,0.0
x4670,-118.2850789125493,-0.0,-118.2850789125493,0.0
x4671,-118.28507891261734,-0.0,-118.28507891261734,0.0
x4672,-118.28507891281006,-0.0,-118.28507891281006,0.0
x4673,-118.28507891246177,-0.0,-118.28507891246177,0.0
x4674,-118.28507891280414,-0.0,-118.28507891280414,0.0
x4675,-118.2850789127508,-0.0,-118.2850789127508,0.0
x4676,-118.28507891271126,-0.0,-118.28507891271126,0.0
x4677,-118.28507891242587,-0.0,-118.28507891242587,0.0
x4678,-118.28507891221896,-0.0,-118.28507891221896,0.0
x4679,-118.28507891215074,-0.0,-118.28507891215074,0.0
x4680,-118.28507891228442,-0.0,-118.28507891228442,0.0
x4681,-118.28507891223032,-0.0,-118.28507891223032,0.0
x4682,-118.28507891206209,-0.0,-118.28507891206209,0.0
x4683,-118.28507891207481,-0.0,-118.28507891207481,0.0
x4684,-118.2850789119151,-0.0,-118.2850789119151,0.0
x4685,-118.28507891187591,-0.0,-118.28507891187591,0.0
x4686,-118.28507891194715,-0.0,-118.28507891194715,0.0
x4687,-118.28507891228344,-0.0,-118.28507891228344,0.0
x4688,-118.2850789120238,-0.0,-118.2850789120238,0.0
x4689,-118.28507891209468,-0.0,-118.28507891209468,0.0
x4690,-118.28507891203405,-0.0,-118.28507891203405,0.0
x4691,-118.28507891211842,-0.0,-118.28507891211842,0.0
x4692,-118.28507891241789,-0.0,-118.28507891241789,0.0
x4693,-118.28507891212496,-0.0,-118.28507891212496,0.0
x4694,-118.28507891215415,-0.0,-118.28507891215415,0.0
x4695,-118.28507891179912,-0.0,-118.28507891179912,0.0
x4696,-118.28507891158587,-0.0,-118.28507891158587,0.0
x4697,-118.28507891161952,-0.0,-118.28507891161952,0.0
x4698,-118.28507891130569,-0.0,-118.28507891130569,0.0
x4699,-118.28507891100625,-0.0,-118.28507891100625,0.0
x4700,-118.28507891088142,-0.0,-118.28507891088142,0.0
x4701,-118.28507891051632,-0.0,-118.28507891051632,0.0
x4702,-118.28507891014445,-0.0,-118.28507891014445,0.0
x4703,-118.28507890989064,-0.0,-118.28507890989064,0.0
x4704,-118.2850789097137,-0.0,-118.2850789097137,0.0
x4705,-118.28507890938822,-0.0,-118.28507890938822,0.0
x4706,-118.2850789092278,-0.0,-118.2850789092278,0.0
x4707,-118.28507901872146,-0.0,-118.28507901872146,0.0
x4708,-118.28507902167414,-0.0,-118.28507902167414,0.0
x4709,-118.28507902189396,-0.0,-118.28507902189396,0.0
x4710,-118.28507902148499,-0.0,-118.28507902148499,0.0
x4711,-118.28507890816914,-0.0,-118.28507890816914,0.0
x4712,-118.28507890716385,-0.0,-118.28507890716385,0.0
x4713,-118.28507890643894,-0.0,-118.28507890643894,0.0
x4714,-118.28507890620494,-0.0,-118.28507890620494,0.0
x4715,-118.28507890556176,-0.0,-118.28507890556176,0.0
x4716,-118.28507890574542,-0.0,-118.28507890574542,0.0
x4717,-118.28507890582367,-0.0,-118.28507890582367,0.0
x4718,-118.28507890534121,-0.0,-118.28507890534121,0.0
x4719,-118.28507890521912,-0.0,-118.28507890521912,0.0
x4720,-118.28507890501258,-0.0,-118.28507890501258,0.0
x4721,-118.28507890482096,-0.0,-118.28507890482096,0.0
x4722,-118.28507890476787,-0.0,-118.28507890476787,0.0
x4723,-118.28507890449934,-0.0,-118.28507890449934,0.0
x4724,-118.28507890562135,-0.0,-118.28507890562135,0.0
x4725,-118.28507890572234,-0.0,-118.28507890572234,0.0
x4726,-118.2850789045898,-0.0,-118.2850789045898,0.0
x4727,-118.2850802472818,-0.0,-118.2850802472818,0.0
x4728,-118.285080274161,-0.0,-118.285080274161,0.0
x4729,-118.28508027526044,-0.0,-118.28508027526044,0.0
x4730,-118.2850802751763,-0.0,-118.2850802751763,0.0
x4731,-118.28508027498316,-0.0,-118.28508027498316,0.0
x4732,-118.28508027494246,-0.0,-118.28508027494246,0.0
x4733,-118.28508027451097,-0.0,-118.28508027451097,0.0
x4734,-118.2850802384093,-0.0,-118.2850802384093,0.0
x4735,-118.2850789058735,-0.0,-118.2850789058735,0.0
x4736,-118.28507890598746,-0.0,-118.28507890598746,0.0
x4737,-118.28507890639293,-0.0,-118.28507890639293,0.0
x4738,-118.285078906253,-0.0,-118.285078906253,0.0
x4739,-118.28507890618039,-0.0,-118.28507890618039,0.0
x4740,-118.28507890624485,-0.0,-118.28507890624485,0.0
x4741,-118.28507890632645,-0.0,-118.28507890632645,0.0
x4742,-118.2850789064494,-0.0,-118.2850789064494,0.0
x4743,-118.28507890667233,-0.0,-118.28507890667233,0.0
x4744,-118.28507890673467,-0.0,-118.28507890673467,0.0
x4745,-118.28507890686167,-0.0,-118.28507890686167,0.0
x4746,-118.285078907068,-0.0,-118.285078907068,0.0
x4747,-118.2850789070962,-0.0,-118.2850789070962,0.0
x4748,-118.28507890740872,-0.0,-118.28507890740872,0.0
x4749,-118.28507890730819,-0.0,-118.28507890730819,0.0
x4750,-118.28507890734049,-0.0,-118.28507890734049,0.0
x4751,-118.28507890675982,-0.0,-118.28507890675982,0.0
x4752,-118.28507983701309,-0.0,-118.28507983701309,0.0
x4753,-118.28507983855289,-0.0,-118.28507983855289,0.0
x4754,-118.28507983864095,-0.0,-118.28507983864095,0.0
x4755,-118.28507983869824,-0.0,-118.28507983869824,0.0
x4756,-118.28507902575419,-0.0,-118.28507902575419,0.0
x4757,-118.28507890865329,-0.0,-118.28507890865329,0.0
x4758,-118.28507890909937,-0.0,-118.28507890909937,0.0
x4759,-118.28507890950233,-0.0,-118.28507890950233,0.0
x4760,-118.28507891002636,-0.0,-118.28507891002636,0.0
x4761,-118.28507891036945,-0.0,-118.28507891036945,0.0
x4762,-118.28507891053779,-0.0,-118.28507891053779,0.0
x4763,-118.28507891086443,-0.0,-118.28507891086443,0.0
x4764,-118.28507891136564,-0.0,-118.28507891136564,0.0
x4765,-118.28507891155711,-0.0,-118.28507891155711,0.0
x4766,-118.28507891182936,-0.0,-118.28507891182936,0.0
x4767,-118.28507891219198,-0.0,-118.28507891219198,0.0
x4768,-118.28507891241333,-0.0,-118.28507891241333,0.0
x4769,-118.28507891263109,-0.0,-118.28507891263109,0.0
x4770,-118.28507891282293,-0.0,-118.28507891282293,0.0
x4771,-118.2850789128808,-0.0,-118.2850789128808,0.0
x4772,-118.28507891352072,-0.0,-118.28507891352072,0.0
x4773,-118.28507891432831,-0.0,-118.28507891432831,0.0
x4774,-118.28507884939775,-0.0,-118.28507884939775,0.0
x4775,-118.28507887510435,-0.0,-118.28507887510435,0.0
x4776,-118.28507887931752,-0.0,-118.28507887931752,0.0
x4777,-118.28507888039934,-0.0,-118.28507888039934,0.0
x4778,-118.28507888057896,-0.0,-118.28507888057896,0.0
x4779,-118.28507888007705,-0.0,-118.28507888007705,0.0
x4780,-118.28507887905222,-0.0,-118.28507887905222,0.0
x4781,-118.28507887798139,-0.0,-118.28507887798139,0.0
x4782,-118.28507887651871,-0.0,-118.28507887651871,0.0
x4783,-118.28507887498546,-0.0,-118.28507887498546,0.0
x4784,-118.28507887296969,-0.0,-118.28507887296969,0.0
x4785,-118.28507887071,-0.0,-118.28507887071,0.0
x4786,-118.28507886783365,-0.0,-118.28507886783365,0.0
x4787,-118.28507886490858,-0.0,-118.28507886490858,0.0
x4788,-118.28507886118538,-0.0,-118.28507886118538,0.0
x4789,-118.28507885644007,-0.0,-118.28507885644007,0.0
x4790,-118.28507885152415,-0.0,-118.28507885152415,0.0
x4791,-118.28507884482684,-0.0,-118.28507884482684,0.0
x4792,-118.28507883827568,-0.0,-118.28507883827568,0.0
x4793,-118.28507882743016,-0.0,-118.28507882743016,0.0
x4794,-118.2850788082073,-0.0,-118.2850788082073,0.0
x4795,-118.28507878135787,-0.0,-118.28507878135787,0.0
x4796,-118.28507855763874,-0.0,-118.28507855763874,0.0
x4797,-11.0085741896255,-0.0,-11.0085741896255,0.0
x4798,-118.28507854329969,-0.0,-118.28507854329969,0.0
x4799,-118.28507876255627,-0.0,-118.28507876255627,0.0
x4800,-118.28507880521273,-0.0,-118.28507880521273,0.0
x4801,-118.28507882562252,-0.0,-118.28507882562252,0.0
x4802,-118.2850797988734,-0.0,-118.2850797988734,0.0
x4803,-118.28507980409584,-0.0,-118.28507980409584,0.0
x4804,-118.28507980811409,-0.0,-118.28507980811409,0.0
x4805,-118.28507980953187,-0.0,-118.28507980953187,0.0
x4806,-118.28507886573152,-0.0,-118.28507886573152,0.0
x4807,-118.28507886912806,-0.0,-118.28507886912806,0.0
x4808,-118.28507887187631,-0.0,-118.28507887187631,0.0
x4809,-118.28507887502298,-0.0,-118.28507887502298,0.0
x4810,-118.2850788775463,-0.0,-118.2850788775463,0.0
x4811,-118.28507887956587,-0.0,-118.28507887956587,0.0
x4812,-118.28507755162659,-0.0,-118.28507755162659,0.0
x4813,-118.28507755490702,-0.0,-118.28507755490702,0.0
x4814,-118.28507755716932,-0.0,-118.28507755716932,0.0
x4815,-118.28507755761882,-0.0,-118.28507755761882,0.0
x4816,-118.28507755659501,-0.0,-118.28507755659501,0.0
x4817,-118.28507755593803,-0.0,-118.28507755593803,0.0
x4818,-118.28507755398654,-0.0,-118.28507755398654,0.0
x4819,-118.2850775428527,-0.0,-118.2850775428527,0.0
x4820,-118.28507748510914,-0.0,-118.28507748510914,0.0
x4821,-118.2850776267088,-0.0,-118.2850776267088,0.0
x4822,-118.28507762419673,-0.0,-118.28507762419673,0.0
x4823,-118.28507762472746,-0.0,-118.28507762472746,0.0
x4824,-118.28507891784425,-0.0,-118.28507891784425,0.0
x4825,-118.28507891755784,-0.0,-118.28507891755784,0.0
x4826,-118.28507902817218,-0.0,-118.28507902817218,0.0
x4827,-118.28507903152617,-0.0,-118.28507903152617,0.0
x4828,-118.28507903125032,-0.0,-118.28507903125032,0.0
x4829,-118.28507902853484,-0.0,-118.28507902853484,0.0
x4830,-118.28507891595541,-0.0,-118.28507891595541,0.0
x4831,-118.28507891585903,-0.0,-118.28507891585903,0.0
x4832,-118.28507891505423,-0.0,-118.28507891505423,0.0
x4833,-118.28507891463632,-0.0,-118.28507891463632,0.0
x4834,-118.28507891394477,-0.0,-118.28507891394477,0.0
x4835,-118.2850789090818,-0.0,-118.2850789090818,0.0
x4836,-118.28507456766619,-0.0,-118.28507456766619,0.0
x4837,-118.28507456561636,-0.0,-118.28507456561636,0.0
x4838,-118.28507456656106,-0.0,-118.28507456656106,0.0
x4839,-118.28507456972078,-0.0,-118.28507456972078,0.0
x4840,-118.28507456805615,-0.0,-118.28507456805615,0.0
x4841,-118.2850745680464,-0.0,-118.2850745680464,0.0
x4842,-118.28507456919957,-0.0,-118.28507456919957,0.0
x4843,-118.28507456759074,-0.0,-118.28507456759074,0.0
x4844,-118.28507457394777,-0.0,-118.28507457394777,0.0
x4845,-118.28507458498822,-0.0,-118.28507458498822,0.0
x4846,-118.28507891174664,-0.0,-118.28507891174664,0.0
x4847,-118.28507891313299,-0.0,-118.28507891313299,0.0
x4848,-118.28507891358561,-0.0,-118.28507891358561,0.0
x4849,-118.28507891372985,-0.0,-118.28507891372985,0.0
x4850,-118.28507719304977,-0.0,-118.28507719304977,0.0
x4851,-118.28507719237987,-0.0,-118.28507719237987,0.0
x4852,-118.28507719215196,-0.0,-118.28507719215196,0.0
x4853,-118.28507718416407,-0.0,-118.28507718416407,0.0
x4854,-118.28507718454874,-0.0,-118.28507718454874,0.0
x4855,-118.28507891504945,-0.0,-118.28507891504945,0.0
x4856,-118.28507891480537,-0.0,-118.28507891480537,0.0
x4857,-118.28507891493359,-0.0,-118.28507891493359,0.0
x4858,-118.28507891496042,-0.0,-118.28507891496042,0.0
x4859,-118.28507891492202,-0.0,-118.28507891492202,0.0
x4860,-118.28507891380409,-0.0,-118.28507891380409,0.0
x4861,-118.28507891398971,-0.0,-118.28507891398971,0.0
x4862,-118.28507891402907,-0.0,-118.28507891402907,0.0
x4863,-118.28507891445027,-0.0,-118.28507891445027,0.0
x4864,-118.2850789141927,-0.0,-118.2850789141927,0.0
x4865,-118.28507891392208,-0.0,-118.28507891392208,0.0
x4866,-118.28507891388293,-0.0,-118.28507891388293,0.0
x4867,-118.28507891352449,-0.0,-118.28507891352449,0.0
x4868,-118.28507891351938,-0.0,-118.28507891351938,0.0
x4869,-118.28507891336596,-0.0,-118.28507891336596,0.0
x4870,-118.28507891327625,-0.0,-118.28507891327625,0.0
x4871,-118.28507891314544,-0.0,-118.28507891314544,0.0
x4872,-118.28507891308617,-0.0,-118.28507891308617,0.0
x4873,-118.28507891294221,-0.0,-118.28507891294221,0.0
x4874,-118.28507891316555,-0.0,-118.28507891316555,0.0
x4875,-118.28507891353875,-0.0,-118.28507891353875,0.0
x4876,-118.28507891333321,-0.0,-118.28507891333321,0.0
x4877,-118.2850789127843,-0.0,-118.2850789127843,0.0
x4878,-118.28507891213741,-0.0,-118.28507891213741,0.0
x4879,-118.28507891211397,-0.0,-118.28507891211397,0.0
x4880,-118.28507891201784,-0.0,-118.28507891201784,0.0
x4881,-118.28507891209192,-0.0,-118.28507891209192,0.0
x4882,-118.28507891198633,-0.0,-118.28507891198633,0.0
x4883,-118.28507891193152,-0.0,-118.28507891193152,0.0
x4884,-118.28507891193588,-0.0,-118.28507891193588,0.0
x4885,-118.28507891172002,-0.0,-118.28507891172002,0.0
x4886,-118.28507891171499,-0.0,-118.28507891171499,0.0
x4887,-118.28507891177883,-0.0,-118.28507891177883,0.0
x4888,-118.28507891162636,-0.0,-118.28507891162636,0.0
x4889,-118.28507891157966,-0.0,-118.28507891157966,0.0
x4890,-118.28507891157031,-0.0,-118.28507891157031,0.0
x4891,-118.28507891136111,-0.0,-118.28507891136111,0.0
x4892,-118.28507891152718,-0.0,-118.28507891152718,0.0
x4893,-118.28507891112045,-0.0,-118.28507891112045,0.0
x4894,-118.2850789108802,-0.0,-118.2850789108802,0.0
x4895,-118.28507891081534,-0.0,-118.28507891081534,0.0
x4896,-118.28507891063893,-0.0,-118.28507891063893,0.0
x4897,-118.2850789103373,-0.0,-118.2850789103373,0.0
x4898,-118.28507890999065,-0.0,-118.28507890999065,0.0
x4899,-118.28507890967732,-0.0,-118.28507890967732,0.0
x4900,-118.28507890919832,-0.0,-118.28507890919832,0.0
x4901,-118.28507890848174,-0.0,-118.28507890848174,0.0
x4902,-118.28507890826235,-0.0,-118.28507890826235,0.0
x4903,-118.28507890788926,-0.0,-118.28507890788926,0.0
x4904,-118.2850789072699,-0.0,-118.2850789072699,0.0
x4905,-118.28507890674831,-0.0,-118.28507890674831,0.0
x4906,-118.28507890602332,-0.0,-118.28507890602332,0.0
x4907,-118.28507890532798,-0.0,-118.28507890532798,0.0
x4908,-118.28507890457975,-0.0,-118.28507890457975,0.0
x4909,-118.28507890363026,-0.0,-118.28507890363026,0.0
x4910,-118.28507890297693,-0.0,-118.28507890297693,0.0
x4911,-118.28507890203551,-0.0,-118.28507890203551,0.0
x4912,-118.28507890093009,-0.0,-118.28507890093009,0.0
x4913,-118.28507890007468,-0.0,-118.28507890007468,0.0
x4914,-118.28507889898604,-0.0,-118.28507889898604,0.0
x4915,-118.28507889762166,-0.0,-118.28507889762166,0.0
x4916,-118.28507889691599,-0.0,-118.28507889691599,0.0
x4917,-118.28507889517361,-0.0,-118.28507889517361,0.0
x4918,-118.28507889349586,-0.0,-118.28507889349586,0.0
x4919,-118.28507891025713,-0.0,-118.28507891025713,0.0
x4920,-118.28508051597,-0.0,-118.28508051597,0.0
x4921,-118.28508052846814,-0.0,-118.28508052846814,0.0
x4922,-118.28508052748847,-0.0,-118.28508052748847,0.0
x4923,-118.28508052714398,-0.0,-118.28508052714398,0.0
x4924,-118.28508052710916,-0.0,-118.28508052710916,0.0
x4925,-118.28508052921678,-0.0,-118.28508052921678,0.0
x4926,-118.28507982651833,-0.0,-118.28507982651833,0.0
x4927,-118.28507970885497,-0.0,-118.28507970885497,0.0
x4928,-118.28507991779627,-0.0,-118.28507991779627,0.0
x4929,-118.28507991862523,-0.0,-118.28507991862523,0.0
x4930,-118.28507991860643,-0.0,-118.28507991860643,0.0
x4931,-118.28507981986611,-0.0,-118.28507981986611,0.0
x4932,-118.28507981892899,-0.0,-118.28507981892899,0.0
x4933,-118.28507981941657,-0.0,-118.28507981941657,0.0
x4934,-118.28507889479981,-0.0,-118.28507889479981,0.0
x4935,-118.28507889563242,-0.0,-118.28507889563242,0.0
x4936,-118.28507889626444,-0.0,-118.28507889626444,0.0
x4937,-118.28507889676776,-0.0,-118.28507889676776,0.0
x4938,-118.28507889749093,-0.0,-118.28507889749093,0.0
x4939,-118.28507889798401,-0.0,-118.28507889798401,0.0
x4940,-118.28507889841507,-0.0,-118.28507889841507,0.0
x4941,-118.28507889888148,-0.0,-118.28507889888148,0.0
x4942,-118.28507889919928,-0.0,-118.28507889919928,0.0
x4943,-118.28507890215461,-0.0,-118.28507890215461,0.0
x4944,-118.28507983375474,-0.0,-118.28507983375474,0.0
x4945,-118.2850798422091,-0.0,-118.2850798422091,0.0
x4946,-118.28507984292492,-0.0,-118.28507984292492,0.0
x4947,-118.28507984344864,-0.0,-118.28507984344864,0.0
x4948,-118.28507984379486,-0.0,-118.28507984379486,0.0
x4949,-118.28507902256317,-0.0,-118.28507902256317,0.0
x4950,-118.28507890482925,-0.0,-118.28507890482925,0.0
x4951,-118.2850789058071,-0.0,-118.2850789058071,0.0
x4952,-118.28507890641596,-0.0,-118.28507890641596,0.0
x4953,-118.28507890734679,-0.0,-118.28507890734679,0.0
x4954,-118.28507890806232,-0.0,-118.28507890806232,0.0
x4955,-118.28507890865114,-0.0,-118.28507890865114,0.0
x4956,-118.28507890951796,-0.0,-118.28507890951796,0.0
x4957,-118.28507891011672,-0.0,-118.28507891011672,0.0
x4958,-118.28507891046172,-0.0,-118.28507891046172,0.0
x4959,-118.28507800408882,-0.0,-118.28507800408882,0.0
x4960,-118.28507800482465,-0.0,-118.28507800482465,0.0
x4961,-118.2850780053636,-0.0,-118.2850780053636,0.0
x4962,-118.28507800610956,-0.0,-118.28507800610956,0.0
x4963,-118.28507800643696,-0.0,-118.28507800643696,0.0
x4964,-118.28507800746357,-0.0,-118.28507800746357,0.0
x4965,-118.28507800771223,-0.0,-118.28507800771223,0.0
x4966,-118.28507800829016,-0.0,-118.28507800829016,0.0
x4967,-118.28507800942778,-0.0,-118.28507800942778,0.0
x4968,-118.28507891511165,-0.0,-118.28507891511165,0.0
x4969,-118.28507891538224,-0.0,-118.28507891538224,0.0
x4970,-118.28507891564884,-0.0,-118.28507891564884,0.0
x4971,-118.28507891620657,-0.0,-118.28507891620657,0.0
x4972,-118.28507891650872,-0.0,-118.28507891650872,0.0
