Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
Zone,1,2,1,2,1,2
MWelec,Total_Consumption,Total_Consumption,Heat,Heat,Electricity,Electricity
x266,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x267,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x268,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x269,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x270,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x271,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x272,18.189339550079293,0.0,14.90430832698805,0.0,3.2850312230912433,0.0
x273,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x274,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x275,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x276,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x277,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x278,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x279,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x280,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x281,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x282,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x283,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x284,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x285,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x286,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x287,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x288,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x289,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x290,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x291,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x292,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x293,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x294,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x295,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x296,18.1893395500793,0.0,14.904308326988055,0.0,3.2850312230912446,0.0
x297,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x298,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x299,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x300,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x301,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x302,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x303,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x304,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x305,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x306,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x307,19.60018534639208,0.0,16.060352541358057,0.0,3.539832805034021,0.0
x308,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x309,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x310,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x311,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x312,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x313,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x314,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x315,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x316,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x317,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x318,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x319,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x320,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x321,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x322,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x323,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x324,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x325,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x326,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x327,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x328,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x329,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x330,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x331,18.1893395500793,0.0,14.904308326988055,0.0,3.2850312230912446,0.0
x332,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x333,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x334,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x335,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x336,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x337,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x338,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x339,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x340,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x341,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x342,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x343,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x344,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x345,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x346,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x347,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x348,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x349,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
x350,196.0018534639208,0.0,160.6035254135806,0.0,35.39832805034021,0.0
