BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t4742,73787.08745346389,0.0,-0.0,8146.9645,-14002.279400000001,0.0,0.0,16529.0,-233.88535,-83797.0,20865.563299999998,0.0,-0.0,442.2586,-275.0512,0.0,0.0,-16529.0,-233.88535,-4036.0
t4743,66999.40945346393,0.0,-0.0,8919.1697,-5924.806600000001,0.0,0.0,16529.0,-233.88535,-85859.0,21295.775100000003,0.0,-0.0,484.18320000000006,-638.1876,0.0,0.0,-16529.0,-233.88535,-4145.0
t4744,60986.25945346389,0.0,-0.0,10713.5131,-0.0,0.0,0.0,16529.0,-233.88535,-87565.0,21047.3449,0.0,-0.0,581.5994,-382.1736,0.0,0.0,-16529.0,-233.88535,-4250.0
t4745,65484.55986936741,0.0,-0.0,12804.696799999998,-5489.484115903497,0.0,0.0,16529.0,-233.88535,-88665.0,21402.391499999998,0.0,-0.0,695.1345,-774.7553,0.0,0.0,-16529.0,-233.88535,-4326.0
t4746,60144.24593756042,0.0,-0.0,14215.825399999998,-2030.2987840965034,0.0,0.0,16529.0,-233.88535,-88195.0,21380.4812,0.0,-0.0,779.9051000000001,-837.6156000000001,0.0,0.0,-16529.0,-233.88535,-4326.0
t4747,64191.48738420912,0.0,-0.0,11968.513400000002,-9470.228230745199,0.0,0.0,16529.0,-233.88535,-82555.0,20438.910399999997,0.0,-0.0,649.7445,-62.8842,0.0,0.0,-16529.0,-233.88535,-4029.0
t4748,57002.38858140678,0.0,-0.0,8176.5497,-5103.165727942853,0.0,0.0,16529.0,-233.88535,-75941.0,20763.261800000007,0.0,-0.0,443.8790000000001,-535.3701000000001,0.0,0.0,-16529.0,-233.88535,-3675.0
t4749,55739.831655357644,0.0,-0.0,6600.548000000001,-4192.263431182267,0.0,0.0,15444.97852144545,-218.5464460784531,-72960.0,17098.252113602357,1937.5,-0.0,358.3193,-0.0,0.0,0.0,-15444.97852144545,-218.5464460784531,-3512.0
t4750,57797.58113119468,1132.0600000000002,-0.0,5282.1659,-11194.111098799385,0.0,0.0,15023.470125623784,-212.58210227757652,-67420.0,16984.647330178934,1406.2400000000002,-0.0,286.747,-0.0,0.0,0.0,-15023.470125623784,-212.58210227757652,-3229.0
t4751,57999.01597187792,0.0,-0.0,3988.4779,-12444.337111330293,0.0,0.0,12070.438502538093,-170.796704810914,-61076.0,15234.018112159922,0.0,-0.0,216.51459999999997,-125.5008,0.0,0.0,-12070.438502538093,-170.796704810914,-2913.0
t4752,57013.447520841364,0.0,-0.0,3112.8847,-11469.183260709897,0.0,0.0,7986.881643853505,-113.01437526052709,-56222.0,13330.25159437456,0.0,-1937.5,77.4174,-586.2586,0.0,0.0,-7986.881643853505,-113.01437526052709,-2671.0
t4753,53728.69509355868,0.0,-2267.8,1874.3141999999998,-10699.107483155358,0.0,0.0,10918.905056149633,-154.5025065445173,-53050.0,14594.656647499538,0.0,-75.54347826086956,45.9739,-829.1770000000001,0.0,0.0,-10918.905056149633,-154.5025065445173,-2508.0
t4754,48296.019147835184,0.0,-1749.0478260869563,1765.732,-6677.851094308896,0.0,0.0,9904.445431742915,-140.14790285916226,-51063.0,14462.25683746124,0.0,-1937.5,95.8494,-32.865,0.0,0.0,-9904.445431742915,-140.14790285916226,-2403.0
t4755,42439.30623843285,0.0,-0.0,1406.6759000000002,-4518.196361825852,0.0,0.0,10870.8614560635,-153.8226896032985,-49695.0,13648.759235270096,0.0,-0.0,76.3571,-215.6095,0.0,0.0,-10870.8614560635,-153.8226896032985,-2331.0
t4756,40113.07605004995,0.0,-0.0,1303.7523999999999,-1301.4650000000001,0.0,0.0,10213.685708978046,-144.52365278203933,-49844.0,12834.601814542126,0.0,-0.0,70.7689,-70.63770000000001,0.0,0.0,-10213.685708978046,-144.52365278203933,-2332.0
t4757,40440.433211697266,0.0,-0.0,1187.4145,-808.7576,0.0,0.0,10963.1694368289,-155.12884753112894,-51276.0,13655.234931891158,0.0,-0.0,64.4496,-51.2574,0.0,0.0,-10963.1694368289,-155.12884753112894,-2395.0
t4758,42706.13745922467,0.0,-0.0,1607.5077999999999,-548.0504999999999,0.0,0.0,10712.572907522113,-151.5829066414379,-53979.0,13451.485820804988,0.0,-0.0,87.2529,-0.0,0.0,0.0,-10712.572907522113,-151.5829066414379,-2523.0
t4759,47368.41010405716,0.0,-0.0,2874.9898,-1743.0298999999998,0.0,0.0,8612.361685094931,-121.86491784409327,-56673.0,11376.040720783118,0.0,-0.0,156.05079999999998,-0.0,0.0,0.0,-8612.361685094931,-121.86491784409327,-2676.0
t4760,49954.871606140456,0.0,-0.0,4427.2605,-5359.648499999999,0.0,0.0,12916.042242794536,-182.76199773554268,-61377.0,16017.49003826562,0.0,-0.0,240.3186,-57.2424,0.0,0.0,-12916.042242794536,-182.76199773554268,-2919.0
t4761,48286.518053463915,0.0,-0.0,5080.0917,-3417.8372,0.0,0.0,16529.0,-233.88535,-65814.0,20650.167599999997,0.0,-0.0,275.7586,-794.1555000000001,0.0,0.0,-16529.0,-233.88535,-3135.0
t4762,56265.51865346391,0.0,-0.0,5206.2553,-7374.0014,0.0,0.0,16529.0,-233.88535,-69963.0,20275.765883489403,0.0,-0.0,282.6062,-228.6013834894074,0.0,0.0,-16529.0,-233.88535,-3333.0
t4763,54508.33965442099,0.0,-0.0,5079.3583,-0.0,0.0,0.0,15421.739116026469,-218.2176084917745,-74377.0,19281.09784952061,0.0,-0.0,325.5419,-189.4654165105926,0.0,0.0,-15421.739116026469,-218.2176084917745,-3559.0
t4764,68484.85592163441,0.0,-0.0,6612.5355459476405,-8808.862700000001,0.0,0.0,13257.665005538587,-187.595959828371,-78975.0,17311.465925195327,0.0,-0.0,381.05400000000003,-270.663,0.0,0.0,-13257.665005538587,-187.595959828371,-3789.0
t4765,67880.95994356806,0.0,-0.0,7923.0083,-6605.8970334322785,0.0,0.0,13885.901660315047,-196.4855084934579,-82495.0,18144.031277301958,0.0,-0.0,430.09979999999996,-326.2584,0.0,0.0,-13885.901660315047,-196.4855084934579,-3969.0
t4766,73131.61520285615,0.0,-0.0,8335.5576,-10087.59681251536,0.0,0.0,13551.945933027824,-191.76003495234372,-84352.0,18069.34950293251,0.0,-0.0,452.49730000000005,-518.3808000000001,0.0,0.0,-13551.945933027824,-191.76003495234372,-4068.0
t4767,75582.90138305954,0.0,-0.0,9077.6723,-12393.8926,0.0,0.0,14000.535937433766,-198.10758351468778,-85675.0,18796.840404463142,0.0,-0.0,492.7886,-747.8779,0.0,0.0,-14000.535937433766,-198.10758351468778,-4145.0
t4768,71284.12614036907,0.0,-0.0,10905.6942,-8113.3605438144,0.0,0.0,14066.627618513186,-199.04278080196158,-87549.0,18652.654180117104,0.0,-0.0,464.9832,-393.92420000000004,0.0,0.0,-14066.627618513186,-199.04278080196158,-4259.0
t4769,63771.49414179681,0.0,-0.0,13085.0779,-0.0,0.0,0.0,13133.096440945861,-185.83331463938393,-89422.0,17167.40667022463,0.0,-0.0,710.3564,-0.0,0.0,0.0,-13133.096440945861,-185.83331463938393,-4373.0
t4770,72008.00631994838,0.0,-0.0,14743.6915,-8326.515697508523,0.0,0.0,11697.869436064688,-165.52485252031533,-89596.0,17140.102541105316,0.0,-0.0,800.4068,-1507.5902,0.0,0.0,-11697.869436064688,-165.52485252031533,-4404.0
t4771,70537.073288459,0.0,-0.0,12381.2245,-9966.606569824073,0.0,0.0,12024.607013305531,-170.14818923827326,-84440.0,16301.727991782078,0.0,-0.0,672.1502,-479.9748,0.0,0.0,-12024.607013305531,-170.14818923827326,-4129.0
t4772,72559.74623446331,0.0,-0.0,8510.382599999999,-13605.62591062949,0.0,0.0,11105.792867788516,-157.14696907920748,-78060.0,15233.90020594693,0.0,-0.0,462.0023,-492.8157,0.0,0.0,-11105.792867788516,-157.14696907920748,-3783.0
t4773,68890.00978728465,0.0,-0.0,6879.4959,-10300.506538155249,0.0,0.0,10071.012353951348,-142.50482480841157,-75059.0,13934.717903568171,0.0,-0.0,373.4629,-335.1588,0.0,0.0,-10071.012353951348,-142.50482480841157,-3617.0
t4774,52567.08791008993,0.0,-0.0,5521.1615,-0.0,0.0,0.0,11823.353342980326,-167.3004498031716,-69381.0,15185.23264258667,0.0,-0.0,299.7216,-0.0,0.0,0.0,-11823.353342980326,-167.3004498031716,-3327.0
t4775,69693.6841183199,0.0,-0.0,4181.3301,-22401.10472920101,0.0,0.0,12063.489106046143,-170.69837085055292,-63000.0,15915.43784774725,0.0,-0.0,226.9841,-730.5361,0.0,0.0,-12063.489106046143,-170.69837085055292,-3007.0
t4776,45823.312856130564,0.0,-0.0,3234.7474,-3723.6442108672522,0.0,0.0,13248.5188928688,-187.4665423340935,-58012.0,16274.280877536989,0.0,-0.0,175.5971,-69.426,0.0,0.0,-13248.5188928688,-187.4665423340935,-2757.0
t4777,44000.83305399859,0.0,-0.0,2346.0229,-3778.067027010171,0.0,0.0,12440.272642251197,-176.02985788785443,-54461.0,15399.626658026908,0.0,-0.0,128.98309999999998,-161.2774,0.0,0.0,-12440.272642251197,-176.02985788785443,-2575.0
t4778,40697.90325906179,0.0,-0.0,1835.1757,-1997.9275729898286,0.0,0.0,12110.579877937602,-171.36470527281705,-52107.0,14984.236588483238,0.0,-0.0,99.6193,-177.54659999999998,0.0,0.0,-12110.579877937602,-171.36470527281705,-2453.0
t4779,39214.13035182484,0.0,-0.0,1318.1918055676101,-694.0842,0.0,0.0,11322.181636381058,-160.20887015479195,-50644.0,13957.682676690642,0.0,-0.0,78.2542,-17.3375,0.0,0.0,-11322.181636381058,-160.20887015479195,-2376.0
t4780,40755.774892013134,0.0,-0.0,1341.9854,-2434.7157055676103,0.0,0.0,11509.681246288346,-162.8619896349801,-50651.0,14271.419925558306,0.0,-0.0,72.8444,-138.8591,0.0,0.0,-11509.681246288346,-162.8619896349801,-2370.0
t4781,40252.808386591016,0.0,-0.0,1218.7729000000002,-314.77700000000004,0.0,0.0,11380.258893560665,-161.03066334388342,-52019.0,14083.251320248432,0.0,-0.0,66.1519,-17.083,0.0,0.0,-11380.258893560665,-161.03066334388342,-2430.0
t4782,45407.17199511917,0.0,-0.0,1641.6417000000001,-2619.5432,0.0,0.0,10734.51822408639,-151.8934328708224,-54664.0,13646.374989828035,0.0,-0.0,89.10589999999999,-142.17579999999998,0.0,0.0,-10734.51822408639,-151.8934328708224,-2555.0
t4783,47523.68292375344,0.0,-0.0,2905.2039999999997,-1449.2891,0.0,0.0,8885.874271596662,-125.73512094309277,-57418.0,11769.336413482848,0.0,-0.0,157.6909,-78.6828,0.0,0.0,-8885.874271596662,-125.73512094309277,-2711.0
t4784,50060.61531205113,0.0,-0.0,4502.5308,-3798.0877,0.0,0.0,12201.238490699581,-172.64752464339907,-62425.0,15476.32673998638,0.0,-0.0,244.40460000000002,-206.1978,0.0,0.0,-12201.238490699581,-172.64752464339907,-2968.0
t4785,54955.07882645284,0.0,-0.0,5212.8003,-7082.308709863988,0.0,0.0,14809.541460198683,-209.55501166181136,-67280.0,18547.069383522306,0.0,-0.0,282.96270000000004,-395.3806000000001,0.0,0.0,-14809.541460198683,-209.55501166181136,-3206.0
t4786,55058.106634236676,0.0,-0.0,5363.239,-3210.234890136011,0.0,0.0,15111.547915368157,-213.82840300245942,-71699.0,18828.392921373077,0.0,-0.0,291.12820000000005,-163.31640000000002,0.0,0.0,-15111.547915368157,-213.82840300245942,-3417.0
t4787,65628.01998328225,0.0,-0.0,6205.813099999999,-8127.506600000001,0.0,0.0,13212.591715737006,-186.9581727776786,-76349.0,17346.791761292363,0.0,-0.0,336.8713,-441.1550000000001,0.0,0.0,-13212.591715737006,-186.9581727776786,-3656.0
t4788,67975.8663580131,0.0,-0.0,6191.492200000001,-4662.9862,0.0,0.0,12114.468967223236,-171.4197358862088,-81080.0,16360.734938995654,0.0,-0.0,242.70660000000004,-253.1331,0.0,0.0,-12114.468967223236,-171.4197358862088,-3893.0
t4789,67106.0758357602,0.0,-0.0,8159.1409,-2446.7750205129496,0.0,0.0,12441.659090477146,-176.0494761302516,-84712.0,16427.839342737647,0.0,-0.0,442.9187,-0.0,0.0,0.0,-12441.659090477146,-176.0494761302516,-4077.0
t4790,82520.21377800227,0.0,-0.0,8613.2304,-15157.718965547672,0.0,0.0,11540.883648254905,-163.3035036228069,-86994.0,16517.65605550052,0.0,-0.0,467.5713,-919.7367000000002,0.0,0.0,-11540.883648254905,-163.3035036228069,-4198.0
t4791,82395.44820717533,0.0,-0.0,9396.397,-14916.59161393938,0.0,0.0,12358.493629955705,-174.87268486387322,-88688.0,16860.29139968345,0.0,-0.0,438.81000000000006,-298.86240000000004,0.0,0.0,-12358.493629955705,-174.87268486387322,-4292.0
t4792,77510.63234965122,0.0,-0.0,11262.413400000001,-9476.5289823594,0.0,0.0,11871.447037328475,-167.9809755781979,-90636.0,16683.32248848487,0.0,-0.0,611.3985,-676.3120000000001,0.0,0.0,-11871.447037328475,-167.9809755781979,-4411.0
t4793,72303.62421406274,0.0,-0.0,13438.9185,-5067.441257762814,0.0,0.0,11901.71904617061,-168.40932450331414,-92044.0,16090.09019517724,0.0,-0.0,729.5657,-78.1182,0.0,0.0,-11901.71904617061,-168.40932450331414,-4503.0
t4794,71777.11344918271,0.0,-0.0,15102.554500000002,-4617.241368751213,0.0,0.0,10252.7274601548,-145.07609356119042,-92029.0,15090.407151098401,0.0,-0.0,819.8888999999999,-842.4164038212209,0.0,0.0,-10252.7274601548,-145.07609356119042,-4525.0
t4795,66771.4296367641,0.0,-0.0,12709.5779,-1423.9233591952448,0.0,0.0,9345.392277343875,-132.23730072441583,-86942.0,13306.004474971487,0.0,-0.0,689.9759,-134.11349617877903,0.0,0.0,-9345.392277343875,-132.23730072441583,-4252.0
t4796,65450.84946625997,1132.0600000000002,-0.0,8712.435899999999,-1861.0885408047552,0.0,0.0,6891.7824719653145,-97.5187219783092,-79935.0,9456.948015921931,1406.2400000000002,-0.0,472.97130000000004,-374.33939999999996,0.0,0.0,-6891.7824719653145,-97.5187219783092,-3875.0
t4797,63463.41737084097,2267.8,-0.0,7027.6783,-0.0,0.0,0.0,3953.168332519407,-55.937331905149605,-76582.0,5437.035596329707,1937.5,-0.0,381.5074,-0.0,0.0,0.0,-3953.168332519407,-55.937331905149605,-3691.0
t4798,70151.58883836903,0.0,-0.0,5639.4568,-12740.124283425603,0.0,0.0,8264.979415993097,-116.94945873630232,-70886.0,11917.371733465701,0.0,-0.0,168.2305,-187.72390000000001,0.0,0.0,-8264.979415993097,-116.94945873630232,-3399.0
t4799,69936.37135659502,0.0,-0.0,4283.3257,-17531.857293282956,0.0,0.0,8170.383956109763,-115.61093297895314,-64431.0,12319.986522067667,0.0,-0.0,232.52110000000002,-1074.9018000000003,0.0,0.0,-8170.383956109763,-115.61093297895314,-3076.0
t4800,54545.65359129645,0.0,-0.0,3336.7254000000003,-8162.489630897615,0.0,0.0,10204.91148818059,-144.39949755775535,-59440.0,13270.1267832961,0.0,-0.0,181.1332,-131.5495,0.0,0.0,-10204.91148818059,-144.39949755775535,-2826.0
t4801,50692.62567418536,0.0,-0.0,2482.7906000000003,-6336.5140835204,0.0,0.0,9437.171619634606,-133.53597841782968,-55813.0,12604.207276470266,0.0,-0.0,134.77620000000002,-393.73990000000003,0.0,0.0,-9437.171619634606,-133.53597841782968,-2641.0
t4802,54988.14746838781,0.0,-1749.0478260869563,1915.0614,-7002.218329218384,0.0,0.0,5488.380302955076,-77.66058128681432,-53289.0,10683.274065528705,0.0,-1937.5,103.95600000000002,-696.0286000000002,0.0,0.0,-5488.380302955076,-77.66058128681432,-2510.0
t4803,51858.93980278487,0.0,-2267.8,1144.0327,-5320.330629522742,0.0,0.0,6473.355953691238,-91.59798674473102,-51509.0,11079.0355271807,0.0,-1937.5,15.568999999999999,-82.55260000000001,0.0,0.0,-6473.355953691238,-91.59798674473102,-2418.0
t4804,45870.96558226594,0.0,-0.0,1116.5176480618215,-3413.768141258881,0.0,0.0,8185.949124621808,-115.83118011339857,-51332.0,10823.812763109476,0.0,-75.54347826086956,75.0706,-2.7283999999999997,0.0,0.0,-8185.949124621808,-115.83118011339857,-2403.0
t4805,46461.01857955755,0.0,-0.0,1247.6242000000002,-3647.9824480618217,0.0,0.0,8966.081632158252,-126.87005509503925,-52577.0,11847.97944234833,0.0,-0.0,67.71809999999999,-238.87579999999997,0.0,0.0,-8966.081632158252,-126.87005509503925,-2457.0
t4806,43807.65076694226,0.0,-0.0,1645.3826,-548.0504999999999,0.0,0.0,10720.40649019414,-151.6937518362471,-55126.0,13541.239093866636,0.0,-0.0,89.3089,-29.754,0.0,0.0,-10720.40649019414,-151.6937518362471,-2577.0
t4807,50594.754634985424,0.0,-0.0,2927.7124000000003,-2540.9979999999996,0.0,0.0,7166.340247482242,-101.40371450187372,-57749.0,10075.18447648599,0.0,-0.0,158.9128,-137.9496,0.0,0.0,-7166.340247482242,-101.40371450187372,-2727.0
t4808,51089.505698083136,0.0,-0.0,4539.6196,-2740.2525,0.0,0.0,10635.102454853119,-150.48669973617163,-63027.0,13835.427954325462,0.0,-0.0,246.41790000000003,-148.77,0.0,0.0,-10635.102454853119,-150.48669973617163,-2997.0
t4809,54715.72117215692,0.0,-0.0,5242.8574,-4540.5737,0.0,0.0,13244.825544208086,-187.41428145054442,-68092.0,16824.567007109174,0.0,-0.0,284.5941,-246.507,0.0,0.0,-13244.825544208086,-187.41428145054442,-3243.0
t4810,62870.584898023655,0.0,-0.0,5421.4856,-8103.708412581945,0.0,0.0,13075.681556058656,-185.02089401823,-72698.0,16893.205544095115,0.0,-0.0,294.2899,-277.7721,0.0,0.0,-13075.681556058656,-185.02089401823,-3464.0
t4811,69969.57201608768,0.0,-0.0,6299.8519,-9565.302387418056,0.0,0.0,11264.670499942653,-159.39508757418852,-77454.0,15631.713875091027,0.0,-0.0,341.9762,-681.2293999999999,0.0,0.0,-11264.670499942653,-159.39508757418852,-3709.0
t4812,69361.14111692838,0.0,-0.0,7330.1273,-4900.5631727179625,0.0,0.0,10682.61460250438,-151.15899662543697,-81975.0,14813.717195755255,0.0,-0.0,397.90940000000006,-290.694,0.0,0.0,-10682.61460250438,-151.15899662543697,-3936.0
t4813,76447.6895075629,0.0,-0.0,8305.2892,-8289.269536828608,0.0,0.0,10214.35904366534,-144.53318046786455,-86193.0,14572.640404601068,0.0,-0.0,342.9426000000001,-263.15760000000006,0.0,0.0,-10214.35904366534,-144.53318046786455,-4149.0
t4814,78943.97048203638,0.0,-0.0,8800.4089,-8685.63289045343,0.0,0.0,10300.767069960835,-145.7558540399458,-88872.0,14675.960578040726,0.0,-0.0,477.7326,-272.4144,0.0,0.0,-10300.767069960835,-145.7558540399458,-4289.0
t4815,80958.50270371464,0.0,-0.0,9652.205600000001,-10883.162354544846,0.0,0.0,11905.3781046559,-168.46110018088098,-91100.0,14934.386205017661,1406.2400000000002,-0.0,523.9783000000001,-211.30419999999998,0.0,0.0,-11905.3781046559,-168.46110018088098,-4411.0
t4816,79663.81146078464,0.0,-0.0,11630.9428,-6825.940994336601,0.0,0.0,9677.049075862788,-136.93024442345845,-93676.0,14307.224364709702,0.0,-0.0,631.405,-425.7198,0.0,0.0,-9677.049075862788,-136.93024442345845,-4562.0
t4817,78745.56909026696,0.0,-0.0,13881.0828,-6172.158664380696,0.0,0.0,9254.40838486943,-130.94987864590243,-95251.0,14667.758242161235,0.0,-0.0,753.5699000000001,-1241.0200000000002,0.0,0.0,-9254.40838486943,-130.94987864590243,-4664.0
t4818,79884.40457134706,0.0,-0.0,15559.022599999998,-8809.932682253337,0.0,0.0,8730.582859288015,-123.53774745892541,-94921.0,13874.219154205864,0.0,-0.0,844.6698000000001,-1068.2306,0.0,0.0,-8730.582859288015,-123.53774745892541,-4673.0
t4819,72301.3606004868,0.0,-0.0,13122.482899999999,-3958.734049104356,0.0,0.0,8593.076466071276,-121.59203199490855,-89619.0,12512.868730061095,0.0,-0.0,712.3918000000001,-0.0,0.0,0.0,-8593.076466071276,-121.59203199490855,-4389.0
t4820,69840.92377139744,0.0,-0.0,9049.5964,-3812.984448496595,0.0,0.0,7897.97893440678,-111.75640192185594,-82556.0,10115.163338250492,1937.5,-0.0,491.275,-415.4466,0.0,0.0,-7897.97893440678,-111.75640192185594,-4007.0
t4821,68067.98031096745,2267.8,-0.0,7288.1072,-4550.753170968035,0.0,0.0,6239.443772218287,-88.28812937688876,-78940.0,9872.360030972066,0.0,-0.0,395.6454,-42.9854,0.0,0.0,-6239.443772218287,-88.28812937688876,-3809.0
t4822,68001.55134429023,0.0,-0.0,5848.016,-7047.280614146886,0.0,0.0,6485.247631285979,-91.7662539826966,-72908.0,10021.979239251372,0.0,-0.0,317.46569999999997,-171.66479999999999,0.0,0.0,-6485.247631285979,-91.7662539826966,-3499.0
t4823,64747.13177243693,1132.0600000000002,-0.0,4461.336,-11848.288821768647,0.0,0.0,8285.235054847844,-117.236076026097,-66347.0,11593.944606900039,0.0,-0.0,242.18480000000002,-146.4222,0.0,0.0,-8285.235054847844,-117.236076026097,-3170.0
t4824,62803.91958077746,0.0,-0.0,3495.1546000000003,-13515.1879,0.0,0.0,8798.101855188279,-124.49314125091414,-61137.0,12501.071737690107,0.0,-0.0,189.7339,-733.7175000000001,0.0,0.0,-8798.101855188279,-124.49314125091414,-2910.0
t4825,50463.93629873368,0.0,-0.0,2603.2470000000003,-5510.688600000001,0.0,0.0,10262.948600113428,-145.220722691605,-57333.0,13427.234845496638,0.0,-0.0,141.3154,-299.1602,0.0,0.0,-10262.948600113428,-145.220722691605,-2716.0
t4826,50403.13332645077,0.0,-0.0,2006.3782999999999,-5978.112464713967,0.0,0.0,8972.525153573226,-126.96123092306114,-54954.0,12430.697715419348,0.0,-0.0,107.83840000000001,-720.0885,0.0,0.0,-8972.525153573226,-126.96123092306114,-2592.0
t4827,52802.23427747974,0.0,-2267.8,1624.2731,-6617.174564448967,0.0,0.0,8214.952187334711,-116.24157345078616,-53328.0,12896.021434236281,0.0,-1937.5,88.1697,-94.2558,0.0,0.0,-8214.952187334711,-116.24157345078616,-2505.0
t4828,51173.503395494736,0.0,-1749.0478260869563,1496.1999,-4583.734811438591,0.0,0.0,7143.234738597018,-101.0767715511478,-53082.0,11775.419881699312,0.0,-1937.5,81.2162,-85.7478,0.0,0.0,-7143.234738597018,-101.0767715511478,-2488.0
t4829,48131.31180717907,0.0,-0.0,1342.4602,-3627.09915939847,0.0,0.0,8693.350834293838,-123.01091430525781,-54098.0,11700.318241165223,0.0,-75.54347826086956,72.8664,-228.2685,0.0,0.0,-8693.350834293838,-123.01091430525781,-2530.0
t4830,47732.1365622965,0.0,-0.0,1724.6241,-548.0504999999999,0.0,0.0,7802.090862578381,-110.39958570548409,-56294.0,10593.03343398935,0.0,-0.0,93.6106,-29.754,0.0,0.0,-7802.090862578381,-110.39958570548409,-2634.0
t4831,52413.64845642766,0.0,-0.0,2991.326,-2601.509,0.0,0.0,6257.627248159154,-88.54542556145202,-58688.0,9163.634899282057,0.0,-0.0,162.366,-118.28280000000001,0.0,0.0,-6257.627248159154,-88.54542556145202,-2773.0
t4832,54285.56737325477,0.0,-0.0,4602.2801,-2752.4314,0.0,0.0,8404.431182678945,-118.92270123490707,-64106.0,11669.678385148758,0.0,-0.0,249.81920000000002,-228.221,0.0,0.0,-8404.431182678945,-118.92270123490707,-3049.0
t4833,63483.1537790305,0.0,-0.0,5353.5974,-8417.8505,0.0,0.0,9480.39639233655,-134.14760895156218,-69435.0,13108.950410239675,0.0,-0.0,290.60560000000004,-341.86440000000005,0.0,0.0,-9480.39639233655,-134.14760895156218,-3309.0
t4834,65741.15181658229,0.0,-0.0,5556.7135,-7596.868363377318,0.0,0.0,11069.265102664322,-156.63010120270013,-74261.0,14916.385305069722,0.0,-0.0,301.6308,-294.49080000000004,0.0,0.0,-11069.265102664322,-156.63010120270013,-3541.0
t4835,69206.90826519649,0.0,-0.0,6426.663500000001,-6749.416336622682,0.0,0.0,10751.102629299317,-152.12810220458533,-79135.0,15040.916433708488,0.0,-0.0,348.8601,-543.4177,0.0,0.0,-10751.102629299317,-152.12810220458533,-3791.0
t4836,69800.7966259149,0.0,-0.0,7505.3601,-2742.5265017369456,0.0,0.0,10190.770432526491,-144.19940162024986,-84270.0,14347.52263576699,0.0,-0.0,407.42179999999996,-228.7752,0.0,0.0,-10190.770432526491,-144.19940162024986,-4047.0
t4837,72933.21524955677,0.0,-0.0,8504.1353,-3072.9512799596814,0.0,0.0,10934.035796919628,-154.71660652641273,-88793.0,14225.459209972454,1406.2400000000002,-0.0,461.64700000000005,-573.8772,0.0,0.0,-10934.035796919628,-154.71660652641273,-4276.0
t4838,75598.14408916075,1132.0600000000002,-0.0,8850.397799999999,-3413.7358812515004,0.0,0.0,9703.752027945528,-137.3080911954292,-91400.0,14410.611610336387,0.0,-0.0,407.6788,-426.9222,0.0,0.0,-9703.752027945528,-137.3080911954292,-4413.0
t4839,77266.36349272946,0.0,-0.0,8435.8701,-2935.852942143404,0.0,0.0,10923.76371604182,-154.57125658199175,-93185.0,15520.360729205802,0.0,-0.0,535.0131,-307.46759999999995,0.0,0.0,-10923.76371604182,-154.57125658199175,-4515.0
t4840,80547.38534936606,2267.8,-0.0,11786.6778,-9963.4504950644,0.0,0.0,10970.041369931294,-155.2260853845278,-95102.0,15444.18724070035,0.0,-0.0,639.8594,-167.55309999999997,0.0,0.0,-10970.041369931294,-155.2260853845278,-4636.0
t4841,77112.66732763889,0.0,-0.0,13936.783500000001,-5629.010382273531,0.0,0.0,10740.51806946438,-151.97833068292098,-95661.0,15343.950039119103,0.0,-0.0,756.5937,-364.0690082888802,0.0,0.0,-10740.51806946438,-151.97833068292098,-4692.0
t4842,74876.08196192578,0.0,-0.0,15386.724699999999,-5823.321917570539,0.0,0.0,9842.047040350588,-139.26496562096082,-93807.0,14030.107871592507,0.0,-0.0,835.3158999999999,-114.8468,0.0,0.0,-9842.047040350588,-139.26496562096082,-4630.0
t4843,71017.19665978968,0.0,-0.0,12925.6221,-4527.6148,0.0,0.0,8737.056595321852,-123.6293508238042,-87709.0,13083.711048898063,0.0,-0.0,701.7045999999999,-494.1003519286031,0.0,0.0,-8737.056595321852,-123.6293508238042,-4307.0
t4844,74018.92653844687,0.0,-0.0,8841.733478497157,-9702.974199999999,0.0,0.0,7744.4849609137245,-109.5844621969292,-80487.0,11708.435625090102,0.0,-0.0,487.56669999999997,-313.3484397825167,0.0,0.0,-7744.4849609137245,-109.5844621969292,-3919.0
t4845,72695.40331112914,0.0,-0.0,7279.839599999999,-11035.821378497158,0.0,0.0,8223.29970241016,-116.35969078910377,-76734.0,10053.820783988367,1937.5,-0.0,395.1971,-215.49880000000002,0.0,0.0,-8223.29970241016,-116.35969078910377,-3715.0
t4846,75500.19797418932,0.0,-0.0,5889.973400000001,-14664.40460833762,0.0,0.0,5220.989078534742,-73.87699546126659,-71603.0,10934.313047718144,0.0,-75.54347826086956,319.7438,-2363.7702999999997,0.0,0.0,-5220.989078534742,-73.87699546126659,-3446.0
t4847,77217.50924777053,0.0,-2267.8,4548.3712,-18745.853385132177,0.0,0.0,5384.146126196943,-76.18566768568675,-65788.0,10661.996361568317,0.0,-1937.5,246.91000000000003,-283.88890000000004,0.0,0.0,-5384.146126196943,-76.18566768568675,-3151.0
