Resource,RE_DAC_1,RE_DAC_2,RE_DAC_1,RE_DAC_2
x1598,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1599,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1600,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1601,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1602,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1603,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1604,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1605,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1606,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1607,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1608,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1609,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1610,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1611,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1612,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1613,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1614,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1615,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1616,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1617,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1618,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1619,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1620,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1621,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1622,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1623,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1624,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1625,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1626,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1627,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1628,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1629,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1630,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1631,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1632,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1633,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1634,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1635,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1636,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1637,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1638,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1639,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1640,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1641,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1642,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1643,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1644,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1645,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1646,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1647,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1648,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1649,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1650,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1651,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1652,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1653,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1654,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1655,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1656,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1657,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1658,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1659,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1660,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1661,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1662,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1663,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1664,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1665,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1666,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1667,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1668,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1669,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1670,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1671,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1672,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1673,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1674,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1675,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1676,-10.950104076970815,-0.0,-10.950104076970815,0.0
x1677,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1678,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1679,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1680,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1681,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1682,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1683,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1684,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1685,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1686,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1687,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1688,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1689,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1690,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1691,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1692,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1693,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1694,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1695,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1696,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1697,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1698,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1699,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1700,-10.950104076970815,-0.0,-10.950104076970815,0.0
x1701,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1702,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1703,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1704,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1705,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1706,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1707,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1708,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1709,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1710,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1711,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1712,-11.799442683446738,-0.0,-11.799442683446738,0.0
x1713,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1714,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1715,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1716,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1717,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1718,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1719,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1720,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1721,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1722,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1723,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1724,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1725,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1726,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1727,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1728,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1729,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1730,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1731,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1732,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1733,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1734,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1735,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1736,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1737,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1738,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1739,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1740,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1741,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1742,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1743,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1744,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1745,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1746,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1747,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1748,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1749,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1750,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1751,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1752,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1753,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1754,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1755,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1756,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1757,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1758,-11.799442683446737,-0.0,-11.799442683446737,0.0
x1759,-11.799442683446737,-0.0,-11.799442683446737,0.0
x1760,-11.799442683446737,-0.0,-11.799442683446737,0.0
x1761,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1762,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1763,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1764,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1765,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1766,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1767,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1768,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1769,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1770,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1771,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1772,-10.950104076970815,-0.0,-10.950104076970815,0.0
x1773,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1774,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1775,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1776,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1777,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1778,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1779,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1780,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1781,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1782,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1783,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1784,-11.799442683446737,-0.0,-11.799442683446737,0.0
x1785,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1786,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1787,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1788,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1789,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1790,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1791,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1792,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1793,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1794,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1795,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1796,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1797,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1798,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1799,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1800,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1801,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1802,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1803,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1804,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1805,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1806,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1807,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1808,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1809,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1810,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1811,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1812,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1813,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1814,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1815,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1816,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1817,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1818,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1819,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1820,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1821,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1822,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1823,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1824,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1825,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1826,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1827,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1828,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1829,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1830,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1831,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1832,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1833,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1834,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1835,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1836,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1837,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1838,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1839,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1840,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1841,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1842,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1843,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1844,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1845,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1846,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1847,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1848,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1849,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1850,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1851,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1852,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1853,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1854,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1855,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1856,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1857,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1858,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1859,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1860,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1861,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1862,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1863,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1864,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1865,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1866,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1867,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1868,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1869,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1870,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1871,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1872,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1873,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1874,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1875,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1876,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1877,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1878,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1879,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1880,-10.950104076970815,-0.0,-10.950104076970815,0.0
x1881,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1882,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1883,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1884,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1885,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1886,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1887,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1888,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1889,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1890,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1891,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1892,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1893,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1894,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1895,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1896,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1897,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1898,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1899,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1900,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1901,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1902,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1903,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1904,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1905,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1906,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1907,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1908,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1909,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1910,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1911,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1912,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1913,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1914,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1915,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1916,-10.950104076970817,-0.0,-10.950104076970817,0.0
x1917,-99.65508418142187,-0.0,-99.65508418142187,0.0
x1918,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1919,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1920,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1921,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1922,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1923,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1924,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1925,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1926,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1927,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1928,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1929,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1930,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1931,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1932,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1933,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1934,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1935,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1936,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1937,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1938,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1939,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1940,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1941,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1942,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1943,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1944,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1945,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1946,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1947,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1948,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1949,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1950,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1951,-10.950104076970815,-0.0,-10.950104076970815,0.0
x1952,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1953,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1954,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1955,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1956,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1957,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1958,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1959,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1960,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1961,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1962,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1963,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1964,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1965,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1966,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1967,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1968,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1969,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1970,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1971,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1972,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1973,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1974,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1975,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1976,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1977,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1978,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1979,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1980,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1981,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1982,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1983,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1984,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1985,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1986,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1987,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1988,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1989,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1990,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1991,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1992,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1993,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1994,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1995,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1996,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1997,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1998,-117.99442683446738,-0.0,-117.99442683446738,0.0
x1999,-10.950104076970815,-0.0,-10.950104076970815,0.0
x2000,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2001,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2002,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2003,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2004,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2005,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2006,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2007,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2008,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2009,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2010,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2011,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2012,-11.799442683446737,-0.0,-11.799442683446737,0.0
x2013,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2014,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2015,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2016,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2017,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2018,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2019,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2020,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2021,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2022,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2023,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2024,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2025,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2026,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2027,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2028,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2029,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2030,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2031,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2032,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2033,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2034,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2035,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2036,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2037,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2038,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2039,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2040,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2041,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2042,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2043,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2044,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2045,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2046,-117.99442683446738,-0.0,-117.99442683446738,0.0
x2047,-10.950104076970812,-0.0,-10.950104076970812,0.0
